LSOA11CD,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01001001,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,5,5,5,6,6,6,7,7,7,7,7,7,7,7
E01001002,0,1,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,7,8,9,9,10,11,11,12,12,13,13,13,13,13,13
E01001003,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,8,9,10,11,11,12,12,13,14,14,14,14,14,14,14
E01001004,0,1,1,1,2,2,2,3,3,4,4,5,6,7,7,8,9,10,11,12,12,13,14,15,15,16,17,17,17,17,17,17
E01001005,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,9,9,10,11,12,12,13,13,14,14,15,15,15,15,15
E01001006,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,21,23,24,25,27,28,29,30,31,31,31,31,31
E01001007,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,8,9,10,10,11,12,12,13,13,14,14,14,14,14,14
E01001008,0,1,1,1,2,2,2,3,4,4,5,6,7,7,8,9,10,11,12,13,14,15,16,16,17,18,19,19,19,19,19,19
E01001009,0,0,1,1,1,1,1,2,2,3,3,3,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12,12,12
E01001010,1,2,2,3,3,4,4,6,7,8,10,11,13,14,16,18,19,21,23,25,27,28,30,31,33,34,36,36,37,37,37,37
E01001011,0,1,1,1,1,1,2,2,3,3,3,4,5,5,6,6,7,8,8,9,10,10,11,11,12,12,13,13,13,13,13,13
E01001012,0,1,1,1,1,2,2,2,3,4,4,5,5,6,7,8,8,9,10,11,11,12,13,14,14,15,15,16,16,16,16,16
E01001013,1,1,2,2,2,3,3,4,5,6,7,8,9,10,12,13,14,15,17,18,19,21,22,23,24,25,26,27,27,27,27,27
E01001014,0,1,1,1,1,2,2,3,3,4,4,5,6,6,7,8,9,9,10,11,12,13,13,14,15,15,16,16,16,16,16,16
E01001015,1,1,1,2,2,3,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,20,21,22,23,24,25,26,26,26,26,26
E01001016,1,2,2,3,3,4,5,6,7,8,10,11,13,15,16,18,20,22,23,25,27,29,31,32,34,35,36,37,37,37,37,37
E01001017,1,2,2,3,4,4,5,6,8,9,11,12,14,16,18,20,22,24,26,28,30,32,33,35,37,38,40,41,41,41,41,41
E01001018,1,1,2,2,3,3,4,5,6,7,8,10,11,13,14,16,17,19,20,22,23,25,26,28,29,30,31,32,32,32,32,32
E01001019,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,21,23,25,26,27,28,30,31,32,32,32,32,32
E01001020,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,21,23,24,26,27,28,30,31,31,31,31,31,31
E01001021,1,1,1,2,2,2,3,3,4,5,6,6,7,8,9,11,12,13,14,15,16,17,18,19,20,20,21,22,22,22,22,22
E01001022,1,1,2,2,3,3,4,5,6,7,8,10,11,13,14,16,17,19,20,22,23,25,26,28,29,30,31,32,32,32,32,32
E01001023,1,1,2,2,2,3,3,4,5,6,7,8,9,11,12,13,15,16,17,19,20,21,22,23,25,26,27,27,27,27,27,27
E01001024,1,1,2,2,2,3,3,4,5,6,7,8,10,11,12,13,15,16,17,19,20,22,23,24,25,26,27,28,28,28,28,28
E01001025,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,15,16,18,19,21,22,24,25,26,27,29,30,30,31,31,31,31
E01001026,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,21,23,24,25,27,28,29,30,31,31,31,31,31
E01001027,1,1,2,2,3,3,4,5,6,7,9,10,11,13,14,16,17,19,21,22,24,26,27,28,30,31,32,33,33,33,33,33
E01001028,1,2,2,3,3,4,5,6,7,9,10,11,13,15,16,18,20,22,24,25,27,29,31,32,34,35,37,37,38,38,38,38
E01001029,1,1,2,2,3,4,4,5,6,8,9,10,12,13,15,16,18,20,21,23,25,26,28,29,30,32,33,34,34,34,34,34
E01001030,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,19,20,22,23,25,26,27,29,30,31,32,32,32,32,32
E01001031,1,1,2,2,3,3,4,5,6,7,8,10,11,13,14,16,17,19,20,22,23,25,26,28,29,30,31,32,32,32,32,32
E01001032,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,15,16,17,19,20,22,23,25,26,27,28,29,30,30,30,30,30
E01001033,1,1,2,2,2,3,3,4,5,6,7,8,9,10,12,13,14,15,17,18,19,21,22,23,24,25,26,27,27,27,27,27
E01001034,1,1,1,2,2,3,3,4,5,6,6,7,8,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,25,25,25,25
E01001035,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,15,16,17,19,20,22,23,25,26,27,28,29,30,30,30,30,30
E01001036,1,2,2,3,3,4,4,6,7,8,10,11,12,14,16,18,19,21,23,25,26,28,30,31,33,34,35,36,36,36,36,36
E01001037,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,5,6,6,6,6,7,7,7,7,7,7,7
E01001038,1,1,2,2,3,3,4,5,6,7,8,9,10,11,13,14,16,17,19,20,21,23,24,25,26,28,29,29,30,30,30,30
E01001039,1,1,2,3,3,4,4,5,7,8,9,10,12,13,15,17,18,20,22,23,25,27,28,30,31,32,34,34,35,35,35,35
E01001040,0,0,1,1,1,1,1,2,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9,10,10,11,11,11,11,11
E01001041,1,1,1,2,2,3,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,20,21,22,23,24,25,26,26,26,26,26
E01001042,0,1,1,1,1,1,2,2,3,3,4,4,5,5,6,7,7,8,9,9,10,11,11,12,12,13,13,14,14,14,14,14
E01001043,0,0,1,1,1,1,1,2,2,3,3,3,4,4,5,5,6,7,7,8,8,9,9,10,10,11,11,11,11,11,11,11
E01001044,1,2,2,3,3,4,4,6,7,8,9,11,12,14,16,17,19,21,23,24,26,28,29,31,32,34,35,36,36,36,36,36
E01001045,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,4,5,5,6,6,6,7,7,8,8,8,9,9,9,9,9,9
E01001046,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,23,23,23,23,23
E01001047,1,1,2,2,3,3,4,5,6,7,8,9,10,11,13,14,16,17,19,20,21,23,24,25,26,28,29,29,30,30,30,30
E01001048,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,8,9,10,10,11,12,12,13,14,14,14,14,14,14,14
E01001049,1,1,2,2,3,3,3,4,5,6,7,8,10,11,12,14,15,16,18,19,21,22,23,24,26,27,28,28,29,29,29,29
E01001050,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5
E01001051,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,23,23,23,23,23
E01001052,1,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,10,11,12,13,14,15,16,17,18,19,19,20,20,20,20,20
E01001053,1,1,1,1,2,2,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,17,17,18,19,20,20,20,20,20,20
E01001054,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,14,16,17,19,20,21,23,24,25,27,28,29,29,30,30,30,30
E01001055,1,1,1,2,2,2,3,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22,22,22,22,22
E01001056,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9,10,10,10,10,10,10
E01001057,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,6,6,6,6,6,6
E01001058,0,1,1,1,2,2,2,3,4,4,5,6,7,7,8,9,10,11,12,13,14,15,15,16,17,18,18,19,19,19,19,19
E01001059,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,20,21,22,23,23,23,23,23
E01001060,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,18,19,20,21,22,22,23,23,23,23
E01001061,1,1,2,2,3,3,4,5,6,7,8,9,11,12,13,15,16,18,19,21,22,24,25,26,28,29,30,31,31,31,31,31
E01001062,1,1,2,2,3,3,4,5,6,7,8,9,10,11,13,14,16,17,19,20,21,23,24,25,26,28,29,29,30,30,30,30
E01001063,1,1,2,2,3,3,3,4,5,6,7,8,10,11,12,14,15,16,18,19,20,22,23,24,25,26,27,28,28,28,28,28
E01001064,1,2,2,3,4,4,5,6,8,9,10,12,14,15,17,19,21,23,25,27,29,31,32,34,36,37,39,40,40,40,40,40
E01001065,1,1,2,2,3,3,3,4,5,6,7,8,10,11,12,14,15,16,18,19,21,22,23,24,25,27,28,28,28,28,28,28
E01001066,0,1,1,1,2,2,2,3,3,4,5,5,6,7,8,8,9,10,11,12,13,13,14,15,16,16,17,17,17,17,17,17
E01001067,1,2,2,3,3,4,4,6,7,8,10,11,13,14,16,18,19,21,23,25,27,28,30,31,33,34,36,36,37,37,37,37
E01001068,1,2,2,3,3,4,4,6,7,8,9,11,12,14,16,18,19,21,23,25,26,28,30,31,33,34,35,36,36,36,36,36
E01001069,1,1,2,2,2,3,3,4,5,6,7,8,9,10,12,13,14,15,17,18,19,21,22,23,24,25,26,26,27,27,27,27
E01001070,1,1,2,2,3,4,4,5,6,8,9,10,12,13,15,16,18,20,21,23,25,26,28,29,30,32,33,34,34,34,34,34
E01001071,1,2,2,3,4,4,5,6,8,9,10,12,13,15,17,19,21,23,25,27,29,30,32,34,35,37,38,39,39,39,39,39
E01001072,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,21,23,24,25,27,28,29,30,31,31,31,31,31
E01001073,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,21,23,24,26,27,28,29,31,31,31,31,31,31
E01001074,1,1,2,3,3,4,4,5,7,8,9,10,12,14,15,17,19,20,22,24,25,27,28,30,31,33,34,35,35,35,35,35
E01001075,1,1,2,2,2,3,3,4,5,6,7,8,9,11,12,13,14,16,17,18,20,21,22,23,24,25,26,27,27,27,27,27
E01001076,0,1,1,1,2,2,2,3,4,4,5,6,7,7,8,9,10,11,12,13,14,15,16,16,17,18,19,19,19,19,19,19
E01001077,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22,23,23,23,22
E01001078,1,1,1,2,2,2,3,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,21,21,21,21
E01001079,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,23,23,23,23,23
E01001080,0,1,1,1,2,2,2,3,3,4,5,5,6,7,8,9,9,10,11,12,13,14,14,15,16,17,17,18,18,18,18,18
E01001081,1,1,1,2,2,2,3,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,21,21,21,21
E01001082,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,23,23,23,23,23
E01001083,1,1,2,2,2,3,3,4,5,6,7,8,10,11,12,13,15,16,17,19,20,22,23,24,25,26,27,28,28,28,28,28
E01001084,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,15,16,18,19,21,22,24,25,26,27,29,30,30,30,30,30,30
E01001085,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,8,9,10,10,11,12,12,13,14,14,14,14,14,14,14
E01001086,0,1,1,1,2,2,2,3,4,4,5,6,7,7,8,9,10,11,12,13,14,15,16,16,17,18,19,19,19,19,19,19
E01001087,1,1,2,2,3,3,3,4,5,6,7,8,10,11,12,14,15,16,18,19,21,22,23,24,25,27,27,28,28,28,28,28
E01001088,1,1,1,1,2,2,2,3,4,5,5,6,7,8,9,10,11,12,13,13,14,15,16,17,18,19,19,20,20,20,20,20
E01001089,0,1,1,1,1,2,2,2,3,4,4,5,5,6,7,8,8,9,10,11,11,12,13,13,14,15,15,15,16,16,16,16
E01001090,0,1,1,1,2,2,2,3,3,4,5,5,6,7,8,8,9,10,11,12,13,13,14,15,16,16,17,17,17,17,17,17
E01001091,1,2,3,3,4,5,6,7,9,10,12,13,16,18,20,22,24,26,28,31,33,35,37,39,41,42,44,45,45,45,45,45
E01001092,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,21,23,25,26,27,28,30,31,31,32,32,32,32
E01001093,1,1,2,2,3,3,4,5,6,7,8,9,11,12,13,15,16,18,19,21,22,24,25,26,28,29,30,31,31,31,31,31
E01001094,1,2,2,3,3,4,4,6,7,8,10,11,13,14,16,18,19,21,23,25,27,28,30,31,33,34,36,36,37,37,37,37
E01001095,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,5,5,5,6,6,7,7,7,8,8,8,9,9,9,9,9
E01001096,1,1,2,2,3,4,4,5,6,8,9,10,11,13,14,16,18,19,21,22,24,26,27,28,30,31,32,33,33,33,33,33
E01001097,0,0,1,1,1,1,1,2,2,3,3,3,4,4,5,5,6,6,7,8,8,9,9,10,10,10,11,11,11,11,11,11
E01001098,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,22,23,25,26,27,29,30,31,32,32,32,32,32
E01001099,1,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,11,12,13,14,15,16,17,18,19,19,20,20,20,20,20
E01001100,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,22,23,25,26,27,29,30,31,32,32,32,32,32
E01001101,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,14,16,17,19,20,22,23,24,25,27,28,29,30,30,30,30,30
E01001102,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,19,20,22,23,25,26,27,29,30,31,32,32,32,32,32
E01001103,1,2,2,3,3,4,5,6,7,8,10,11,13,14,16,18,20,21,23,25,27,29,30,32,33,35,36,37,37,37,37,37
E01001104,1,2,2,3,3,4,4,6,7,8,10,11,12,14,16,18,19,21,23,25,26,28,30,31,33,34,35,36,36,36,36,36
E01001105,1,1,2,2,3,3,4,5,6,7,9,10,11,13,14,16,17,19,21,22,24,25,27,28,29,31,32,33,33,33,33,33
E01001106,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,14,16,17,19,20,22,23,24,26,27,28,29,30,30,30,30,30
E01001107,1,1,2,3,3,4,4,6,7,8,9,10,12,14,15,17,19,20,22,24,26,27,29,30,32,33,34,35,35,35,35,35
E01001108,1,2,2,3,3,4,5,6,7,9,10,11,13,15,17,18,20,22,24,26,28,29,31,33,34,36,37,38,38,38,38,38
E01001109,1,1,2,3,3,4,4,5,7,8,9,10,12,14,15,17,18,20,22,24,25,27,28,30,31,33,34,35,35,35,35,35
E01001110,0,1,1,1,2,2,2,3,3,4,5,5,6,7,8,9,9,10,11,12,13,14,14,15,16,17,17,18,18,18,18,18
E01001111,1,1,1,1,2,2,2,3,4,4,5,6,7,8,9,9,10,11,12,13,14,15,16,17,18,18,19,19,20,20,20,20
E01001112,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,15,16,18,19,21,22,24,25,26,27,29,30,30,31,31,30,30
E01001113,0,1,1,1,1,2,2,2,3,3,4,4,5,6,7,7,8,9,9,10,11,12,12,13,14,14,15,15,15,15,15,15
E01001114,0,0,1,1,1,1,1,1,2,2,2,3,3,4,4,4,5,5,6,6,7,7,7,8,8,9,9,9,9,9,9,9
E01001115,1,2,2,3,3,4,5,6,7,9,10,11,13,15,17,19,20,22,24,26,28,30,31,33,35,36,37,38,39,39,39,39
E01001116,0,0,1,1,1,1,1,2,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11,11,11,11
E01001117,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,8,9,10,10,11,12,12,13,13,14,14,14,14,14,14
E01001118,1,1,2,2,2,3,3,4,5,6,7,8,9,10,12,13,14,15,17,18,19,21,22,23,24,25,26,26,26,26,26,26
E01001119,1,1,2,2,3,3,4,5,6,7,9,10,11,13,14,16,17,19,21,22,24,25,27,28,29,31,32,33,33,33,33,33
E01001120,1,1,1,2,2,2,3,3,4,5,6,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,21,21,22,22,22,22
E01001121,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,14,16,17,19,20,22,23,24,26,27,28,29,30,30,30,30,30
E01001122,1,1,2,2,2,3,3,4,5,6,7,8,9,11,12,13,15,16,17,19,20,21,22,24,25,26,27,27,28,28,28,28
E01001123,1,2,2,3,3,4,4,6,7,8,10,11,13,14,16,18,20,21,23,25,27,29,30,31,33,35,36,37,37,37,37,37
E01001124,1,1,2,3,3,4,4,5,7,8,9,10,12,13,15,17,18,20,22,23,25,27,28,29,31,32,33,34,34,34,34,34
E01001125,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,21,23,25,26,27,28,30,31,32,32,32,32,32
E01001126,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,22,23,25,26,27,29,30,31,32,32,32,32,32
E01001127,1,1,2,2,3,3,4,5,6,7,8,9,11,12,14,15,17,18,20,21,23,24,26,27,28,29,31,31,31,31,31,31
E01001128,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,23,23,23,23,23
E01001129,1,1,2,2,2,3,3,4,5,6,7,8,9,11,12,13,14,16,17,18,20,21,22,23,24,26,26,27,27,27,27,27
E01001130,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
E01001131,1,1,1,2,2,2,3,3,4,5,6,6,7,8,9,10,11,12,13,14,15,17,17,18,19,20,21,21,21,21,21,21
E01001132,1,1,2,3,3,4,4,5,7,8,9,10,12,13,15,16,18,20,21,23,25,26,28,29,31,32,33,34,34,34,34,34
E01001133,1,1,2,3,3,4,4,5,7,8,9,10,12,13,15,17,18,20,22,23,25,27,28,29,31,32,33,34,34,34,34,34
E01001134,1,1,2,2,3,3,4,5,6,7,8,10,11,13,14,16,17,19,20,22,24,25,26,28,29,30,32,32,32,32,32,32
E01001135,1,2,3,3,4,5,6,7,9,10,12,14,16,18,20,22,25,27,29,31,34,36,38,40,41,43,45,46,46,46,46,46
E01001136,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,4,5,5,6,6,7,7,7,8,8,8,8,8,8,8,8
E01001137,1,1,2,2,3,3,3,4,5,6,7,8,10,11,12,14,15,16,18,19,20,22,23,24,25,26,27,28,28,28,28,28
E01001138,0,1,1,1,2,2,2,3,4,4,5,6,7,8,8,9,10,11,12,13,14,15,16,17,17,18,19,19,19,19,19,19
E01001139,1,1,1,2,2,3,3,4,5,5,6,7,8,9,10,12,13,14,15,16,17,19,19,20,21,22,23,24,24,24,24,24
E01001140,1,1,2,2,3,4,4,5,6,8,9,10,12,13,15,16,18,20,21,23,25,26,28,29,30,32,33,34,34,34,34,34
E01001141,1,1,1,1,2,2,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,18,19,19,20,20,20,20,20
E01001142,1,1,2,2,2,3,3,4,5,6,7,8,10,11,12,13,15,16,17,19,20,22,23,24,25,26,27,28,28,28,28,28
E01001143,1,1,2,2,3,3,4,5,6,7,8,9,10,11,13,14,15,17,18,20,21,23,24,25,26,27,28,29,29,29,29,29
E01001144,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,6,7,7,7,7,7
E01001145,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,5,6,6,6,6,7,7,7,7,7,7,7
E01001146,0,1,1,1,2,2,2,3,3,4,4,5,6,7,7,8,9,10,11,11,12,13,14,14,15,16,16,17,17,17,17,17
E01001147,0,1,1,1,1,2,2,3,3,4,4,5,6,6,7,8,9,9,10,11,12,13,13,14,15,15,16,16,16,16,16,16
E01001148,0,1,1,1,1,1,2,2,3,3,3,4,4,5,6,6,7,8,8,9,10,10,11,11,12,12,13,13,13,13,13,13
E01001149,0,1,1,1,1,2,2,2,3,3,4,4,5,6,7,7,8,9,9,10,11,12,12,13,13,14,15,15,15,15,15,15
E01001150,1,2,2,3,4,4,5,7,8,9,11,12,14,16,18,20,22,24,26,28,30,33,34,36,38,39,41,42,42,42,42,42
E01001151,1,1,1,2,2,2,3,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,19,20,21,21,21,21,21
E01001152,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,9,9,10,11,11,12,13,13,14,14,15,15,15,15,15
E01001153,0,1,1,1,1,1,2,2,3,3,4,4,5,5,6,7,7,8,9,9,10,11,11,12,12,13,13,14,14,14,14,14
E01001154,1,1,1,1,2,2,2,3,4,5,5,6,7,8,9,10,11,12,13,13,14,15,16,17,18,19,19,20,20,20,20,20
E01001155,0,1,1,1,1,1,2,2,3,3,4,4,5,5,6,7,7,8,9,9,10,11,11,12,13,13,14,14,14,14,14,14
E01001156,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,23,23,23,23,23
E01001157,1,1,2,2,2,3,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,20,21,22,23,24,25,26,26,26,26,26
E01001158,1,1,2,2,3,3,4,5,6,7,9,10,11,13,14,16,17,19,21,22,24,25,27,28,29,31,32,33,33,33,33,33
E01001159,1,1,2,2,3,3,4,5,6,7,8,10,11,13,14,16,17,19,20,22,23,25,26,28,29,30,31,32,32,32,32,32
E01001160,1,1,2,2,3,3,4,5,6,7,8,9,10,11,13,14,16,17,18,20,21,23,24,25,26,28,29,29,29,29,29,29
E01001161,1,1,2,2,2,3,3,4,5,6,7,8,9,10,12,13,14,15,17,18,19,21,22,23,24,25,26,26,27,27,27,27
E01001162,1,1,2,2,2,3,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,20,21,22,23,25,25,26,26,26,26,26
E01001163,1,1,2,2,3,3,4,5,6,7,8,9,10,12,13,14,16,17,19,20,22,23,24,26,27,28,29,30,30,30,30,30
E01001164,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,5,5,6,6,6,6,7,7,7,7,7,7,7
E01001165,1,1,2,3,3,4,4,5,7,8,9,10,12,13,15,17,18,20,21,23,25,27,28,29,31,32,33,34,34,34,34,34
E01001166,0,1,1,1,1,2,2,2,3,3,4,4,5,6,6,7,8,8,9,10,10,11,12,12,13,13,14,14,14,14,14,14
E01001167,1,1,2,3,3,4,4,5,7,8,9,10,12,13,15,16,18,20,21,23,25,26,28,29,31,32,33,34,34,34,34,34
E01001168,1,2,2,3,3,4,5,6,7,9,10,11,13,15,16,18,20,22,24,25,27,29,31,32,34,35,37,37,38,38,38,38
E01001169,1,1,2,2,2,3,3,4,5,6,7,8,10,11,12,13,15,16,17,19,20,22,23,24,25,26,27,28,28,28,28,28
E01001170,1,1,2,2,3,4,4,5,6,8,9,10,11,13,15,16,18,19,21,23,24,26,27,29,30,31,32,33,33,33,33,33
E01001171,1,1,1,2,2,2,3,4,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22,22,22,22,22
E01001172,1,1,1,2,2,3,3,4,5,6,6,7,8,10,11,12,13,14,15,17,18,19,20,21,22,23,24,24,25,25,25,25
E01001173,1,2,3,3,4,5,6,7,9,11,12,14,16,18,21,23,25,27,30,32,34,37,39,41,42,44,46,47,47,47,47,47
E01001174,1,1,1,2,2,3,3,4,5,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,24,24,24,24
E01001175,0,0,1,1,1,1,1,2,2,3,3,3,4,5,5,6,6,7,7,8,8,9,10,10,10,11,11,12,12,12,12,12
E01001176,1,1,2,2,3,4,4,5,6,8,9,10,12,13,15,16,18,20,21,23,25,26,28,29,30,32,33,34,34,34,34,34
E01001177,1,1,2,2,3,4,4,5,6,8,9,10,11,13,14,16,18,19,21,22,24,26,27,28,30,31,32,33,33,33,33,33
E01001178,0,0,1,1,1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,9,9,10,10,11,11,12,12,12,12,12,12
E01001179,0,1,1,1,1,1,2,2,3,3,4,4,5,5,6,7,7,8,9,9,10,11,11,12,12,13,13,14,14,14,14,14
E01001180,0,1,1,1,1,2,2,2,3,4,4,5,5,6,7,8,8,9,10,11,12,12,13,14,14,15,16,16,16,16,16,16
E01001181,0,1,1,1,1,2,2,2,3,4,4,5,5,6,7,8,8,9,10,11,12,12,13,14,14,15,15,16,16,16,16,16
E01001182,0,0,1,1,1,1,1,2,2,3,3,3,4,5,5,6,6,7,7,8,9,9,10,10,11,11,11,12,12,12,12,12
E01001183,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,4,5,5,6,6,6,7,7,8,8,8,9,9,9,9,9,9
E01001184,1,1,1,2,2,3,3,4,5,6,7,8,9,10,11,12,14,15,16,17,19,20,21,22,23,24,25,25,26,26,26,26
E01001185,1,1,2,2,3,3,4,5,6,7,8,9,11,12,13,15,16,18,19,21,22,24,25,27,28,29,30,31,31,31,31,31
E01001186,0,0,1,1,1,1,1,2,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10,11,11,11,11,11
E01001187,1,1,1,2,2,3,3,4,5,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,23,24,24,24,24,24
E01001188,0,0,1,1,1,1,1,2,2,3,3,3,4,5,5,6,6,7,7,8,8,9,10,10,10,11,11,12,12,12,12,12
E01001189,0,0,1,1,1,1,1,2,2,3,3,3,4,4,5,5,6,6,7,8,8,9,9,10,10,10,11,11,11,11,11,11
E01001190,1,1,1,2,2,2,3,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,19,20,20,21,21,21,21
E01001191,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9,10,10,10,10,10,10
E01001192,1,1,2,2,2,3,3,4,5,6,7,8,9,10,12,13,14,16,17,18,19,21,22,23,24,25,26,27,27,27,27,27
E01001193,0,0,1,1,1,1,1,2,2,3,3,3,4,4,5,5,6,7,7,8,8,9,9,10,10,11,11,11,11,11,11,11
E01001194,0,1,1,1,2,2,2,3,4,4,5,6,7,7,8,9,10,11,12,13,14,15,16,16,17,18,19,19,19,19,19,19
E01001196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01001239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01001243,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
E01001244,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E01001245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01001246,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
E01001276,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
