LSOA11CD,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000018,55,55,54,54,54,54,54,53,50,46,43,39,35,32,28,25,21,18,14,10,7,3,0,0,0,0,0,0,0,0,0,0
E01000019,55,55,55,55,55,55,55,54,51,47,43,40,36,32,28,26,22,18,14,10,7,3,0,0,0,0,0,0,0,0,0,0
E01000020,71,71,71,71,71,71,71,70,65,60,55,51,46,41,37,33,28,23,18,13,9,4,0,0,0,0,0,0,0,0,0,0
E01000021,104,104,103,103,103,103,103,102,95,88,81,74,67,60,54,48,41,34,27,20,13,5,0,0,0,0,0,0,0,0,0,0
E01000022,41,41,41,41,41,41,41,41,38,35,32,30,27,24,21,19,16,14,11,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000023,27,27,27,27,27,27,27,26,24,23,21,19,17,16,14,12,11,9,7,5,3,1,0,0,0,0,0,0,0,0,0,0
E01000024,46,46,46,46,46,46,46,45,42,39,36,33,30,27,24,21,18,15,12,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000025,74,74,74,74,74,74,74,73,68,63,58,53,48,43,38,35,30,24,19,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000027,73,73,73,73,73,73,73,72,67,62,58,53,48,43,38,34,29,24,19,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000028,65,65,65,65,65,65,65,64,60,55,51,46,42,38,33,30,26,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000029,47,47,47,47,47,47,47,46,43,40,37,34,31,28,24,22,19,15,12,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000030,79,79,79,79,79,79,79,78,72,67,62,57,51,46,41,37,31,26,20,15,10,4,0,0,0,0,0,0,0,0,0,0
E01000031,45,45,45,45,45,45,45,45,42,39,36,33,30,27,23,21,18,15,12,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000032,67,67,67,67,67,67,67,66,62,57,53,48,44,39,35,31,27,22,17,13,8,4,0,0,0,0,0,0,0,0,0,0
E01000033,65,65,64,64,64,64,64,63,59,55,51,46,42,38,33,30,25,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000034,36,36,36,36,36,36,36,36,33,31,29,26,24,21,19,17,14,12,9,7,4,2,0,0,0,0,0,0,0,0,0,0
E01000035,47,47,47,47,47,47,47,46,43,40,37,34,31,28,24,22,19,15,12,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000036,60,60,59,59,59,59,59,58,54,51,47,43,39,35,31,28,24,19,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000037,28,28,27,27,27,27,27,27,25,23,22,20,18,16,14,13,11,9,7,5,3,1,0,0,0,0,0,0,0,0,0,0
E01000038,47,47,47,47,47,46,46,46,43,40,37,34,30,27,24,22,18,15,12,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000039,48,48,48,48,48,48,48,47,44,41,38,34,31,28,25,22,19,16,12,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000040,84,84,84,84,84,84,84,83,77,72,66,60,55,49,43,39,33,28,22,16,10,4,0,0,0,0,0,0,0,0,0,0
E01000041,61,61,61,61,61,60,60,60,56,52,48,43,39,35,31,28,24,20,16,12,7,3,0,0,0,0,0,0,0,0,0,0
E01000042,95,95,95,95,94,94,94,93,87,81,74,68,62,55,49,44,38,31,25,18,11,5,0,0,0,0,0,0,0,0,0,0
E01000043,50,50,50,50,50,50,50,50,46,43,40,36,33,29,26,23,20,17,13,10,6,3,0,0,0,0,0,0,0,0,0,0
E01000044,87,87,87,86,86,86,86,85,80,74,68,62,56,51,45,40,34,28,22,16,10,4,0,0,0,0,0,0,0,0,0,0
E01000045,70,70,70,70,70,69,69,69,64,59,55,50,45,41,36,32,28,23,18,13,8,4,0,0,0,0,0,0,0,0,0,0
E01000046,62,62,62,62,62,62,62,61,57,53,49,45,40,36,32,29,25,20,16,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000048,92,92,92,92,92,92,91,90,84,78,72,66,60,54,47,43,36,30,24,17,11,5,0,0,0,0,0,0,0,0,0,0
E01000049,99,98,98,98,98,98,98,97,90,84,77,71,64,57,51,46,39,32,26,19,12,5,0,0,0,0,0,0,0,0,0,0
E01000050,87,87,87,86,86,86,86,85,80,74,68,62,56,51,45,40,34,28,22,16,10,4,0,0,0,0,0,0,0,0,0,0
E01000051,67,67,67,67,67,67,67,66,62,57,53,48,44,39,35,31,27,22,17,13,8,3,0,0,0,0,0,0,0,0,0,0
E01000052,106,106,106,106,106,106,105,104,97,90,83,76,69,62,55,49,42,35,27,20,13,5,0,0,0,0,0,0,0,0,0,0
E01000053,77,77,77,77,76,76,76,75,70,65,61,55,50,45,40,36,31,25,20,15,9,4,0,0,0,0,0,0,0,0,0,0
E01000054,72,72,72,72,72,72,72,71,66,61,56,52,47,42,37,33,29,24,19,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000055,56,56,56,56,56,56,56,55,51,48,44,40,36,33,29,26,22,18,14,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000056,72,72,71,71,71,71,71,70,66,61,56,52,47,42,37,33,28,23,19,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000057,55,55,55,55,55,55,55,54,50,47,43,39,36,32,28,26,22,18,14,10,7,3,0,0,0,0,0,0,0,0,0,0
E01000058,85,85,85,85,85,85,85,84,78,73,67,61,56,50,44,40,34,28,22,16,10,4,0,0,0,0,0,0,0,0,0,0
E01000059,67,67,67,67,67,67,67,66,61,57,53,48,44,39,35,31,26,22,17,13,8,3,0,0,0,0,0,0,0,0,0,0
E01000060,64,64,64,64,64,63,63,63,58,54,50,46,42,37,33,30,25,21,16,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000061,60,59,59,59,59,59,59,58,54,50,47,43,39,35,31,27,23,19,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000062,52,52,52,52,52,52,52,51,48,44,41,38,34,30,27,24,21,17,13,10,6,3,0,0,0,0,0,0,0,0,0,0
E01000063,51,51,51,51,51,51,51,50,47,43,40,37,33,30,26,24,20,17,13,10,6,3,0,0,0,0,0,0,0,0,0,0
E01000064,61,61,61,61,61,60,60,60,56,52,48,44,40,36,31,28,24,20,16,12,7,3,0,0,0,0,0,0,0,0,0,0
E01000065,91,91,91,91,91,91,91,90,84,78,72,66,59,53,47,42,36,30,24,17,11,5,0,0,0,0,0,0,0,0,0,0
E01000066,72,72,72,72,72,72,72,71,66,62,57,52,47,42,37,34,29,24,19,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000067,56,56,56,56,56,55,55,55,51,47,44,40,36,32,29,26,22,18,14,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000068,54,54,54,54,54,54,54,53,50,46,42,39,35,32,28,25,22,18,14,10,7,3,0,0,0,0,0,0,0,0,0,0
E01000069,46,46,46,46,46,46,46,46,42,39,36,33,30,27,24,22,18,15,12,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000070,56,56,56,56,56,56,56,55,51,48,44,40,36,33,29,26,22,18,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000071,67,67,67,67,67,67,67,66,62,57,53,48,44,39,35,31,27,22,17,13,8,3,0,0,0,0,0,0,0,0,0,0
E01000072,100,100,100,100,100,99,99,98,92,85,78,72,65,58,52,46,40,33,26,19,12,5,0,0,0,0,0,0,0,0,0,0
E01000073,61,61,61,60,60,60,60,60,56,52,47,43,39,35,31,28,24,20,16,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000074,54,54,54,54,54,54,54,53,50,46,43,39,35,32,28,25,22,18,14,10,7,3,0,0,0,0,0,0,0,0,0,0
E01000075,70,70,70,70,70,70,70,69,65,60,55,50,46,41,36,33,28,23,18,13,8,4,0,0,0,0,0,0,0,0,0,0
E01000076,68,68,68,68,68,68,68,67,62,58,53,49,44,40,35,32,27,22,18,13,8,4,0,0,0,0,0,0,0,0,0,0
E01000077,68,68,68,68,68,68,68,67,62,58,53,49,44,40,35,32,27,22,18,13,8,4,0,0,0,0,0,0,0,0,0,0
E01000078,71,71,71,71,71,70,70,69,65,60,56,51,46,41,37,33,28,23,18,13,9,4,0,0,0,0,0,0,0,0,0,0
E01000079,53,53,53,53,53,53,53,52,49,45,42,38,35,31,27,25,21,17,14,10,6,3,0,0,0,0,0,0,0,0,0,0
E01000080,70,70,70,70,70,69,69,68,64,59,55,50,45,41,36,32,28,23,18,13,8,4,0,0,0,0,0,0,0,0,0,0
E01000081,60,60,60,60,59,59,59,59,55,51,47,43,39,35,31,28,24,19,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000082,74,74,74,74,74,74,74,73,68,63,58,53,48,43,38,34,29,24,19,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000083,66,66,66,66,66,66,65,65,60,56,52,47,43,38,34,30,26,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000084,57,57,56,56,56,56,56,55,52,48,44,40,37,33,29,26,22,18,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000085,73,73,73,73,73,73,73,72,67,62,58,53,48,43,38,34,29,24,19,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000086,47,47,47,47,47,47,47,46,43,40,37,34,31,27,24,22,19,15,12,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000087,42,42,42,42,42,42,42,41,38,36,33,30,27,25,22,19,17,14,11,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000088,96,96,96,96,96,96,96,94,88,82,76,69,63,56,50,45,38,31,25,18,12,5,0,0,0,0,0,0,0,0,0,0
E01000089,89,89,89,89,89,88,88,87,81,75,70,64,58,52,46,41,35,29,23,17,11,5,0,0,0,0,0,0,0,0,0,0
E01000090,59,59,58,58,58,58,58,57,53,50,46,42,38,34,30,27,23,19,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000091,60,60,60,60,60,60,60,59,55,51,47,43,39,35,31,28,24,20,16,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000092,52,52,52,52,52,52,52,52,48,45,41,38,34,31,27,24,21,17,14,10,6,3,0,0,0,0,0,0,0,0,0,0
E01000093,96,96,96,96,96,96,96,94,88,82,75,69,62,56,50,45,38,31,25,18,12,5,0,0,0,0,0,0,0,0,0,0
E01000094,35,35,35,35,35,35,35,34,32,30,27,25,23,20,18,16,14,11,9,7,4,2,0,0,0,0,0,0,0,0,0,0
E01000095,58,58,58,58,58,58,58,57,53,49,46,42,38,34,30,27,23,19,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000096,41,41,41,41,41,41,41,40,38,35,32,29,27,24,21,19,16,13,11,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000097,64,64,64,64,64,64,64,63,59,55,51,46,42,38,33,30,25,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000098,61,61,61,61,60,60,60,60,56,52,48,44,39,35,31,28,24,20,16,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000099,33,33,33,33,33,33,33,33,30,28,26,24,22,19,17,15,13,11,9,6,4,2,0,0,0,0,0,0,0,0,0,0
E01000100,65,65,64,64,64,64,64,63,59,55,51,46,42,38,33,30,25,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000101,78,78,78,78,77,77,77,76,71,66,61,56,50,45,40,36,31,25,20,15,9,4,0,0,0,0,0,0,0,0,0,0
E01000102,65,65,65,65,65,65,65,64,59,55,51,47,42,38,33,30,26,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000103,64,64,64,64,64,64,64,63,59,55,51,46,42,38,33,30,25,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000104,76,76,76,76,76,75,75,74,69,64,60,54,49,44,39,35,30,25,20,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000105,117,117,116,116,116,116,116,114,107,99,92,84,76,68,60,54,46,38,30,22,14,6,0,0,0,0,0,0,0,0,0,0
E01000106,154,154,154,154,153,153,153,151,141,131,121,111,100,90,80,72,61,50,40,29,19,8,0,0,0,0,0,0,0,0,0,0
E01000107,65,65,65,65,65,65,65,64,59,55,51,47,42,38,34,30,26,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000108,76,75,75,75,75,75,75,74,69,64,59,54,49,44,39,35,30,25,20,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000109,53,53,53,53,53,53,53,52,49,45,42,38,35,31,27,25,21,17,14,10,6,3,0,0,0,0,0,0,0,0,0,0
E01000110,39,39,39,39,39,39,39,38,36,33,31,28,25,23,20,18,15,13,10,7,5,2,0,0,0,0,0,0,0,0,0,0
E01000111,88,88,87,87,87,87,87,86,80,74,69,63,57,51,45,41,35,29,23,17,11,5,0,0,0,0,0,0,0,0,0,0
E01000112,83,83,83,83,83,83,83,82,76,71,65,60,54,49,43,39,33,27,22,16,10,4,0,0,0,0,0,0,0,0,0,0
E01000113,68,67,67,65,63,60,58,56,50,45,40,35,30,26,22,19,15,12,9,6,4,1,0,0,0,0,0,0,0,0,0,0
E01000114,90,90,90,90,89,89,89,88,82,76,71,64,58,52,46,42,35,29,23,17,11,5,0,0,0,0,0,0,0,0,0,0
E01000115,22,22,22,22,22,22,22,22,20,19,17,16,14,13,12,10,9,7,6,4,3,1,0,0,0,0,0,0,0,0,0,0
E01000116,34,34,33,33,33,33,33,33,31,28,26,24,22,20,17,16,13,11,9,6,4,2,0,0,0,0,0,0,0,0,0,0
E01000117,40,40,39,39,39,39,39,39,36,34,31,28,26,23,20,18,16,13,10,7,5,2,0,0,0,0,0,0,0,0,0,0
E01000118,27,27,27,27,27,27,27,27,25,23,21,20,18,16,14,13,11,9,7,5,3,1,0,0,0,0,0,0,0,0,0,0
E01000119,29,29,29,29,29,29,29,28,26,25,23,21,19,17,15,13,11,9,7,5,4,2,0,0,0,0,0,0,0,0,0,0
E01000120,22,22,22,22,22,22,22,22,21,19,18,16,15,13,12,10,9,7,6,4,3,1,0,0,0,0,0,0,0,0,0,0
E01000121,26,26,26,26,25,25,25,25,23,22,20,18,17,15,13,12,10,8,7,5,3,1,0,0,0,0,0,0,0,0,0,0
E01000122,32,32,32,32,32,32,32,32,30,27,25,23,21,19,17,15,13,11,8,6,4,2,0,0,0,0,0,0,0,0,0,0
E01000123,43,43,43,43,43,43,43,43,40,37,34,31,28,25,23,20,17,14,11,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000124,50,50,49,49,49,49,49,49,45,42,39,36,32,29,26,23,20,16,13,9,6,3,0,0,0,0,0,0,0,0,0,0
E01000125,112,112,112,112,111,111,111,110,103,95,88,81,73,66,58,52,44,37,29,21,14,6,0,0,0,0,0,0,0,0,0,0
E01000126,110,110,110,110,110,109,109,108,101,94,87,79,72,65,57,51,44,36,29,21,13,6,0,0,0,0,0,0,0,0,0,0
E01000127,66,66,66,66,65,65,65,64,60,56,51,47,43,38,34,30,26,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000128,65,65,65,65,65,64,64,64,59,55,51,46,42,38,33,30,26,21,17,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000129,105,105,105,105,105,105,91,87,78,70,62,54,47,40,34,29,24,19,14,10,6,2,0,0,0,0,0,0,0,0,0,0
E01000130,68,68,68,68,68,68,68,67,63,58,54,49,45,40,35,32,27,22,18,13,8,4,0,0,0,0,0,0,0,0,0,0
E01000131,60,60,60,60,59,59,59,59,55,51,47,43,39,35,31,28,24,20,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000132,49,49,49,49,49,49,49,48,45,42,39,35,32,29,25,23,19,16,13,9,6,3,0,0,0,0,0,0,0,0,0,0
E01000133,59,59,59,59,59,59,59,58,54,50,46,42,38,34,31,27,23,19,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000134,57,57,57,57,57,57,57,56,52,49,45,41,37,33,30,27,23,19,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000135,35,35,35,35,35,35,35,34,32,30,27,25,23,20,18,16,14,11,9,7,4,2,0,0,0,0,0,0,0,0,0,0
E01000136,65,65,65,65,65,65,65,65,60,56,52,48,43,39,34,31,26,22,17,13,8,3,0,0,0,0,0,0,0,0,0,0
E01000137,93,93,93,92,92,92,92,91,85,79,73,67,60,54,48,43,37,30,24,17,11,5,0,0,0,0,0,0,0,0,0,0
E01000138,44,44,44,44,44,44,44,43,40,38,35,32,29,26,23,21,17,14,11,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000139,78,78,78,78,78,78,78,77,72,67,62,56,51,46,41,36,31,26,20,15,9,4,0,0,0,0,0,0,0,0,0,0
E01000140,104,104,104,104,96,93,90,86,77,69,61,54,47,40,34,29,24,18,14,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000141,126,126,126,126,126,126,126,124,116,107,99,91,82,74,65,59,50,41,33,24,15,7,0,0,0,0,0,0,0,0,0,0
E01000142,90,90,90,90,90,90,90,89,83,77,72,65,59,53,47,42,36,30,24,17,11,5,0,0,0,0,0,0,0,0,0,0
E01000143,49,49,49,49,49,49,49,48,45,42,39,35,32,29,25,23,19,16,13,9,6,3,0,0,0,0,0,0,0,0,0,0
E01000144,67,67,67,64,62,60,58,55,50,45,40,35,30,26,22,19,15,12,9,6,4,1,0,0,0,0,0,0,0,0,0,0
E01000145,44,44,44,44,44,44,44,43,40,38,35,32,29,26,23,21,18,15,12,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000146,73,73,72,70,68,66,64,61,55,49,43,38,33,28,24,21,17,13,10,7,4,2,0,0,0,0,0,0,0,0,0,0
E01000147,66,66,66,66,66,66,66,55,49,44,39,34,30,26,22,18,15,12,9,6,4,1,0,0,0,0,0,0,0,0,0,0
E01000148,77,77,77,77,77,76,76,76,70,65,60,55,50,45,40,36,30,25,20,15,9,4,0,0,0,0,0,0,0,0,0,0
E01000150,71,71,71,71,71,71,71,70,65,61,56,51,46,42,37,33,28,23,18,13,9,4,0,0,0,0,0,0,0,0,0,0
E01000151,198,197,197,197,197,196,196,194,181,168,155,142,128,115,102,91,78,64,51,37,24,10,0,0,0,0,0,0,0,0,0,0
E01000152,165,164,164,164,164,163,163,161,150,140,129,118,107,96,85,76,65,54,42,31,20,9,0,0,0,0,0,0,0,0,0,0
E01000153,50,50,50,50,50,50,50,49,46,43,39,36,33,29,26,23,20,16,13,9,6,3,0,0,0,0,0,0,0,0,0,0
E01000154,77,77,77,77,77,77,77,76,71,66,61,55,50,45,40,36,30,25,20,15,9,4,0,0,0,0,0,0,0,0,0,0
E01000155,23,23,23,23,23,23,23,23,22,20,19,17,15,14,12,11,9,8,6,4,3,1,0,0,0,0,0,0,0,0,0,0
E01000156,57,57,57,57,57,57,57,47,43,38,34,30,26,22,19,16,13,10,8,5,3,1,0,0,0,0,0,0,0,0,0,0
E01000157,55,55,55,55,55,55,55,54,50,47,43,40,36,32,28,26,22,18,14,10,7,3,0,0,0,0,0,0,0,0,0,0
E01000158,56,56,56,56,56,56,56,55,51,48,44,40,37,33,29,26,22,18,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000159,48,47,47,47,47,47,47,47,44,40,37,34,31,28,25,22,19,16,12,9,6,2,0,0,0,0,0,0,0,0,0,0
E01000160,75,75,75,75,75,75,75,74,69,64,59,54,49,44,39,35,30,25,20,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000161,59,59,59,59,59,58,58,58,54,50,46,42,38,35,31,27,23,19,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000162,50,50,50,50,50,50,50,49,46,43,39,36,33,29,26,23,20,16,13,9,6,3,0,0,0,0,0,0,0,0,0,0
E01000163,63,63,63,63,63,63,63,62,58,54,50,46,41,37,33,29,25,21,16,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000164,63,63,63,63,63,63,63,62,58,54,50,46,41,37,33,30,25,21,16,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000165,57,57,57,57,57,57,57,57,53,49,46,42,38,34,30,27,23,19,15,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000166,38,38,38,38,38,38,38,38,35,33,30,28,25,22,20,18,15,13,10,7,5,2,0,0,0,0,0,0,0,0,0,0
E01000167,43,43,43,43,42,42,42,42,39,36,33,31,28,25,22,20,17,14,11,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000168,33,33,33,33,33,33,33,33,31,28,26,24,22,20,17,16,13,11,9,6,4,2,0,0,0,0,0,0,0,0,0,0
E01000169,44,44,44,44,44,44,44,43,40,37,35,32,29,26,23,21,18,14,11,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000170,52,52,52,52,52,52,52,51,48,45,41,38,34,31,27,24,21,17,14,10,6,3,0,0,0,0,0,0,0,0,0,0
E01000171,83,83,83,83,83,82,82,81,76,71,65,60,54,49,43,39,33,27,22,16,10,4,0,0,0,0,0,0,0,0,0,0
E01000172,39,39,39,39,39,39,39,38,36,33,31,28,25,23,20,18,15,13,10,7,5,2,0,0,0,0,0,0,0,0,0,0
E01000173,29,29,29,29,29,29,29,29,27,25,23,21,19,17,15,14,12,10,8,6,4,2,0,0,0,0,0,0,0,0,0,0
E01000174,93,93,93,93,93,93,93,91,85,79,73,67,61,54,48,43,37,31,24,18,11,5,0,0,0,0,0,0,0,0,0,0
E01000175,39,39,39,39,39,39,39,38,36,33,31,28,25,23,20,18,15,13,10,7,5,2,0,0,0,0,0,0,0,0,0,0
E01000176,61,61,61,61,61,61,61,60,56,52,48,44,40,36,32,28,24,20,16,12,7,3,0,0,0,0,0,0,0,0,0,0
E01000177,40,40,40,40,40,40,40,39,37,34,32,29,26,24,21,19,16,13,10,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000178,49,49,49,49,49,49,49,49,45,42,39,36,32,29,26,23,20,16,13,9,6,3,0,0,0,0,0,0,0,0,0,0
E01000179,36,36,36,36,35,35,35,35,33,30,28,26,23,21,18,17,14,12,9,7,4,2,0,0,0,0,0,0,0,0,0,0
E01000180,53,53,53,53,53,52,52,52,48,45,42,38,34,31,27,25,21,17,14,10,6,3,0,0,0,0,0,0,0,0,0,0
E01000181,49,49,49,47,45,44,42,40,36,32,29,25,22,19,16,14,11,9,6,4,3,1,0,0,0,0,0,0,0,0,0,0
E01000182,50,50,50,50,50,50,50,50,46,43,40,36,33,30,26,24,20,17,13,10,6,3,0,0,0,0,0,0,0,0,0,0
E01000183,45,45,45,45,45,45,45,44,41,38,36,33,30,26,23,21,18,15,12,9,5,2,0,0,0,0,0,0,0,0,0,0
E01000184,55,55,55,55,55,55,55,54,51,47,44,40,36,32,29,26,22,18,14,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000185,63,63,63,63,63,63,63,62,58,54,50,45,41,37,33,29,25,21,16,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000186,23,23,23,23,23,23,23,23,21,20,18,17,15,14,12,11,9,8,6,4,3,1,0,0,0,0,0,0,0,0,0,0
E01000187,33,33,33,33,33,33,33,33,30,28,26,24,22,20,17,16,13,11,9,6,4,2,0,0,0,0,0,0,0,0,0,0
E01000188,24,24,24,24,24,24,24,24,22,21,19,18,16,14,13,11,10,8,6,5,3,1,0,0,0,0,0,0,0,0,0,0
E01000189,14,14,14,14,14,14,14,14,13,12,11,10,9,8,7,6,5,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0
E01000190,30,30,30,30,30,30,30,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,0,0,0,0,0,0,0,0,0
E01000191,17,17,17,17,17,16,16,16,15,14,13,12,11,10,9,8,7,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0
E01000192,48,48,48,48,48,48,48,47,44,41,38,35,32,28,25,23,19,16,13,9,6,3,0,0,0,0,0,0,0,0,0,0
E01000193,33,33,33,33,33,33,33,32,30,28,26,24,21,19,17,15,13,11,9,6,4,2,0,0,0,0,0,0,0,0,0,0
E01000194,63,63,63,63,63,63,63,62,58,54,50,45,41,37,33,29,25,21,16,12,8,3,0,0,0,0,0,0,0,0,0,0
E01000195,80,79,79,79,79,79,79,78,73,68,63,57,52,47,41,37,32,26,21,15,10,4,0,0,0,0,0,0,0,0,0,0
E01000196,99,99,98,98,98,98,98,81,73,65,58,51,44,38,32,28,22,17,13,9,5,2,0,0,0,0,0,0,0,0,0,0
E01000197,60,60,60,60,60,60,60,59,55,52,48,44,40,35,31,28,24,20,16,11,7,3,0,0,0,0,0,0,0,0,0,0
E01000198,43,43,43,43,43,43,43,42,39,36,34,31,28,25,22,20,17,14,11,8,5,2,0,0,0,0,0,0,0,0,0,0
E01000199,38,38,38,38,38,38,38,38,35,33,30,28,25,22,20,18,15,13,10,7,5,2,0,0,0,0,0,0,0,0,0,0
E01000200,73,73,73,73,73,73,73,72,67,62,58,53,48,43,38,34,29,24,19,14,9,4,0,0,0,0,0,0,0,0,0,0
E01000201,25,25,25,25,25,25,25,25,23,22,20,18,17,15,13,12,10,8,7,5,3,1,0,0,0,0,0,0,0,0,0,0
E01000202,35,35,35,35,35,35,35,29,26,23,21,18,16,14,11,10,8,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0
E01000203,55,55,55,55,55,55,55,54,51,47,44,40,36,32,29,26,22,18,14,11,7,3,0,0,0,0,0,0,0,0,0,0
