LSOA11CD,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000063,5,7,12,16,22,27,34,43,52,60,66,63,60,55,50,45,39,34,28,23,18,14,10,6,5,4,2,2,1,1,1,0
E01000064,1,1,2,3,4,5,7,9,11,12,14,13,13,12,11,9,8,7,6,5,4,3,2,2,1,1,1,0,0,0,0,0
E01000065,5,7,11,16,21,27,33,41,49,57,62,59,56,51,47,42,37,31,26,22,17,13,10,7,5,3,2,1,1,1,0,0
E01000066,2,2,4,5,7,8,9,11,13,14,14,13,12,11,10,9,8,7,6,5,4,3,2,2,1,1,1,0,0,0,0,0
E01000067,1,2,3,4,5,6,7,9,10,11,11,10,10,9,8,7,6,5,5,4,3,2,2,1,1,1,0,0,0,0,0,0
E01000068,9,12,20,26,33,40,48,57,68,74,75,71,67,62,56,50,44,38,32,26,21,16,12,8,6,4,3,2,1,1,2,1
E01000069,3,4,7,9,11,14,16,19,22,23,24,23,21,20,18,16,14,12,10,8,7,5,4,3,2,1,1,1,0,0,0,0
E01000070,5,6,10,13,17,20,24,28,33,34,35,33,31,29,26,23,20,18,15,12,10,7,5,4,3,2,1,1,1,0,0,0
E01000071,2,3,5,6,8,9,11,13,15,15,16,15,14,13,12,10,9,8,7,5,4,3,2,2,1,1,1,0,0,0,0,0
E01000072,14,19,32,43,54,66,80,96,114,128,129,123,115,107,97,86,76,65,54,45,35,27,20,14,10,7,5,3,2,1,1,2
E01000073,6,9,15,21,28,35,44,55,67,78,86,82,77,71,65,58,51,44,36,30,24,18,14,10,7,5,3,2,1,1,1,1
E01000074,2,3,5,7,10,12,15,19,23,27,30,28,27,25,22,20,18,15,13,10,8,6,5,3,2,2,1,1,1,0,0,0
E01000075,7,11,18,26,34,45,55,68,82,96,106,101,95,88,80,71,62,54,45,37,29,23,17,12,8,6,4,3,2,1,1,1
E01000076,2,3,6,8,11,14,18,22,26,31,34,32,30,28,26,23,20,17,14,12,9,7,5,4,3,2,1,1,1,0,0,0
E01000077,4,6,10,14,18,22,26,31,37,42,43,41,38,35,32,29,25,22,18,15,12,9,7,5,3,2,2,1,1,0,0,0
E01000078,4,6,10,14,19,23,29,36,44,50,55,52,49,45,41,37,32,28,23,19,15,12,9,6,4,3,2,1,1,1,0,0
E01000079,6,8,13,17,22,27,33,39,47,54,54,52,49,45,41,36,32,27,23,19,15,12,9,6,4,3,2,1,1,1,0,0
E01000080,10,14,24,34,44,56,70,86,104,121,131,125,118,109,99,88,77,66,55,46,36,28,21,15,10,7,5,3,2,1,1,2
E01000081,10,15,25,36,45,57,71,87,106,123,133,127,120,111,101,90,79,69,56,46,37,28,21,15,10,7,5,3,2,1,1,2
E01000082,4,6,10,15,19,24,30,37,45,52,56,54,51,47,42,38,33,29,24,20,16,12,9,6,4,3,2,1,1,1,0,0
E01000083,5,7,12,18,23,29,36,44,54,62,68,65,61,56,51,46,40,34,29,24,19,14,11,8,5,4,2,2,1,1,1,0
E01000084,2,3,4,6,8,10,12,15,18,20,22,21,19,18,16,15,13,11,9,8,6,5,3,2,2,1,1,1,0,0,0,0
E01000085,2,3,5,7,9,11,14,17,20,23,25,24,22,21,19,17,15,13,9,9,7,5,4,3,2,1,1,1,0,0,0,0
E01000086,2,3,4,6,8,10,13,15,19,21,23,22,21,19,17,15,13,12,10,8,6,5,4,3,2,1,1,1,0,0,0,0
E01000087,1,1,2,3,4,5,6,7,9,10,11,11,10,9,9,8,7,6,5,4,3,2,2,1,1,1,0,0,0,0,0,0
E01000088,1,1,1,2,3,3,4,5,6,7,8,8,7,7,6,6,5,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0
E01000089,1,1,2,2,3,4,5,6,7,8,9,9,8,8,7,6,5,5,4,3,3,2,1,1,1,0,0,0,0,0,0,0
E01000090,2,3,4,6,8,11,13,17,20,24,26,25,24,22,20,18,15,13,11,9,7,6,4,3,2,1,1,1,0,0,0,0
E01000091,4,5,8,11,14,16,20,23,28,30,30,29,27,25,23,20,18,15,13,11,8,6,5,3,2,2,1,1,1,0,0,0
E01000092,15,20,32,41,50,58,66,75,76,77,77,74,69,64,58,52,46,39,33,27,21,16,12,9,6,4,3,2,1,1,2,1
E01000093,3,5,8,10,13,16,19,22,26,29,29,27,26,24,22,19,17,15,12,10,8,6,5,3,2,2,1,1,0,0,0,0
E01000094,4,5,9,12,15,18,21,25,30,33,33,32,30,26,25,22,21,17,14,12,9,7,5,4,3,2,1,1,1,0,0,0
E01000095,7,9,15,19,24,28,33,39,45,45,45,43,41,38,34,30,27,23,19,16,12,10,7,5,4,2,2,1,1,0,0,0
E01000096,3,4,6,8,10,12,14,17,20,22,22,21,20,18,16,15,13,11,9,8,6,5,3,2,2,1,1,1,0,0,0,0
E01000097,3,4,6,9,12,15,19,24,29,34,38,36,34,31,28,25,22,19,16,13,10,8,6,4,3,2,1,1,1,0,0,0
E01000098,4,5,9,13,17,22,28,34,42,49,54,52,48,45,41,36,32,27,23,19,15,11,8,6,4,3,2,1,1,1,0,0
E01000099,6,8,14,20,27,34,43,53,64,75,83,79,74,69,62,56,49,42,35,29,23,18,13,9,8,4,3,2,1,1,2,1
E01000100,5,7,11,16,21,27,34,42,51,59,65,62,59,54,49,44,38,33,28,23,18,14,10,7,5,4,2,2,1,1,1,0
E01000101,2,3,5,7,10,12,15,19,23,27,30,28,27,25,22,20,17,15,13,10,8,6,5,3,2,2,1,1,0,0,0,0
E01000102,11,16,27,38,50,63,79,97,118,136,148,141,133,123,112,100,87,75,63,52,41,31,23,17,12,8,5,4,2,2,1,2
E01000103,5,7,12,16,21,27,33,40,48,56,59,56,53,49,44,41,35,30,25,20,16,12,9,7,5,3,2,1,1,1,0,0
E01000104,4,5,9,12,16,20,24,30,36,41,44,42,39,36,33,29,26,22,18,15,12,9,7,5,3,2,2,1,1,0,0,0
E01000105,2,2,4,6,7,9,11,13,16,19,20,19,18,16,15,13,12,10,8,7,5,4,3,2,2,1,1,0,0,0,0,0
E01000106,2,2,4,5,7,8,10,13,15,18,19,18,17,15,14,12,11,9,8,6,5,4,3,2,1,1,1,0,0,0,0,0
E01000107,6,8,13,18,24,30,36,44,53,61,64,61,57,53,48,43,38,32,27,22,18,14,10,7,5,3,2,2,1,1,0,0
E01000108,5,7,12,16,21,26,32,39,46,53,56,53,50,46,42,37,33,28,24,19,15,12,9,6,4,3,2,1,1,1,0,0
E01000109,6,8,14,20,26,33,42,51,62,72,80,76,72,66,60,54,47,40,34,28,22,17,13,9,6,4,3,2,1,1,2,1
E01000110,4,5,9,13,17,21,26,32,39,45,49,47,44,41,37,33,29,25,21,17,14,10,8,6,4,3,2,1,1,1,0,0
E01000111,2,2,4,6,8,10,12,15,18,21,23,22,21,19,17,15,13,12,10,8,6,5,4,3,2,1,1,1,0,0,0,0
E01000112,4,6,10,15,19,24,31,38,46,53,57,55,52,48,43,39,34,29,24,20,16,12,9,6,6,3,2,1,1,1,0,0
E01000113,1,2,3,4,5,7,9,10,13,15,16,15,14,13,12,11,9,8,7,6,4,3,3,2,1,1,1,0,0,0,0,0
E01000114,3,4,6,9,12,15,19,23,29,33,37,35,33,30,28,25,22,19,15,13,10,8,6,4,3,2,1,1,1,0,0,0
E01000115,2,5,8,11,15,18,23,27,33,38,40,38,36,33,30,27,23,20,17,14,11,8,6,4,3,2,1,1,1,0,0,0
E01000116,3,4,7,10,13,16,20,24,29,34,35,34,32,29,27,24,21,18,15,12,10,7,5,4,3,2,1,1,1,0,0,0
E01000117,9,12,20,27,34,40,48,57,67,72,73,69,65,60,55,49,43,37,31,25,20,15,11,8,6,4,3,2,1,1,1,0
E01000118,7,10,16,21,26,32,38,45,53,57,57,55,52,48,43,39,34,29,24,20,16,12,9,6,4,3,2,1,1,1,0,0
E01000119,4,5,9,13,16,20,25,31,37,42,45,42,40,37,34,30,26,22,19,15,12,9,7,5,3,2,2,1,1,0,0,0
E01000120,3,4,7,10,13,16,20,24,29,34,36,34,32,30,27,24,21,18,15,12,10,7,6,4,3,2,1,1,1,0,0,0
E01000121,5,7,11,15,19,23,27,32,38,41,41,39,37,34,31,28,24,21,17,14,11,9,6,5,3,2,1,1,1,0,0,0
E01000122,4,5,9,12,16,20,24,30,36,41,43,41,39,36,32,29,25,22,18,15,12,9,7,5,3,2,2,1,1,0,0,0
E01000123,6,9,14,19,24,29,35,41,48,52,52,50,47,44,39,35,31,26,22,18,14,11,8,6,4,3,2,1,1,2,0,0
E01000124,5,7,11,15,19,23,27,32,38,41,41,39,37,34,31,28,24,21,17,14,11,9,6,5,3,2,1,1,1,0,0,0
E01000125,3,4,7,9,11,14,16,19,23,25,25,24,22,21,19,17,15,13,10,9,7,5,4,3,2,1,1,1,0,0,0,0
E01000126,9,12,19,25,31,36,42,49,54,55,55,52,49,46,41,37,32,28,23,19,15,12,9,6,4,3,2,1,1,1,0,0
E01000127,6,8,13,18,22,27,32,38,45,50,50,48,45,42,38,34,29,25,21,17,14,10,8,4,4,3,2,1,1,0,0,0
E01000128,8,12,19,25,32,39,46,55,65,71,72,68,64,59,54,48,42,36,30,25,19,15,11,8,5,4,2,2,1,1,1,0
E01000129,2,3,5,6,8,10,11,14,16,18,18,17,16,15,13,12,10,9,7,6,5,4,3,2,1,1,1,0,0,0,0,0
E01000130,4,6,10,13,16,19,23,27,32,34,34,32,30,28,26,23,20,17,14,12,9,7,5,4,3,2,1,1,2,0,0,0
E01000131,11,16,26,35,44,53,64,76,89,98,98,94,88,81,74,66,58,49,41,34,27,20,15,11,7,5,3,2,1,1,1,1
E01000132,4,6,9,12,15,18,21,25,29,31,31,30,28,26,23,21,18,16,13,11,9,7,5,3,2,2,1,1,0,0,0,0
E01000133,5,7,11,14,18,22,26,30,35,37,38,36,34,31,28,25,22,19,16,13,10,8,6,4,3,2,1,1,1,0,0,0
E01000134,2,3,6,8,9,11,14,16,19,21,21,20,19,18,16,14,12,11,9,7,6,4,3,2,2,1,1,0,0,0,0,0
E01000135,43,54,62,63,63,64,64,64,64,64,64,61,58,53,48,43,38,32,27,22,18,13,10,7,5,3,2,1,1,1,0,0
E01000136,41,53,60,61,61,62,62,62,63,62,63,60,56,52,47,42,38,31,26,22,17,13,10,7,5,3,2,1,1,1,0,0
E01000137,5,7,10,13,14,14,14,14,14,14,14,14,13,12,11,9,8,7,6,5,4,3,2,2,1,1,0,0,0,0,0,0
E01000138,27,36,56,72,86,98,105,105,105,106,106,101,95,88,80,71,62,53,44,36,29,22,16,12,8,6,4,2,2,1,1,1
E01000139,27,37,56,71,75,76,76,76,77,77,77,73,69,64,58,51,45,39,32,26,21,16,12,9,6,4,3,2,1,1,1,1
E01000140,8,11,17,22,23,23,23,23,24,24,24,24,21,20,18,16,14,12,10,8,6,5,4,3,2,1,1,1,0,0,0,0
E01000141,16,22,34,45,54,62,71,80,80,80,81,77,72,67,61,54,47,41,34,28,22,17,12,9,6,4,3,2,1,1,1,1
E01000142,14,19,30,38,45,51,55,55,56,56,56,53,50,46,42,37,33,28,23,19,15,12,9,6,4,3,2,1,1,1,0,0
E01000143,6,10,16,20,21,21,21,21,21,21,21,20,19,18,16,14,12,11,9,7,6,4,3,2,2,1,1,0,0,0,0,0
E01000144,15,19,21,21,22,22,22,22,22,22,22,21,20,18,17,15,13,11,9,8,6,5,3,2,2,1,1,1,0,0,0,0
E01000145,17,23,35,37,37,38,38,38,38,38,39,37,35,32,29,26,23,19,16,13,11,8,6,4,3,2,1,1,1,0,0,0
E01000146,16,20,23,23,24,24,24,24,24,24,24,23,22,20,18,16,14,12,10,8,7,5,4,3,2,1,1,1,0,0,0,0
E01000147,11,15,24,32,40,49,58,69,82,89,89,85,80,74,67,60,52,45,37,31,24,19,14,10,7,5,3,2,1,1,2,1
E01000148,2,3,6,8,9,11,14,16,19,21,21,20,19,17,16,14,12,11,9,7,6,4,3,2,2,1,1,0,0,0,0,0
E01000150,12,16,26,34,42,50,59,69,81,82,82,78,74,68,62,55,48,41,34,28,22,17,13,9,6,4,3,2,1,1,2,1
E01000151,4,5,8,10,12,15,17,20,22,22,22,21,20,19,17,15,13,11,9,8,6,5,3,2,2,1,1,1,0,0,0,0
E01000152,5,6,10,13,16,19,22,26,29,29,29,28,26,24,22,20,17,15,12,10,8,6,5,3,2,2,1,1,0,0,0,0
E01000153,10,13,21,28,34,40,47,54,61,61,62,59,55,51,46,41,36,31,26,21,17,13,10,7,5,3,2,1,1,1,0,0
E01000154,3,5,8,10,12,14,17,19,22,22,22,21,20,18,16,15,13,11,9,8,6,5,3,2,2,1,1,1,0,0,0,0
E01000155,3,4,6,8,11,13,15,18,22,23,24,22,21,20,18,16,14,12,10,8,6,5,4,3,2,1,1,1,0,0,0,0
E01000156,4,5,8,10,12,14,16,19,19,19,19,18,17,16,15,13,11,10,8,7,5,4,3,2,1,1,1,0,0,0,0,0
E01000157,2,3,5,6,7,9,10,11,11,11,12,11,10,10,9,8,7,6,5,4,3,2,2,1,1,1,0,0,0,0,0,0
E01000158,7,10,16,21,26,31,35,41,45,45,45,43,41,38,34,31,27,23,19,16,12,10,7,5,3,2,2,1,1,0,0,0
E01000159,11,15,24,32,39,45,53,61,67,67,68,64,61,56,51,45,40,34,28,23,18,14,10,7,5,2,2,2,1,1,0,0
E01000160,9,13,20,27,33,38,44,51,57,57,57,54,51,47,43,38,34,29,24,20,16,12,9,6,4,3,2,1,1,1,0,0
E01000161,7,9,14,19,23,27,31,36,40,40,40,39,36,34,30,27,24,20,17,14,11,8,6,4,3,2,1,1,1,0,0,0
E01000162,4,6,10,13,15,18,21,24,27,27,27,26,24,22,20,18,16,14,11,9,7,6,4,3,2,1,1,1,0,0,0,0
E01000163,6,9,14,18,22,25,29,33,34,34,34,32,30,28,25,23,20,17,14,12,9,7,5,4,3,2,1,1,2,0,0,0
E01000164,9,12,19,24,29,34,39,44,45,46,46,44,41,38,35,31,27,23,19,16,13,10,7,5,3,2,2,1,1,0,0,0
E01000165,7,10,16,20,25,29,33,37,38,38,38,37,36,32,29,26,23,19,16,13,10,8,6,4,3,2,1,1,1,0,0,0
E01000166,7,9,16,21,27,34,41,50,59,68,70,67,63,58,53,47,41,35,29,24,19,15,11,8,5,4,2,2,1,1,0,0
E01000167,9,13,20,27,34,40,47,56,65,68,69,65,63,57,52,46,40,35,29,24,19,14,11,8,5,4,2,2,1,1,0,0
E01000168,7,10,16,22,29,35,43,52,61,72,74,70,66,61,55,49,43,37,31,25,20,15,11,8,6,4,3,2,1,1,1,0
E01000169,7,9,15,21,27,34,41,49,59,68,70,66,62,58,52,47,41,35,29,24,19,15,11,8,5,4,2,2,1,1,0,0
E01000170,4,6,10,13,16,20,24,29,34,38,38,37,34,32,29,26,23,19,16,13,11,8,6,4,3,2,1,1,1,0,0,0
E01000171,4,6,9,12,15,19,23,27,32,36,36,34,32,30,27,24,21,18,15,12,10,8,6,4,3,2,1,1,1,0,0,0
E01000172,6,8,14,19,24,30,37,44,53,61,62,60,56,52,47,42,37,31,26,22,17,13,10,7,5,3,2,1,1,1,0,0
E01000173,3,4,7,10,12,15,18,22,26,29,29,28,26,24,22,20,17,15,12,10,8,6,5,3,2,2,1,1,0,0,0,0
E01000174,2,3,4,6,7,9,11,13,15,17,17,17,16,14,13,12,10,9,7,6,5,4,3,2,1,1,1,0,0,0,0,0
E01000175,5,7,11,15,18,22,27,32,38,42,43,41,38,35,32,29,25,22,18,15,12,9,7,5,3,2,1,1,1,0,0,0
E01000176,10,13,21,27,33,39,44,50,52,52,52,49,47,43,39,35,30,26,22,18,14,11,8,6,4,3,2,1,1,1,0,0
E01000177,13,18,28,37,44,52,60,69,72,72,73,69,65,60,55,49,43,36,30,25,20,15,11,8,6,4,3,2,1,1,1,0
E01000178,14,19,30,39,47,55,63,72,74,74,74,71,66,61,56,50,43,37,31,25,20,15,11,8,6,4,3,2,1,1,1,0
E01000179,3,5,7,10,12,14,16,18,19,19,19,18,17,16,14,13,11,10,8,7,5,4,3,2,1,1,1,0,0,0,0,0
E01000180,14,19,29,40,47,55,63,72,76,76,76,73,68,63,57,51,45,38,32,26,21,16,12,8,6,4,3,2,1,1,1,0
E01000181,5,7,12,15,18,21,25,28,30,30,30,28,27,25,22,20,17,15,12,10,8,6,5,3,2,2,1,1,0,0,0,0
E01000182,3,4,6,8,10,11,13,15,16,16,16,15,14,13,12,10,9,8,7,5,4,3,2,2,1,1,1,0,0,0,0,0
E01000183,14,19,30,38,44,44,44,44,45,44,44,42,40,37,33,30,26,22,19,15,12,9,7,5,3,2,2,1,1,0,0,0
E01000184,11,16,25,32,39,45,52,59,61,61,61,58,55,50,46,41,36,32,25,21,17,13,9,7,5,3,2,1,1,1,0,0
E01000185,2,3,5,6,8,9,10,12,12,12,12,12,11,10,9,8,7,6,5,4,3,3,2,1,1,1,0,0,0,0,0,0
E01000186,6,8,13,17,22,27,32,38,46,51,51,49,46,41,39,34,30,26,22,18,14,11,8,6,4,3,2,1,1,1,0,0
E01000187,6,8,13,17,22,27,32,39,46,51,51,49,46,43,39,34,30,26,22,18,14,11,8,6,4,3,2,1,1,1,0,0
E01000188,6,9,14,19,24,29,35,42,50,56,56,54,50,47,42,38,33,28,24,19,15,12,9,6,4,3,2,1,1,1,0,0
E01000189,0,0,1,1,1,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
E01000190,6,9,14,19,24,30,36,42,50,56,56,54,51,47,42,38,33,28,24,19,15,12,9,6,4,3,2,1,1,1,0,0
E01000191,6,7,14,19,24,29,35,41,49,55,55,53,51,46,42,37,32,28,23,19,15,12,9,6,4,3,2,1,1,1,0,0
E01000192,9,13,21,28,35,42,51,60,71,78,79,75,71,65,59,53,46,40,33,27,22,17,12,9,6,4,3,2,1,1,1,1
E01000193,10,14,23,30,38,46,56,66,78,86,86,82,77,72,65,58,51,44,36,30,24,18,13,10,7,4,3,2,1,1,2,1
E01000194,9,12,20,27,34,41,49,59,69,76,77,73,69,64,58,51,45,39,32,27,21,16,12,8,6,4,3,2,1,1,1,0
E01000195,6,8,13,17,21,25,29,34,39,39,40,38,36,33,30,27,23,20,17,14,11,8,6,4,3,2,1,1,1,0,0,0
E01000196,2,2,4,5,6,7,8,9,9,9,9,9,8,8,7,6,6,5,4,3,3,2,1,1,1,0,0,0,0,0,0,0
E01000197,11,15,24,31,37,43,50,57,59,59,59,56,53,49,44,39,34,29,25,20,16,12,9,7,5,3,2,1,1,1,0,0
E01000198,14,20,31,40,48,55,62,67,67,68,68,65,61,56,51,45,40,34,28,23,18,14,10,7,5,4,2,2,1,1,0,0
E01000199,13,18,27,36,43,49,56,60,60,60,60,58,54,50,45,40,35,30,25,21,16,13,9,7,5,3,2,1,1,1,0,0
E01000200,6,9,14,18,22,25,29,33,34,34,34,32,30,28,27,23,20,17,14,12,9,7,5,4,3,2,1,1,2,0,0,0
E01000201,7,9,14,19,23,26,30,34,35,35,35,34,32,29,27,24,21,18,15,12,10,7,5,4,3,2,1,1,1,0,0,0
E01000202,6,9,13,17,21,25,28,32,33,33,33,32,30,27,25,22,19,17,14,11,9,7,5,4,3,2,1,1,1,0,0,0
E01000203,5,7,12,15,18,21,24,28,29,29,29,27,26,24,22,19,17,14,12,10,8,6,4,3,2,1,1,1,0,0,0,0
