LSOA11CD,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000972,178,178,178,178,178,178,177,160,157,154,149,139,126,114,102,90,79,68,58,48,39,30,21,13,6,0,0,0,0,0,0,0
E01000973,114,114,114,113,113,113,113,102,100,98,95,89,80,73,65,58,50,44,37,31,25,19,14,8,4,0,0,0,0,0,0,0
E01000974,101,101,100,98,96,95,93,91,89,87,85,79,72,65,58,51,45,39,33,28,22,17,12,8,3,0,0,0,0,0,0,0
E01000975,92,92,92,92,92,92,92,92,92,92,90,85,79,73,67,60,54,48,42,36,30,23,17,11,5,0,0,0,0,0,0,0
E01000976,115,115,115,115,115,114,114,103,101,99,96,88,80,72,65,58,50,44,37,31,25,19,14,8,4,0,0,0,0,0,0,0
E01000977,113,113,113,113,113,112,112,112,112,112,111,104,97,89,82,74,66,59,51,44,36,29,21,13,6,0,0,0,0,0,0,0
E01000978,116,116,116,116,116,116,116,115,115,115,114,107,99,92,84,76,68,61,53,45,37,30,22,14,6,0,0,0,0,0,0,0
E01000979,86,86,86,86,86,86,79,77,76,74,72,66,60,54,49,43,38,33,28,23,19,14,10,6,3,0,0,0,0,0,0,0
E01000980,74,74,74,74,74,74,74,74,74,74,73,69,64,59,54,49,44,39,34,29,24,19,14,9,4,0,0,0,0,0,0,0
E01000981,70,70,70,69,69,69,69,69,69,69,68,64,60,55,50,46,41,36,32,27,22,18,13,8,4,0,0,0,0,0,0,0
E01000982,65,65,65,65,65,65,65,65,65,65,64,60,56,51,47,43,38,34,30,25,21,17,12,8,3,0,0,0,0,0,0,0
E01000983,67,67,67,67,67,66,66,60,59,58,56,51,47,42,38,33,29,25,22,18,15,11,8,5,2,0,0,0,0,0,0,0
E01000984,76,76,76,75,75,75,75,75,75,75,74,70,65,60,55,50,45,40,35,29,24,19,14,9,4,0,0,0,0,0,0,0
E01000985,28,27,27,27,27,27,27,27,27,27,27,25,24,22,20,18,16,14,13,11,9,7,5,3,1,0,0,0,0,0,0,0
E01000986,41,41,41,41,41,41,41,41,41,41,41,38,35,33,30,27,24,22,19,16,13,11,8,5,2,0,0,0,0,0,0,0
E01000987,35,35,35,35,35,35,35,35,35,35,34,32,30,28,25,23,21,18,16,14,11,9,7,4,2,0,0,0,0,0,0,0
E01000989,28,28,28,28,28,28,28,28,28,28,27,26,24,22,20,18,16,15,13,11,9,7,5,3,1,0,0,0,0,0,0,0
E01000990,65,65,64,64,64,64,64,64,64,64,63,60,55,51,47,42,38,34,29,25,21,16,12,8,3,0,0,0,0,0,0,0
E01000991,44,44,44,44,44,44,44,44,44,44,44,41,38,35,32,29,26,23,20,17,14,11,8,5,2,0,0,0,0,0,0,0
E01000992,85,85,85,84,84,84,84,84,84,84,83,78,72,67,61,55,50,44,39,33,27,22,16,10,4,0,0,0,0,0,0,0
E01000993,45,45,45,45,45,45,45,45,45,45,44,42,39,36,33,29,26,23,20,18,15,11,8,5,2,0,0,0,0,0,0,0
E01000994,58,58,58,58,58,58,58,58,58,58,57,54,50,46,42,38,34,30,26,23,19,15,11,7,3,0,0,0,0,0,0,0
E01000995,77,77,77,77,77,77,77,77,77,77,76,71,66,61,56,51,46,40,35,30,25,20,14,9,4,0,0,0,0,0,0,0
E01000996,58,58,58,58,58,58,58,58,58,58,57,54,50,46,42,38,34,30,27,23,19,15,11,7,3,0,0,0,0,0,0,0
E01000997,63,63,63,63,63,63,63,57,55,54,52,48,44,40,35,31,28,24,20,17,14,11,8,5,2,0,0,0,0,0,0,0
E01000998,78,78,78,78,78,78,78,70,69,67,65,60,55,49,44,39,34,30,25,21,17,13,9,6,2,0,0,0,0,0,0,0
E01000999,53,53,53,53,53,53,53,48,47,46,44,41,37,34,30,27,23,20,17,14,12,9,6,4,2,0,0,0,0,0,0,0
E01001000,51,51,51,50,50,50,50,50,50,50,50,47,43,40,37,33,30,26,23,20,16,13,9,6,3,0,0,0,0,0,0,0
E01001001,70,70,70,70,70,70,70,70,70,70,69,65,60,55,51,46,41,37,32,27,23,18,13,8,4,0,0,0,0,0,0,0
E01001002,60,60,60,60,60,59,59,54,53,51,50,46,42,38,34,30,26,23,19,16,13,10,7,4,2,0,0,0,0,0,0,0
E01001003,88,88,88,88,88,88,88,88,87,87,86,81,75,69,64,58,52,46,40,34,28,22,16,10,4,0,0,0,0,0,0,0
E01001004,109,108,108,106,104,102,100,98,96,94,91,84,76,69,62,55,48,41,35,29,24,18,13,8,3,0,0,0,0,0,0,0
E01001005,83,83,82,80,79,77,76,74,73,71,69,64,58,52,47,41,36,31,27,22,18,14,10,6,3,0,0,0,0,0,0,0
E01001006,61,61,61,61,61,61,61,61,61,61,60,56,52,48,44,40,36,32,28,24,20,16,11,7,3,0,0,0,0,0,0,0
E01001007,80,80,80,80,80,80,80,79,79,79,78,74,68,63,58,52,47,42,36,31,26,20,15,9,4,0,0,0,0,0,0,0
E01001008,76,75,75,75,75,75,75,75,75,75,74,70,65,59,54,49,44,39,34,29,24,19,14,9,4,0,0,0,0,0,0,0
E01001009,81,81,81,81,80,80,74,72,71,70,67,62,56,51,45,40,35,31,26,22,18,14,10,6,2,0,0,0,0,0,0,0
E01001010,55,55,55,55,55,55,55,55,55,55,54,51,47,44,40,36,32,29,25,21,18,14,10,7,3,0,0,0,0,0,0,0
E01001011,157,157,156,156,156,156,143,141,138,135,131,120,109,99,88,78,69,60,51,42,34,26,19,12,5,0,0,0,0,0,0,0
E01001012,93,93,93,93,89,87,85,84,82,80,78,72,65,59,53,47,41,35,30,25,20,16,11,7,3,0,0,0,0,0,0,0
E01001013,157,157,157,157,157,156,156,156,156,156,154,145,134,124,113,103,92,82,71,61,51,40,29,19,8,0,0,0,0,0,0,0
E01001014,133,133,133,133,133,132,132,132,132,132,130,123,114,105,96,87,78,69,61,52,43,34,25,16,7,0,0,0,0,0,0,0
E01001015,30,30,30,30,30,30,30,30,30,30,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001016,54,54,54,54,54,53,53,53,53,53,53,50,46,42,39,35,32,28,24,21,17,14,10,6,3,0,0,0,0,0,0,0
E01001017,41,41,41,41,41,41,41,41,41,41,41,38,35,33,30,27,24,22,19,16,13,11,8,5,2,0,0,0,0,0,0,0
E01001018,46,46,46,46,46,46,46,46,46,46,45,43,40,37,33,30,27,24,21,18,15,12,9,5,2,0,0,0,0,0,0,0
E01001019,38,38,38,38,38,38,38,38,38,37,37,35,32,30,27,25,22,20,17,15,12,10,7,4,2,0,0,0,0,0,0,0
E01001020,43,43,43,43,42,42,42,42,42,42,42,39,36,34,31,28,25,22,19,17,14,11,8,5,2,0,0,0,0,0,0,0
E01001021,49,49,49,49,49,49,49,49,49,49,48,45,42,39,35,32,29,26,22,19,16,12,9,6,2,0,0,0,0,0,0,0
E01001022,39,39,39,39,39,39,39,39,39,39,39,36,34,31,28,26,23,21,18,15,13,10,7,5,2,0,0,0,0,0,0,0
E01001023,62,62,61,61,61,61,61,61,61,61,60,57,53,49,45,40,36,32,28,24,20,16,11,7,3,0,0,0,0,0,0,0
E01001024,23,23,23,23,23,23,23,23,23,23,23,22,20,19,17,15,14,12,11,9,8,6,4,3,1,0,0,0,0,0,0,0
E01001025,33,33,33,33,33,33,33,33,33,33,32,30,28,26,24,22,19,17,15,13,11,8,6,4,2,0,0,0,0,0,0,0
E01001026,28,28,28,28,28,28,28,28,28,28,28,26,24,22,20,19,17,15,13,11,9,7,5,3,1,0,0,0,0,0,0,0
E01001027,32,32,32,32,32,32,32,32,32,32,32,30,28,26,23,21,19,17,15,13,10,8,6,4,2,0,0,0,0,0,0,0
E01001028,28,28,28,28,28,28,28,28,28,28,27,26,24,22,20,18,16,14,13,11,9,7,5,3,1,0,0,0,0,0,0,0
E01001029,27,27,27,27,27,27,27,27,27,26,26,25,23,21,19,18,16,14,12,10,9,7,5,3,1,0,0,0,0,0,0,0
E01001030,22,22,22,22,22,22,22,22,22,22,21,20,19,17,16,14,13,11,10,9,7,6,4,3,1,0,0,0,0,0,0,0
E01001031,30,30,30,30,30,30,30,30,30,30,29,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001032,27,27,27,27,27,27,27,27,27,27,27,25,23,22,20,18,16,14,12,11,9,7,5,3,1,0,0,0,0,0,0,0
E01001033,56,56,56,56,56,56,56,56,56,56,55,52,48,45,41,37,33,30,26,22,18,14,11,7,3,0,0,0,0,0,0,0
E01001034,41,41,41,41,41,41,41,41,41,41,40,38,35,33,30,27,24,22,19,16,13,11,8,5,2,0,0,0,0,0,0,0
E01001035,75,75,75,75,75,75,75,75,75,75,74,70,65,60,55,50,44,39,34,29,24,19,14,9,4,0,0,0,0,0,0,0
E01001036,32,32,32,32,32,32,32,32,32,31,31,29,27,25,23,21,19,17,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001037,63,63,63,63,63,63,63,63,63,63,62,58,54,50,46,41,37,33,29,25,20,16,12,7,3,0,0,0,0,0,0,0
E01001038,96,96,96,96,96,96,96,96,96,96,94,89,83,76,70,63,57,50,44,38,31,25,18,11,5,0,0,0,0,0,0,0
E01001039,31,30,30,30,30,30,30,30,30,30,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001040,64,64,64,64,64,64,64,64,64,64,63,59,55,51,46,42,38,33,29,25,21,16,12,8,3,0,0,0,0,0,0,0
E01001041,96,96,96,96,96,96,96,95,95,95,94,89,82,76,69,63,57,50,44,37,31,24,18,11,5,0,0,0,0,0,0,0
E01001042,78,78,78,78,78,78,72,70,69,68,65,60,55,49,44,39,34,30,25,21,17,13,9,6,2,0,0,0,0,0,0,0
E01001043,128,127,127,124,122,120,117,115,113,110,107,98,89,81,72,64,56,49,41,35,28,21,15,9,4,0,0,0,0,0,0,0
E01001044,99,99,99,99,99,99,99,99,99,99,97,92,85,78,72,65,59,52,45,39,32,25,19,12,5,0,0,0,0,0,0,0
E01001045,22,22,22,22,22,22,22,22,22,22,22,21,19,18,16,15,13,12,10,9,7,6,4,3,1,0,0,0,0,0,0,0
E01001046,81,81,81,81,81,81,81,81,81,81,80,75,69,64,59,53,48,42,37,32,26,21,15,10,4,0,0,0,0,0,0,0
E01001047,75,75,75,75,75,70,69,68,66,65,63,58,53,47,42,38,33,29,24,20,16,13,9,6,2,0,0,0,0,0,0,0
E01001048,34,33,33,33,33,33,33,33,33,33,33,31,29,26,24,22,20,18,15,13,11,9,6,4,2,0,0,0,0,0,0,0
E01001049,25,25,25,25,25,25,25,25,25,25,25,23,22,20,18,17,15,13,12,10,8,6,5,3,1,0,0,0,0,0,0,0
E01001050,99,99,99,99,99,98,98,98,98,98,97,91,85,78,71,65,58,52,45,39,32,25,18,12,5,0,0,0,0,0,0,0
E01001051,68,68,68,68,68,67,67,67,67,67,66,62,58,53,49,44,40,35,31,26,22,17,13,8,3,0,0,0,0,0,0,0
E01001052,54,54,54,54,54,53,53,53,53,53,53,50,46,42,39,35,32,28,24,21,17,14,10,6,3,0,0,0,0,0,0,0
E01001053,56,55,55,55,55,55,55,55,55,55,54,51,47,44,40,36,33,29,25,22,18,14,10,7,3,0,0,0,0,0,0,0
E01001054,82,82,82,81,81,81,81,81,81,81,80,75,70,64,59,53,48,43,37,32,26,21,15,10,4,0,0,0,0,0,0,0
E01001055,74,74,74,74,74,74,74,74,74,74,73,68,63,58,53,49,44,39,34,29,24,19,14,9,4,0,0,0,0,0,0,0
E01001056,78,78,78,78,77,77,77,77,77,77,76,72,66,61,56,51,46,41,35,30,25,20,14,9,4,0,0,0,0,0,0,0
E01001057,63,63,63,63,63,63,63,63,62,62,62,58,54,50,45,41,37,33,29,24,20,16,12,7,3,0,0,0,0,0,0,0
E01001058,62,62,62,62,62,62,62,62,62,62,61,57,53,49,45,41,37,32,28,24,20,16,12,7,3,0,0,0,0,0,0,0
E01001059,52,52,52,52,52,52,52,52,52,52,51,48,45,41,38,34,31,27,24,20,17,13,10,6,3,0,0,0,0,0,0,0
E01001060,97,97,97,97,97,96,96,96,96,96,95,89,83,76,70,63,57,51,44,38,31,25,18,11,5,0,0,0,0,0,0,0
E01001061,66,66,66,66,66,66,66,66,66,66,65,61,56,52,48,43,39,34,30,26,21,17,12,8,3,0,0,0,0,0,0,0
E01001062,32,32,32,32,32,32,32,32,32,32,31,29,27,25,23,21,19,17,15,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001063,31,30,30,30,30,30,30,30,30,30,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001064,44,44,44,44,44,44,44,44,44,44,43,41,38,35,32,29,26,23,20,17,14,11,8,5,2,0,0,0,0,0,0,0
E01001065,75,75,75,75,75,75,75,75,75,75,74,70,65,59,54,49,44,39,34,29,24,19,14,9,4,0,0,0,0,0,0,0
E01001066,48,48,48,48,48,48,48,48,48,48,47,45,41,38,35,32,28,25,22,19,16,12,9,6,2,0,0,0,0,0,0,0
E01001067,27,27,27,27,27,27,27,27,27,27,27,25,23,21,20,18,16,14,12,11,9,7,5,3,1,0,0,0,0,0,0,0
E01001068,41,41,41,41,40,40,40,40,40,40,40,37,35,32,29,27,24,21,19,16,13,10,8,5,2,0,0,0,0,0,0,0
E01001069,26,26,26,26,26,26,26,26,26,26,26,24,22,21,19,17,15,14,12,10,8,7,5,3,1,0,0,0,0,0,0,0
E01001070,48,48,47,47,47,47,47,47,47,47,47,44,41,38,34,31,28,25,22,19,15,12,9,6,2,0,0,0,0,0,0,0
E01001071,50,50,50,50,50,50,50,50,50,50,49,46,43,40,36,33,30,26,23,20,16,13,9,6,3,0,0,0,0,0,0,0
E01001072,30,30,30,30,30,30,30,30,30,30,29,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001073,47,47,47,47,47,47,47,47,47,47,46,44,40,37,34,31,28,25,22,18,15,12,9,6,2,0,0,0,0,0,0,0
E01001074,69,69,69,69,69,69,69,69,69,69,68,64,59,55,50,46,41,36,32,27,22,18,13,8,4,0,0,0,0,0,0,0
E01001075,59,59,59,59,59,59,59,59,59,59,58,54,50,46,43,39,35,31,27,23,19,15,11,7,3,0,0,0,0,0,0,0
E01001076,65,65,65,65,65,65,65,65,65,65,64,60,56,51,47,43,38,34,30,25,21,17,12,8,3,0,0,0,0,0,0,0
E01001077,44,43,43,43,43,43,43,43,43,43,43,40,37,34,31,28,26,23,20,17,14,11,8,5,2,0,0,0,0,0,0,0
E01001078,39,39,39,39,39,39,39,39,39,39,38,36,33,31,28,26,23,20,18,15,13,10,7,5,2,0,0,0,0,0,0,0
E01001079,56,56,56,56,56,56,56,56,56,56,55,52,48,44,40,37,33,29,25,22,18,14,10,7,3,0,0,0,0,0,0,0
E01001080,86,86,86,85,85,85,85,85,85,85,84,79,73,68,62,56,50,45,39,33,28,22,16,10,4,0,0,0,0,0,0,0
E01001081,56,56,56,56,55,55,55,55,55,55,54,51,48,44,40,36,33,29,25,22,18,14,10,7,3,0,0,0,0,0,0,0
E01001082,47,47,47,47,47,47,47,47,47,47,46,44,40,37,34,31,28,25,22,18,15,12,9,6,2,0,0,0,0,0,0,0
E01001083,43,43,42,42,42,42,42,42,42,42,42,39,36,34,31,28,25,22,19,17,14,11,8,5,2,0,0,0,0,0,0,0
E01001084,71,71,71,71,71,71,71,71,71,70,70,66,61,56,51,47,42,37,32,28,23,18,13,8,4,0,0,0,0,0,0,0
E01001085,67,67,67,67,67,66,66,66,66,66,65,62,57,53,48,44,39,35,30,26,22,17,12,8,3,0,0,0,0,0,0,0
E01001086,61,61,61,61,61,60,60,60,60,60,59,56,52,48,44,40,36,32,28,24,20,15,11,7,3,0,0,0,0,0,0,0
E01001087,90,90,90,90,90,90,90,90,90,90,89,84,78,72,66,59,53,47,41,35,29,23,17,11,5,0,0,0,0,0,0,0
E01001088,74,74,74,74,74,74,74,74,74,74,73,69,64,59,54,49,44,39,34,29,24,19,14,9,4,0,0,0,0,0,0,0
E01001089,114,114,114,114,114,114,114,102,100,98,95,88,80,72,64,57,50,43,37,31,25,19,14,8,3,0,0,0,0,0,0,0
E01001090,104,104,104,104,104,103,103,103,103,103,102,96,89,82,75,68,61,54,47,40,34,26,19,12,5,0,0,0,0,0,0,0
E01001091,60,60,60,60,60,60,60,60,60,60,59,56,52,48,44,40,36,32,28,24,20,15,11,7,3,0,0,0,0,0,0,0
E01001092,32,32,32,32,32,32,32,31,31,31,31,29,27,25,23,21,19,17,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001093,38,38,38,38,38,38,38,38,38,38,37,35,32,30,27,25,22,20,17,15,12,10,7,4,2,0,0,0,0,0,0,0
E01001094,42,42,42,42,42,42,42,42,42,41,41,39,36,33,30,28,25,22,19,16,14,11,8,5,2,0,0,0,0,0,0,0
E01001095,44,44,44,44,44,43,43,43,43,43,43,40,37,35,32,29,26,23,20,17,14,11,8,5,2,0,0,0,0,0,0,0
E01001096,25,25,25,25,25,25,25,25,25,25,25,23,22,20,18,17,15,13,11,10,8,6,5,3,1,0,0,0,0,0,0,0
E01001097,77,77,77,76,76,76,76,76,76,76,75,71,66,61,55,50,45,40,35,30,25,20,14,9,4,0,0,0,0,0,0,0
E01001098,27,27,27,27,27,27,27,27,27,27,27,25,23,21,20,18,16,14,12,11,9,7,5,3,1,0,0,0,0,0,0,0
E01001099,32,32,32,32,32,32,32,32,32,32,32,30,28,25,23,21,19,17,15,13,10,8,6,4,2,0,0,0,0,0,0,0
E01001100,51,51,51,51,51,51,51,51,51,51,50,47,44,41,37,34,30,27,23,20,17,13,10,6,3,0,0,0,0,0,0,0
E01001101,15,15,15,15,15,15,15,15,15,14,14,13,12,12,11,10,9,8,7,6,5,4,3,2,1,0,0,0,0,0,0,0
E01001102,30,30,30,30,30,30,30,30,30,29,29,27,25,23,21,19,18,16,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001103,21,21,21,21,21,21,21,21,21,21,20,19,18,16,15,14,12,11,9,8,7,5,4,2,1,0,0,0,0,0,0,0
E01001104,46,46,46,46,46,46,45,45,45,45,45,42,39,36,33,30,27,24,21,18,15,12,9,5,2,0,0,0,0,0,0,0
E01001105,44,44,44,44,44,44,44,44,44,44,43,41,38,35,32,29,26,23,20,17,14,11,8,5,2,0,0,0,0,0,0,0
E01001106,30,30,30,30,30,30,30,30,30,30,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001107,45,45,45,45,45,45,45,45,45,45,44,42,39,36,33,30,27,24,21,18,15,12,8,5,2,0,0,0,0,0,0,0
E01001108,23,23,23,23,23,23,23,23,23,23,23,21,20,18,17,15,14,12,10,9,7,6,4,3,1,0,0,0,0,0,0,0
E01001109,109,109,109,109,109,109,109,109,109,109,107,101,94,86,79,72,64,57,50,43,35,28,20,13,6,0,0,0,0,0,0,0
E01001110,69,69,69,69,69,69,69,69,69,69,68,64,59,55,50,45,41,36,32,27,22,18,13,8,4,0,0,0,0,0,0,0
E01001111,84,84,84,84,84,84,84,84,84,84,82,78,72,66,61,55,50,44,38,33,27,21,16,10,4,0,0,0,0,0,0,0
E01001112,80,80,80,80,79,79,79,79,79,79,78,74,68,63,58,52,47,42,36,31,26,20,15,9,4,0,0,0,0,0,0,0
E01001113,85,85,85,85,85,85,85,85,85,84,83,78,73,67,61,56,50,44,39,33,27,22,16,10,4,0,0,0,0,0,0,0
E01001114,70,70,70,70,70,70,70,70,70,70,69,65,60,56,51,46,41,37,32,27,23,18,13,8,4,0,0,0,0,0,0,0
E01001115,101,101,101,101,101,100,100,91,89,87,84,78,70,64,57,50,44,38,33,27,22,17,12,7,3,0,0,0,0,0,0,0
E01001116,66,66,66,66,66,66,66,66,66,66,65,61,57,52,48,43,39,35,30,26,21,17,12,8,3,0,0,0,0,0,0,0
E01001117,125,124,123,121,119,116,114,112,110,107,104,96,87,78,70,62,55,47,40,34,27,21,15,9,4,0,0,0,0,0,0,0
E01001118,104,104,104,104,104,104,104,103,103,103,102,96,89,82,75,68,61,54,47,40,34,26,19,12,5,0,0,0,0,0,0,0
E01001119,18,18,18,18,18,18,18,18,18,18,18,17,16,14,13,12,11,10,8,7,6,5,3,2,1,0,0,0,0,0,0,0
E01001120,31,31,31,31,31,31,31,31,31,31,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001121,25,25,25,25,25,25,25,25,25,25,24,23,21,20,18,16,15,13,11,10,8,6,5,3,1,0,0,0,0,0,0,0
E01001122,36,36,36,36,36,36,36,36,36,36,35,33,31,28,26,23,21,19,16,14,12,9,7,4,2,0,0,0,0,0,0,0
E01001123,33,33,33,33,33,33,33,33,33,33,32,30,28,26,24,22,19,17,15,13,11,8,6,4,2,0,0,0,0,0,0,0
E01001124,36,36,36,36,36,36,36,36,36,36,36,34,31,29,26,24,21,19,17,14,12,9,7,4,2,0,0,0,0,0,0,0
E01001125,39,39,39,39,39,39,39,39,39,39,38,36,33,31,28,25,23,20,18,15,13,10,7,5,2,0,0,0,0,0,0,0
E01001126,35,35,35,35,35,35,35,35,35,35,34,32,30,28,25,23,21,18,16,14,11,9,7,4,2,0,0,0,0,0,0,0
E01001127,32,32,32,32,32,32,32,32,32,32,31,29,27,25,23,21,19,17,14,12,10,8,6,4,2,0,0,0,0,0,0,0
E01001128,71,71,71,71,71,71,71,71,71,71,70,66,61,56,51,47,42,37,32,28,23,18,13,8,4,0,0,0,0,0,0,0
E01001129,18,18,18,18,18,18,18,18,18,18,18,17,16,14,13,12,11,10,8,7,6,5,3,2,1,0,0,0,0,0,0,0
E01001130,85,85,85,84,84,84,84,84,84,84,83,78,72,67,61,55,50,44,38,33,27,22,16,10,4,0,0,0,0,0,0,0
E01001131,91,91,91,91,90,90,90,90,90,90,89,84,78,72,66,59,53,47,41,35,29,23,17,11,5,0,0,0,0,0,0,0
E01001132,28,28,28,28,28,28,28,28,28,28,28,26,24,22,20,19,17,15,13,11,9,7,5,3,1,0,0,0,0,0,0,0
E01001133,33,33,33,33,33,32,32,32,32,32,32,30,28,26,24,21,19,17,15,13,11,8,6,4,2,0,0,0,0,0,0,0
E01001134,49,49,49,49,49,49,49,49,49,49,48,45,42,39,36,32,29,26,22,19,16,13,9,6,2,0,0,0,0,0,0,0
E01001135,43,43,43,43,43,43,43,43,43,43,42,40,37,34,31,28,25,23,20,17,14,11,8,5,2,0,0,0,0,0,0,0
E01001136,132,132,132,131,131,131,131,131,131,131,129,122,113,104,95,86,78,69,60,51,43,34,25,16,7,0,0,0,0,0,0,0
E01001137,71,71,71,71,71,71,71,71,71,71,70,66,61,56,51,47,42,37,32,28,23,18,13,8,4,0,0,0,0,0,0,0
E01001138,65,65,65,65,65,65,65,65,65,65,64,60,56,51,47,43,38,34,30,25,21,17,12,8,3,0,0,0,0,0,0,0
E01001139,103,103,103,102,102,102,102,102,102,102,101,95,88,81,74,67,60,54,47,40,33,26,19,12,5,0,0,0,0,0,0,0
E01001140,85,85,85,85,85,85,85,85,85,85,84,79,73,67,62,56,50,44,39,33,28,22,16,10,4,0,0,0,0,0,0,0
E01001141,78,78,78,78,78,78,78,78,78,78,77,72,67,62,57,51,46,41,36,30,25,20,15,9,4,0,0,0,0,0,0,0
E01001142,41,41,41,41,41,41,41,41,41,41,40,38,35,32,30,27,24,21,19,16,13,10,8,5,2,0,0,0,0,0,0,0
E01001143,121,121,121,121,121,121,121,121,121,121,119,112,104,96,88,80,71,63,55,47,39,31,23,14,6,0,0,0,0,0,0,0
E01001144,117,117,117,117,117,116,116,105,103,101,97,90,82,74,66,58,51,44,38,32,25,20,14,9,4,0,0,0,0,0,0,0
E01001145,133,133,133,133,133,132,132,132,132,132,130,123,114,105,96,87,78,69,61,52,43,34,25,16,7,0,0,0,0,0,0,0
E01001146,103,103,103,103,103,103,103,93,91,89,86,80,72,65,58,52,45,39,33,28,23,17,12,8,3,0,0,0,0,0,0,0
E01001147,76,76,76,76,76,76,76,76,76,76,75,70,65,60,55,50,45,40,35,30,25,19,14,9,4,0,0,0,0,0,0,0
E01001148,97,97,97,97,97,97,97,97,97,97,95,90,83,77,70,64,57,51,44,38,31,25,18,11,5,0,0,0,0,0,0,0
E01001149,70,70,70,70,70,69,69,69,69,69,68,64,60,55,50,46,41,36,32,27,23,18,13,8,4,0,0,0,0,0,0,0
E01001150,55,55,55,55,55,55,55,55,55,55,54,51,47,43,40,36,32,29,25,21,18,14,10,7,3,0,0,0,0,0,0,0
E01001151,104,104,103,103,103,103,103,103,103,103,102,96,89,82,75,68,61,54,47,40,33,26,19,12,5,0,0,0,0,0,0,0
E01001152,107,107,107,107,107,107,107,107,107,107,105,99,92,85,78,70,63,56,49,42,35,27,20,13,5,0,0,0,0,0,0,0
E01001153,73,73,73,73,73,73,73,66,65,63,61,56,51,46,41,37,32,28,24,20,16,12,9,5,2,0,0,0,0,0,0,0
E01001154,105,105,105,105,105,105,105,105,105,105,103,97,90,83,76,69,62,55,48,41,34,27,20,12,5,0,0,0,0,0,0,0
E01001155,114,114,114,114,114,113,113,102,100,98,95,88,80,72,64,57,50,43,37,31,25,19,14,8,3,0,0,0,0,0,0,0
E01001156,71,71,71,70,70,70,70,70,70,70,69,65,60,56,51,46,42,37,32,27,23,18,13,8,4,0,0,0,0,0,0,0
E01001157,74,74,74,74,74,74,74,74,74,74,73,68,64,59,54,49,44,39,34,29,24,19,14,9,4,0,0,0,0,0,0,0
E01001158,84,84,84,84,84,84,84,84,83,83,82,77,72,66,61,55,49,44,38,33,27,21,16,10,4,0,0,0,0,0,0,0
E01001159,72,72,72,71,71,71,71,71,71,71,70,66,61,57,52,47,42,37,33,28,23,18,13,8,4,0,0,0,0,0,0,0
E01001160,53,53,52,52,52,52,52,52,52,52,52,49,45,42,38,35,31,27,24,20,17,13,10,6,3,0,0,0,0,0,0,0
E01001161,76,76,76,76,76,76,76,76,76,76,75,70,65,60,55,50,45,40,35,30,25,19,14,9,4,0,0,0,0,0,0,0
E01001162,80,80,80,80,80,80,80,80,80,80,79,74,69,63,58,53,47,42,37,31,26,20,15,9,4,0,0,0,0,0,0,0
E01001163,85,85,85,85,85,85,85,85,85,85,84,79,73,67,62,56,50,45,39,33,28,22,16,10,4,0,0,0,0,0,0,0
E01001164,99,99,99,99,94,92,91,89,87,85,82,76,69,62,56,49,43,38,32,27,22,17,12,7,3,0,0,0,0,0,0,0
E01001165,52,52,52,52,52,52,52,52,52,52,51,48,45,41,38,34,31,27,24,20,17,13,10,6,3,0,0,0,0,0,0,0
E01001166,102,102,102,102,102,102,102,102,102,102,100,94,88,81,74,67,60,53,47,40,33,26,19,12,5,0,0,0,0,0,0,0
E01001167,64,64,64,64,64,64,63,63,63,63,63,59,55,50,46,42,38,33,29,25,21,16,12,8,3,0,0,0,0,0,0,0
E01001168,93,93,93,93,93,93,92,92,92,92,91,86,80,73,67,61,55,49,42,36,30,24,17,11,5,0,0,0,0,0,0,0
E01001169,71,71,71,71,71,71,71,71,71,71,70,66,61,56,51,47,42,37,32,28,23,18,13,8,4,0,0,0,0,0,0,0
E01001170,113,113,112,112,112,112,112,112,112,112,110,104,96,89,81,74,66,59,51,44,36,29,21,13,6,0,0,0,0,0,0,0
E01001171,50,50,50,50,50,49,49,49,49,49,49,46,42,39,36,33,29,26,23,19,16,13,9,6,3,0,0,0,0,0,0,0
E01001172,45,45,45,45,45,45,45,45,45,45,44,41,38,35,32,29,26,23,20,17,14,11,8,5,2,0,0,0,0,0,0,0
E01001173,108,108,108,108,108,108,108,108,108,107,106,100,93,85,78,71,64,57,49,42,35,28,20,13,5,0,0,0,0,0,0,0
