GSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Sundon,73.949,66.717,66.717,66.717,66.717,66.717,66.717,66.717,66.717,66.717,66.717,66.717,57.628,57.628,57.628,57.628,57.628,57.628,57.628,57.628,57.628,57.628,57.628,57.628,57.628,57.628,57.628
Tilbury 1&7,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.001,60.001,51.828,51.828,51.828,51.828,51.828,51.828,51.828,51.828,51.828,51.829,51.829,51.829,51.829,51.829,51.829
Tilbury 2&8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.009,0.009,0.01,0.01,0.011,0.011,0.012
Tottenham,0.0,0.111,0.221,0.332,0.442,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478
Walpole,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166
Warley,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.443,0.443,0.444,0.445,0.446,0.386,0.386,0.386,0.386,0.387,0.387,0.388,0.388,0.389,0.39,0.391,0.393,0.394,0.396,0.398
Watford South 2 and 4,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.174
West Thurrock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willesden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acton Lane 22kV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barking 132kV GIS,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.008,0.012,0.015,0.021,0.021,0.022,0.023,0.024,0.026,0.028,0.031,0.034,0.038,0.043,0.049,0.055,0.064,0.073,0.084
Barking West 33kV,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004
Beddington 132kV Hurst 132kV,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.019,0.033,0.047,0.06,0.076,0.081,0.086,0.093,0.101,0.108,0.118,0.128,0.141,0.156,0.171,0.188,0.211,0.233,0.262,0.295
Bengeworth Road 132kV GIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brimsdown,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.089,0.144,0.211,0.289,0.381,0.386,0.396,0.416,0.443,0.475,0.517,0.567,0.628,0.703,0.79,0.892,1.018,1.162,1.332,1.537
City Road 132kV,0.223,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191
Hackney 132kV,0.064,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
Hackney Supergrid 66kV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islington 132kV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Littlebrook 132kV,0.154,0.154,0.154,0.154,0.154,0.154,0.173,0.196,0.222,0.255,0.293,0.337,0.319,0.324,0.333,0.347,0.362,0.384,0.407,0.438,0.473,0.516,0.565,0.625,0.693,0.774,0.871
Lodge Road 66kV,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Cross 132kV,0.0,0.0,0.0,0.0,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058
New Cross 132kV to Wimbledon 1 and 2 132kV,0.069,0.067,0.067,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Cross 66kV,0.006,0.026,0.052,0.078,0.104,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112
Redbridge Supergrid 33kV,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.062,0.099,0.146,0.199,0.263,0.267,0.273,0.286,0.304,0.327,0.356,0.39,0.434,0.486,0.545,0.616,0.701,0.8,0.918,1.058
St Johns Wood 132kV,1.28,1.319,1.371,1.423,1.475,1.526,1.526,1.526,1.526,1.526,1.526,1.526,1.318,1.318,1.318,1.318,1.318,1.318,1.318,1.318,1.318,1.318,1.318,1.318,1.318,1.318,1.318
West Ham 132kV,0.002,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.012,0.017,0.023,0.03,0.031,0.031,0.032,0.035,0.038,0.041,0.044,0.049,0.055,0.061,0.07,0.079,0.091,0.104,0.12
Willesden Grid 132kV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willesden Grid 66 kV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wimbledon Grid South 3/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beddington SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.052,0.084,0.117,0.141,0.173,0.207,0.227,0.256,0.291,0.314,0.346,0.366,0.399,0.433,0.452,0.485,0.517,0.541,0.574,0.61
Bolney SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.572,0.916,1.256,1.485,1.828,2.171,2.4,2.743,3.084,3.31,3.657,3.885,4.226,4.571,4.801,5.14,5.484,5.715,6.057,6.398
Canterbury SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.11,0.176,0.244,0.286,0.354,0.418,0.458,0.524,0.592,0.634,0.7,0.744,0.811,0.875,0.917,0.983,1.05,1.094,1.161,1.224
Chessington SGT 1 & SGT 4A,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.018,0.025,0.035,0.043,0.049,0.059,0.067,0.075,0.084,0.091,0.101,0.107,0.116,0.124,0.13,0.14,0.15,0.155,0.164,0.174
Chessington SGT 2 & SGT 4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003
Kemsley SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.829,0.831,0.873,0.941,1.004,1.05,1.114,1.158,1.224,1.288,1.334,1.397,1.464,1.506,1.572,1.638
Kemsley SGT 3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kemsley SGT1 & 2,0.48,0.48,0.48,0.48,0.48,0.48,0.546,0.59,0.655,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingsnorth SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.078,0.126,0.174,0.204,0.249,0.296,0.328,0.375,0.42,0.453,0.498,0.529,0.577,0.623,0.655,0.7,0.747,0.776,0.824,0.871
Laleham SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Horsted SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.084,0.134,0.185,0.219,0.27,0.322,0.356,0.405,0.456,0.489,0.541,0.575,0.626,0.676,0.709,0.759,0.809,0.844,0.895,0.945
Littlebrook SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.004,0.006,0.007,0.01,0.01,0.011,0.012,0.012,0.013,0.014,0.016,0.017,0.019,0.021,0.023,0.026,0.029,0.032,0.037
Ninfield SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.272,0.428,0.585,0.691,0.851,1.009,1.118,1.274,1.432,1.538,1.695,1.8,1.959,2.121,2.226,2.383,2.541,2.648,2.807,2.964
Northfleet SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.271,0.434,0.598,0.707,0.873,1.035,1.142,1.304,1.469,1.578,1.737,1.846,2.011,2.178,2.288,2.447,2.617,2.729,2.896,3.064
Sellindge SGT2 & 3 & Richborough SGT,14.8,14.8,14.8,14.8,14.8,14.8,14.933,15.019,15.145,15.28,15.363,15.494,13.606,13.69,13.817,13.949,14.034,14.163,14.249,14.38,14.508,14.596,14.725,14.853,14.938,15.069,15.196
Sellindge SGT5A SGT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Weybridge SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.135,0.217,0.294,0.345,0.425,0.509,0.557,0.641,0.718,0.774,0.852,0.904,0.983,1.066,1.113,1.197,1.279,1.33,1.411,1.489
