GSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
West Weybridge SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.25,0.406,0.587,0.699,0.854,0.992,1.125,1.28,1.438,1.598,1.708,1.89,2.046,2.177,2.319,2.496,2.627,2.788,2.964,3.121
Beddington SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.01,0.016,0.023,0.028,0.034,0.039,0.045,0.051,0.057,0.063,0.068,0.075,0.081,0.086,0.091,0.099,0.104,0.11,0.117,0.123
Bolney SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.155,0.254,0.367,0.437,0.536,0.621,0.705,0.803,0.902,1.001,1.071,1.183,1.281,1.366,1.45,1.563,1.647,1.745,1.858,1.956
Canterbury SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.03,0.05,0.072,0.085,0.105,0.122,0.138,0.157,0.176,0.196,0.209,0.232,0.251,0.267,0.284,0.306,0.322,0.342,0.364,0.383
Chessington SGT 1 & SGT 4A,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.006,0.008,0.01,0.011,0.013,0.015,0.016,0.018,0.019,0.021,0.023,0.024,0.026,0.028,0.03,0.032,0.033,0.035
Chessington SGT 2 & SGT 4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kemsley SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.113,0.13,0.148,0.169,0.189,0.21,0.225,0.248,0.269,0.287,0.304,0.328,0.345,0.366,0.39,0.41
Kemsley SGT 3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kemsley SGT1 & 2,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.033,0.053,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingsnorth SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.024,0.039,0.056,0.067,0.082,0.095,0.108,0.123,0.138,0.153,0.164,0.181,0.196,0.209,0.222,0.239,0.252,0.267,0.284,0.299
Laleham SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Horsted SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.045,0.074,0.107,0.127,0.155,0.18,0.205,0.233,0.262,0.29,0.311,0.344,0.372,0.396,0.421,0.453,0.478,0.507,0.539,0.568
Littlebrook SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Ninfield SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.097,0.159,0.23,0.274,0.336,0.388,0.441,0.503,0.565,0.627,0.671,0.741,0.802,0.855,0.908,0.979,1.032,1.094,1.164,1.226
Northfleet SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.077,0.126,0.183,0.217,0.266,0.308,0.351,0.399,0.448,0.497,0.532,0.589,0.637,0.679,0.721,0.777,0.819,0.868,0.924,0.973
Sellindge SGT2 & 3 & Richborough SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.063,0.104,0.151,0.179,0.22,0.254,0.289,0.33,0.37,0.41,0.439,0.485,0.526,0.56,0.595,0.641,0.676,0.716,0.763,0.803
Sellindge SGT5A SGT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Weybridge SGT,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.031,0.051,0.073,0.087,0.107,0.124,0.141,0.16,0.18,0.2,0.214,0.236,0.256,0.272,0.29,0.312,0.328,0.348,0.37,0.39
