LSOA21CD,Scenario_world,Scenario,Parameter,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01002344,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,1,1,1,2,2,2,3,4,5,6,6,7,7,8,8,9,9,9,10,10,10,10,11,11
E01002345,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2
E01002346,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
E01002347,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2
E01002348,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,0,1,0,1,1,2,1,2,2,3,3,3,3,4,4,4,5,4,5,5,5,6,5,6
E01002349,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,3,4,4,4,4,5,4,5,4,5,5
E01002350,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2
E01002351,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2
E01002352,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
E01002353,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,1,0,0,1,0,1,0,0,1,1,1,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3
E01002354,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1
E01002355,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,2,1,2,1
E01002356,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2
E01002358,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2
E01002359,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1
E01002360,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2
E01002361,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2
E01002362,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2
E01002363,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2
E01002364,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1
E01002365,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,2,1,1,1,1,2
E01002366,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1
E01002367,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3
E01002368,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,1,1,1,2,3,3,3,3,4,4,5,5,6,5,6,6,6,6,6,7,7,7
E01002369,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,1,1,1,2,2,3,3,3,3,3,5,4,4,5,5,5,5,5,6,6,6
E01002370,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,2,2,2,3,3,4,5,5,6,6,6,7,7,8,8,9,9,9,9,9,9
E01002371,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
E01002372,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,2,1,1,1,2,2,1
E01002373,Counterfactual,Delayed Tech,PHEV Vans,Number,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1
E01002374,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
E01002375,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,3,3,3,4,3,3
E01002376,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,2,1,1
E01002377,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2
E01002378,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,2,1,1,2,1,2,1,2,1,1,2,1
E01002379,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,2,1,1,2,1,1
E01002380,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
E01002381,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,2,1,1,1
E01002382,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,1,2,2,2,1,2,2,2,2,1,2
E01002383,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2
E01002384,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2
E01002385,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3
E01002386,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2
E01002387,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,3
E01002388,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2
E01002389,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,3,2,2,2
E01002390,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2
E01002391,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,1,0,0,1,1,1,2,1,2,2,2,3,3,3,3,3,3,4,3,4,4,4,4
E01002415,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2
E01002416,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,2,2,2,1,1,2,1,2,2,1,1,2
E01002417,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2
E01002418,Counterfactual,Delayed Tech,PHEV Vans,Number,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,2,1
E01002419,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1
E01002420,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
E01002421,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1
E01002430,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,1,2,1,2,2,2,1,2,2
E01002431,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
E01002432,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
E01002433,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,2,2,1,1,2,1,2,2,2
E01002434,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2
E01002435,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1
E01002436,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
E01002437,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
E01002438,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
E01002441,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002465,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1
E01002466,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,2
E01002467,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2
E01002468,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2
E01002469,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2
E01002470,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1
E01002471,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2
E01002472,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
E01002473,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1
E01002474,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2
E01002475,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0
E01002476,Counterfactual,Delayed Tech,PHEV Vans,Number,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1
E01002477,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1
E01002478,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1
E01002479,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,2
E01002480,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,2,1,2,2,1,2,1
E01002481,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1
E01002482,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
E01002483,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
E01002484,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
E01002485,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,2,2,2,1,1,1,1,2,2
E01002494,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
E01002495,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2
E01002496,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,5,4,5,5,5,6,5,5
E01002497,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,1,2,1,1,3,3,3,3,3,4,4,4,4,4,5,5,4,5,5,5
E01002498,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,3,3
E01002499,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,2,1,2,2,2,2,2,2,3,2,3,2
E01002533,Counterfactual,Delayed Tech,PHEV Vans,Number,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,2,1,1,2,1,1,2,1,1
E01002534,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2
E01002535,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2
E01002536,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1
E01002537,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002538,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,1,1,2,2,2,1,2,2,2,2,3,3
E01002539,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
E01002571,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002573,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002574,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,3
E01002575,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002579,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002650,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002672,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002693,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002694,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1
E01002695,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
E01002696,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
E01002697,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
E01002698,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1
E01002699,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1
E01002700,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
E01002701,Counterfactual,Delayed Tech,PHEV Vans,Number,1,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,2,2,3,2,3,2,2,3,3,3
E01002702,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1
E01002703,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3
E01002704,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,1,1,1,1,2,2,2,1,2,2,2,2,2,3,2,2,3,2,2,3,3
E01002706,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,1,0,1,0,1,1,1,0,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,3
E01002707,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1
E01002708,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4
E01002709,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1
E01002710,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
E01002711,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1
E01002712,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2
E01002713,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,2,2,1,2,2,2,2,2,3,2,3,2,2
E01002714,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1
E01002715,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0
E01002716,Counterfactual,Delayed Tech,PHEV Vans,Number,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
E01002717,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1
E01002718,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0
E01002719,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1
E01002720,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
E01002721,Counterfactual,Delayed Tech,PHEV Vans,Number,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1
E01002722,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1
E01002723,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1
E01002724,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2
E01002725,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1
E01002726,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
E01002727,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
E01002728,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
E01002729,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1
E01002730,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1
E01002732,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
E01002733,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
E01002734,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1
E01002735,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1
E01002736,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1
E01002737,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
E01002738,Counterfactual,Delayed Tech,PHEV Vans,Number,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2
E01002739,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
E01002740,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1
E01002741,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
E01002742,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
E01002743,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
E01002744,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
E01002745,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
E01002747,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
E01002748,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0
E01002749,Counterfactual,Delayed Tech,PHEV Vans,Number,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1
