LSOA21CD,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000061,34.036,35.142,36.039,36.64,37.306,38.025,38.801,39.373,40.184,58.361,60.01,61.559,62.077,63.652,65.045,66.687,68.255,70.321,72.434,74.851,77.123,79.476,82.087,84.208,86.493,88.764,90.712
E01000062,36.986,38.187,40.606,49.335,61.098,73.015,85.75,97.313,110.91,121.6,134.107,145.91,153.254,165.342,176.199,188.439,200.123,214.943,229.93,246.703,262.458,278.631,296.377,310.892,326.4,341.765,355.002
E01000063,39.281,40.557,42.805,49.584,58.993,68.765,79.357,89.018,100.515,109.528,120.203,130.298,136.431,146.825,156.165,166.752,176.867,189.743,202.78,217.396,231.129,245.236,260.729,273.394,286.935,300.357,311.917
E01000064,43.499,44.912,47.148,52.677,60.643,69.173,78.572,87.188,97.58,105.697,115.444,124.686,130.147,139.714,148.315,158.122,167.498,179.485,191.635,205.286,218.113,231.298,245.796,257.637,270.309,282.875,293.692
E01000065,21.971,22.685,25.53,42.341,63.795,84.374,105.67,124.871,146.738,164.2,183.855,202.323,214.768,233.449,250.258,268.804,286.481,308.527,330.735,355.359,378.519,402.235,428.129,449.457,472.154,494.626,514.085
E01000066,14.116,14.422,14.932,23.76,35.86,47.244,59.12,70.266,82.658,319.376,331.401,343.163,353.376,365.496,376.721,388.226,399.311,410.998,422.631,434.258,445.783,457.422,469.664,480.811,492.235,504.083,515.237
E01000067,18.969,19.379,19.811,23.692,29.456,35.148,41.288,47.141,53.812,59.833,66.011,72.132,77.104,83.579,89.598,95.867,101.92,108.339,114.749,121.185,127.565,134.017,140.83,146.995,153.334,159.928,166.116
E01000068,0.0,0.0,0.303,9.961,22.662,34.285,46.169,57.219,69.296,80.118,90.874,101.375,110.893,121.71,131.727,141.963,151.805,162.159,172.439,182.688,192.824,203.039,213.763,223.497,233.465,243.792,253.492
E01000069,13.462,13.754,13.916,13.916,13.916,13.916,13.916,13.916,13.916,13.916,13.916,13.916,13.505,13.505,13.505,13.505,13.505,13.505,13.505,13.505,13.505,13.505,13.505,13.505,13.505,13.505,13.505
E01000070,13.979,14.282,14.857,25.909,40.93,54.985,69.589,83.275,98.436,112.054,125.729,139.147,150.885,164.831,177.764,191.068,203.876,217.389,230.833,244.27,257.57,270.99,285.107,297.908,311.035,324.654,337.442
