LSOA21CD,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000106,5.783,6.696,13.678,48.72,92.91,122.287,151.664,181.041,210.345,239.722,269.099,298.476,327.926,357.303,386.68,416.057,445.434,474.811,504.261,533.638,563.015,592.392,621.842,651.219,680.596,710.047,739.424
E01000107,41.808,46.613,57.227,86.015,124.583,153.183,181.782,210.381,238.909,267.508,296.108,324.707,353.378,381.977,410.576,439.176,467.775,496.374,525.045,553.644,582.244,610.843,639.514,668.113,696.712,725.383,753.982
E01000108,23.114,25.891,31.065,41.759,56.62,68.189,79.758,91.327,102.868,114.436,126.006,137.575,149.172,160.742,172.31,183.88,195.449,207.018,218.616,230.185,241.754,253.323,264.921,276.49,288.059,299.657,311.226
E01000110,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074,33.074
E01000111,7.613,8.69,12.84,29.128,49.967,64.326,78.684,93.042,107.365,121.723,136.081,150.44,164.834,179.192,193.55,207.909,222.267,236.625,251.02,265.378,279.736,294.094,308.489,322.847,337.205,351.599,365.958
E01000112,19.804,20.391,22.192,28.749,37.254,43.354,49.454,55.554,61.639,67.739,73.839,79.939,86.055,92.155,98.255,104.355,110.455,116.555,122.67,128.77,134.87,140.97,147.086,153.186,159.286,165.401,171.501
E01000113,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013,36.013
E01000114,20.449,22.686,29.888,56.614,91.168,115.284,139.4,163.516,187.572,211.688,235.804,259.92,284.097,308.213,332.329,356.445,380.561,404.677,428.854,452.97,477.086,501.202,525.379,549.495,573.611,597.787,621.903
E01000115,37.714,39.472,43.185,56.793,74.73,94.249,115.69,136.751,159.352,179.864,202.79,225.43,243.895,267.353,290.167,314.949,339.354,365.679,391.218,417.488,441.863,465.676,489.819,510.05,530.225,549.058,563.073
E01000116,3.806,3.983,7.335,30.671,59.701,89.442,120.822,163.19,195.439,224.661,256.604,287.884,313.711,345.669,376.637,409.915,442.567,477.593,511.521,546.254,578.534,610.05,641.936,668.819,695.582,720.598,739.467
E01000117,32.365,33.873,36.626,44.754,55.727,67.998,81.713,113.285,129.342,143.92,160.143,176.15,189.255,205.788,221.867,239.293,256.454,274.949,292.902,311.351,328.498,345.259,362.246,376.533,390.772,404.075,414.045
E01000118,19.297,20.196,24.554,49.665,81.337,114.273,149.385,219.591,257.119,291.201,328.53,365.146,395.44,432.912,469.263,508.329,546.688,587.847,627.749,668.595,706.602,743.737,781.317,813.075,844.697,874.286,896.709
E01000119,10.045,10.513,13.347,31.552,54.457,78.069,103.069,127.386,152.775,175.852,201.079,225.806,246.32,271.635,296.189,322.543,348.407,376.134,403.006,430.495,456.076,481.07,506.362,527.758,549.071,569.035,584.212
E01000120,17.467,18.281,20.799,33.001,48.62,65.119,82.895,100.217,118.591,135.244,153.683,171.822,186.681,205.365,223.505,243.126,262.418,283.183,303.311,323.978,343.16,361.892,380.868,396.797,412.671,427.493,438.568
E01000121,25.585,26.777,29.748,38.258,49.293,61.728,75.76,90.234,105.491,118.974,134.602,150.1,161.954,178.142,193.842,211.37,228.693,247.961,266.924,286.947,305.594,323.98,342.867,358.525,374.246,388.895,399.398
E01000122,31.403,32.866,34.735,37.077,40.057,43.756,48.292,52.957,58.438,63.351,69.289,75.288,79.861,86.303,92.608,99.725,106.885,114.851,122.692,130.971,138.681,146.284,154.093,160.567,167.067,173.124,177.467
E01000123,7.56,7.912,10.674,28.147,50.01,72.572,96.502,119.654,143.975,165.98,190.16,213.868,233.334,257.625,281.17,306.558,331.484,358.265,384.206,410.804,435.488,459.582,483.971,504.456,524.856,543.901,558.15
E01000124,4.578,4.792,6.673,18.926,34.246,50.02,66.72,82.875,99.82,115.164,131.993,148.488,162.065,178.955,195.326,212.955,230.261,248.843,266.842,285.288,302.414,319.134,336.056,350.292,364.469,377.712,387.656
E01000126,20.661,21.624,24.52,38.32,56.009,74.728,94.916,114.597,135.486,154.42,175.397,196.038,212.938,234.206,254.856,277.202,299.174,322.827,345.757,369.304,391.156,412.497,434.117,452.26,470.342,487.223,499.83
E01000127,0.0,0.0,2.508,21.347,44.716,68.53,93.555,117.699,142.889,165.712,190.617,214.987,235.131,260.016,284.121,310.004,335.391,362.608,388.967,415.94,441.005,465.477,490.233,511.112,531.899,551.336,566.012
E01000128,12.329,12.903,14.411,20.902,29.29,38.257,47.997,57.513,67.662,76.855,87.087,97.168,105.388,115.8,125.914,136.886,147.683,159.321,170.606,182.207,192.965,203.47,214.117,223.03,231.914,240.2,246.354
E01000129,20.629,21.59,23.469,29.729,38.071,47.254,57.415,67.422,78.21,88.0,98.986,109.848,118.683,129.964,140.939,152.885,164.656,177.367,189.701,202.399,214.176,225.681,237.349,247.114,256.852,265.938,272.679
