LSOA21CD,Scenario_world,Scenario,Parameter,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01003045,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,24,28,30,32,34,38,44,49,53,58,61,58,55,51,48,44,40,36,32,27,23,19,15,11,9,7,5
E01003046,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,19,22,24,25,27,30,35,39,43,46,50,47,44,42,39,36,33,29,26,22,19,16,12,10,8,6,4
E01003047,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,16,18,20,21,23,25,29,32,36,38,41,39,36,35,32,29,27,24,21,18,15,12,10,7,6,5,3
E01003048,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,20,24,25,27,30,33,38,42,47,51,54,52,48,45,42,39,35,32,28,24,20,17,13,11,7,6,4
E01003049,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,20,24,26,29,31,34,38,43,47,51,54,51,48,46,42,39,36,31,27,23,20,16,13,10,8,6,4
E01003050,Electric Engagement,ZEV Mandate,PHEV cars,Number,10,13,15,16,18,19,22,24,28,30,33,35,33,32,30,28,25,23,21,18,15,13,10,9,7,5,4,3
E01003051,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,19,23,26,27,29,32,36,40,43,47,50,48,45,42,39,36,32,28,24,21,18,14,12,9,7,5,4
E01003052,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,19,25,27,29,32,34,40,45,49,53,56,53,49,47,43,39,35,31,27,24,20,16,13,10,7,6,4
E01003053,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,21,24,25,27,30,32,37,41,45,48,52,49,47,43,40,37,34,31,27,24,19,16,13,10,7,5,4
E01003054,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,19,21,22,24,26,29,33,37,41,44,47,44,42,39,36,33,30,28,24,21,18,15,11,9,7,5,3
E01003055,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,16,19,21,22,24,27,31,34,38,41,44,41,39,37,34,31,28,25,22,19,16,13,10,8,6,4,4
E01003056,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,22,25,26,28,31,34,38,43,47,51,54,51,49,46,42,39,36,32,28,24,21,17,13,10,8,6,5
E01003057,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,20,25,26,28,30,33,38,42,45,49,52,49,46,43,40,38,33,29,25,22,19,15,12,9,7,5,4
E01003058,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,24,26,28,29,32,35,39,45,50,53,57,53,51,48,44,41,37,33,30,26,22,18,14,11,8,7,5
E01003059,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,21,25,26,29,31,34,39,44,48,51,55,53,49,46,42,39,36,32,29,24,20,17,14,11,8,6,5
E01003060,Electric Engagement,ZEV Mandate,PHEV cars,Number,13,18,20,21,23,25,27,31,35,39,42,44,43,40,37,35,32,29,26,23,20,17,14,11,8,7,5,4
E01003061,Electric Engagement,ZEV Mandate,PHEV cars,Number,9,12,14,16,17,18,20,23,25,28,30,32,30,28,26,24,23,20,18,16,13,12,9,7,6,4,3,3
E01003062,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,22,26,28,30,34,38,45,51,57,62,68,64,60,56,53,49,44,39,35,31,25,21,17,13,10,7,6
E01003063,Electric Engagement,ZEV Mandate,PHEV cars,Number,11,15,19,22,24,26,29,34,38,42,46,49,46,43,41,38,35,32,28,24,21,17,14,11,9,6,5,3
E01003064,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,28,33,37,39,43,47,53,59,64,70,74,71,66,62,58,53,49,43,38,33,27,22,17,14,11,8,6
E01003065,Electric Engagement,ZEV Mandate,PHEV cars,Number,10,14,19,21,24,28,31,37,42,47,51,56,52,50,46,43,39,36,32,28,24,20,16,13,10,7,6,4
E01003066,Electric Engagement,ZEV Mandate,PHEV cars,Number,23,31,36,40,43,47,51,58,65,70,76,81,77,72,68,63,58,53,47,41,35,29,24,19,15,11,8,6
E01003067,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,22,28,31,34,38,42,49,55,61,66,71,67,63,59,55,51,46,42,36,31,26,22,17,13,10,8,6
E01003068,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,16,20,21,25,28,32,38,45,50,55,60,57,53,50,46,43,39,35,31,27,22,19,14,11,9,6,5
E01003069,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,20,27,32,36,39,42,47,53,58,62,66,63,59,56,50,45,40,36,31,27,22,18,14,12,8,7,5
E01003070,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,18,23,26,29,32,36,41,45,51,55,59,56,52,50,46,42,38,35,30,26,22,18,14,10,8,6,4
E01003071,Electric Engagement,ZEV Mandate,PHEV cars,Number,23,30,34,38,40,44,47,54,61,66,72,77,73,68,64,60,55,50,45,39,34,29,23,19,14,11,8,6
E01003072,Electric Engagement,ZEV Mandate,PHEV cars,Number,26,35,41,45,48,52,57,64,71,77,83,89,84,79,74,69,63,56,50,43,37,32,25,20,16,12,9,7
E01003073,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,26,31,32,34,37,41,46,52,57,62,66,63,59,56,51,47,43,39,34,29,24,20,15,12,10,7,6
E01003074,Electric Engagement,ZEV Mandate,PHEV cars,Number,24,31,38,40,44,47,52,58,65,71,77,82,78,74,69,64,59,54,47,42,35,30,24,20,15,12,8,7
E01003075,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,18,21,22,23,26,29,33,37,41,44,48,45,43,40,37,34,31,28,25,21,18,15,12,9,7,5,4
E01003076,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,20,23,24,26,29,31,35,39,43,46,49,46,44,42,38,35,32,28,25,21,18,15,12,9,7,5,4
E01003077,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,20,25,27,29,32,34,39,43,47,50,53,51,48,45,41,37,33,30,26,22,19,15,12,10,7,5,4
E01003078,Electric Engagement,ZEV Mandate,PHEV cars,Number,24,33,40,43,46,50,54,61,68,74,79,84,79,75,70,64,59,52,46,40,34,29,24,19,15,11,9,6
E01003079,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,23,28,30,33,37,40,46,51,56,61,65,62,58,54,51,46,42,37,33,28,24,19,15,12,9,7,5
E01003080,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,25,29,32,35,39,43,48,55,60,65,70,66,62,58,54,50,45,41,35,31,25,20,17,12,9,8,6
E01003081,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,28,32,34,36,40,44,51,56,62,67,71,68,63,59,55,51,47,42,37,32,27,22,18,13,11,7,6
E01003082,Electric Engagement,ZEV Mandate,PHEV cars,Number,10,14,18,21,24,27,30,35,41,45,50,54,50,48,45,42,38,34,31,27,23,19,16,13,10,8,5,4
E01003083,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,23,29,33,37,40,44,50,56,61,66,69,67,62,58,54,49,43,39,34,29,24,20,16,12,9,7,5
E01003084,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,24,28,31,34,38,42,48,55,61,65,70,67,62,59,54,51,46,41,36,31,26,21,17,13,10,7,6
E01003085,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,30,37,42,46,50,55,64,71,78,85,91,86,81,76,70,65,58,52,45,38,32,26,21,16,13,9,7
E01003086,Electric Engagement,ZEV Mandate,PHEV cars,Number,11,16,20,23,25,29,32,39,45,51,56,60,57,54,51,46,43,39,36,32,27,23,19,15,12,9,7,5
E01003087,Electric Engagement,ZEV Mandate,PHEV cars,Number,9,12,14,15,17,20,23,28,33,38,41,44,43,40,37,35,32,30,27,24,20,18,14,11,9,7,5,4
E01003088,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,20,24,25,27,30,31,36,40,42,46,48,46,44,40,37,35,31,28,24,21,17,14,11,9,7,5,4
E01003089,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,19,20,21,22,26,28,32,37,40,44,47,44,42,40,37,34,31,28,24,22,18,14,12,9,7,6,4
E01003090,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,29,32,34,35,39,41,48,53,58,62,66,62,59,56,52,48,43,39,34,29,25,20,16,13,9,7,6
E01003091,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,19,21,23,24,26,29,34,38,42,46,49,47,44,41,38,35,33,29,26,22,19,15,12,10,8,5,4
E01003092,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,21,24,25,27,30,33,39,43,47,52,55,52,49,46,43,40,36,32,28,25,21,18,14,11,8,6,5
E01003093,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,24,27,27,29,32,34,40,43,48,52,55,52,49,47,43,40,36,33,28,25,21,17,14,10,9,7,5
E01003094,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,20,23,24,25,28,30,34,38,41,44,47,45,42,40,37,34,30,27,24,20,17,14,11,9,6,5,3
E01003095,Electric Engagement,ZEV Mandate,PHEV cars,Number,23,31,36,40,43,46,49,55,60,65,70,73,69,65,61,55,50,45,39,35,30,25,21,16,13,9,8,5
E01003096,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,24,28,29,30,33,35,40,44,48,52,55,52,49,46,43,39,36,32,28,24,20,16,13,10,8,6,4
E01003097,Electric Engagement,ZEV Mandate,PHEV cars,Number,13,17,20,22,23,26,28,31,35,39,41,45,42,40,37,34,32,29,26,23,19,16,13,10,9,6,5,4
E01003098,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,20,24,26,29,32,34,38,42,46,49,52,49,46,43,39,35,31,28,24,21,18,15,11,9,7,5,4
E01003099,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,18,21,22,24,27,28,33,36,40,43,46,44,41,39,36,33,30,26,23,20,17,14,11,8,6,5,3
E01003100,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,18,22,23,24,27,29,33,37,41,44,47,44,41,39,36,33,31,27,24,21,17,14,11,9,6,5,3
E01003101,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,22,25,26,27,29,31,34,38,42,44,47,44,41,39,37,34,30,27,24,20,17,15,12,8,6,5,4
E01003102,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,23,27,28,29,32,34,40,43,47,51,53,51,48,45,42,38,34,30,27,23,19,16,13,10,8,6,4
E01003104,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,19,22,23,25,26,28,32,36,38,41,43,41,39,36,33,30,26,24,21,18,15,12,10,7,6,4,3
E01003105,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,27,30,31,32,34,38,41,46,49,53,56,53,50,47,43,40,37,33,29,25,21,17,13,11,8,6,5
E01003106,Electric Engagement,ZEV Mandate,PHEV cars,Number,29,37,43,44,47,50,54,59,65,70,74,78,75,70,65,61,56,51,45,40,34,28,23,19,14,11,9,6
E01003107,Electric Engagement,ZEV Mandate,PHEV cars,Number,29,38,41,42,44,48,51,57,63,68,72,76,73,68,64,59,54,50,45,39,34,28,24,18,15,11,8,6
E01003108,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,19,21,22,23,25,27,30,34,37,39,42,40,37,35,33,30,27,24,21,19,15,13,10,8,6,5,3
E01003110,Electric Engagement,ZEV Mandate,PHEV cars,Number,28,37,41,43,46,49,53,60,66,71,76,81,77,72,68,63,58,52,46,40,35,29,23,19,15,11,8,7
E01003111,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,28,30,31,33,35,38,43,48,52,56,59,57,53,50,46,43,39,35,31,27,23,18,14,12,9,6,5
E01003112,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,28,31,32,34,36,40,45,49,54,58,61,57,55,51,48,44,40,36,32,27,23,19,15,12,8,6,5
E01003113,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,28,33,36,39,43,47,53,59,64,69,74,70,65,62,58,53,49,43,37,32,27,22,17,14,10,8,6
E01003114,Electric Engagement,ZEV Mandate,PHEV cars,Number,24,31,36,39,42,45,50,58,64,71,77,82,78,74,69,64,59,54,48,43,37,31,25,21,16,12,9,7
E01003115,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,19,23,25,27,30,33,38,43,47,51,54,52,48,45,42,39,35,32,28,24,20,16,13,10,8,6,4
E01003116,Electric Engagement,ZEV Mandate,PHEV cars,Number,26,34,41,45,49,53,58,66,73,80,86,92,87,83,77,71,66,59,52,45,39,33,27,21,16,12,9,7
E01003117,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,27,32,34,37,41,45,51,57,62,68,72,68,65,61,56,52,47,42,38,32,27,22,18,14,10,7,6
E01003118,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,29,35,38,41,46,50,56,63,68,74,79,74,70,66,61,56,50,44,39,33,28,23,18,14,11,8,6
E01003119,Electric Engagement,ZEV Mandate,PHEV cars,Number,20,27,31,34,36,39,44,50,55,61,65,70,67,63,58,54,50,45,41,37,31,26,22,17,13,10,7,6
E01003120,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,29,33,35,38,42,46,52,59,66,71,75,72,68,63,59,55,49,45,40,34,29,23,19,14,12,8,7
E01003121,Electric Engagement,ZEV Mandate,PHEV cars,Number,13,17,18,19,20,23,25,28,33,36,39,42,40,37,35,32,30,28,25,22,19,16,13,10,8,7,5,3
E01003122,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,24,26,28,29,32,34,39,43,47,50,53,50,48,45,42,38,35,31,27,23,19,16,13,9,7,6,4
E01003123,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,23,27,30,32,34,38,43,48,52,56,60,57,53,50,46,42,38,34,30,25,21,18,14,11,9,7,4
E01003124,Electric Engagement,ZEV Mandate,PHEV cars,Number,11,15,17,18,21,22,24,28,30,34,36,38,36,34,32,29,27,25,23,19,17,14,12,9,7,5,4,3
E01003125,Electric Engagement,ZEV Mandate,PHEV cars,Number,13,16,18,19,20,22,24,28,31,35,38,40,38,37,34,32,29,27,24,21,19,15,12,10,7,6,4,4
E01003126,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,15,17,18,19,21,23,27,31,34,37,39,37,35,33,30,28,26,23,21,18,14,12,10,7,5,4,3
E01003127,Electric Engagement,ZEV Mandate,PHEV cars,Number,23,29,35,38,40,43,47,51,57,62,66,70,66,63,59,54,49,44,38,34,29,24,20,16,12,10,7,5
E01003128,Electric Engagement,ZEV Mandate,PHEV cars,Number,13,17,19,20,21,23,26,30,34,38,41,44,42,40,37,34,32,29,26,23,20,17,14,11,9,7,5,3
E01003129,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,26,29,31,32,35,38,43,47,52,56,60,56,53,50,47,43,39,35,30,26,22,17,14,11,8,6,5
E01003130,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,24,29,32,34,37,40,46,51,56,61,64,61,57,54,50,46,42,37,32,28,23,19,15,12,9,7,5
E01003131,Electric Engagement,ZEV Mandate,PHEV cars,Number,25,34,39,43,46,51,54,63,70,76,83,87,83,79,74,68,63,57,51,44,38,32,26,21,16,12,9,7
E01003132,Electric Engagement,ZEV Mandate,PHEV cars,Number,13,19,22,24,26,29,31,36,41,44,49,51,49,47,43,41,37,34,30,27,22,19,16,13,10,8,5,4
E01003133,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,23,29,33,35,39,43,49,54,59,64,67,64,60,57,52,48,43,38,33,28,23,20,15,12,9,7,6
E01003134,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,25,31,34,37,40,45,51,57,62,68,72,68,65,61,56,52,47,42,37,31,27,21,17,14,10,7,6
E01003135,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,22,25,26,28,31,34,39,43,48,53,55,53,50,47,44,40,37,33,29,25,21,17,14,11,9,7,4
E01003136,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,27,32,34,36,39,43,48,53,57,62,66,62,59,55,52,47,43,38,34,29,25,20,16,13,9,7,5
E01003137,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,19,23,24,26,27,29,34,37,40,43,47,44,42,39,36,33,31,27,24,21,17,14,11,9,7,5,4
E01003138,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,28,33,36,39,43,46,52,58,63,68,73,69,65,62,57,52,48,43,37,32,27,22,18,14,10,8,6
E01003139,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,17,23,28,32,35,38,44,50,55,60,64,61,58,54,50,45,40,35,31,27,22,18,14,11,9,7,5
E01003140,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,17,24,28,32,35,38,44,50,55,60,65,61,58,53,50,45,40,36,31,27,22,19,14,12,8,6,5
E01003141,Electric Engagement,ZEV Mandate,PHEV cars,Number,20,26,32,35,38,42,45,52,58,64,69,74,70,67,62,58,53,48,44,39,34,28,23,18,14,11,8,6
E01003142,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,17,24,28,32,35,39,44,50,56,60,64,61,57,53,49,44,39,35,31,26,22,18,14,11,8,6,5
E01003143,Electric Engagement,ZEV Mandate,PHEV cars,Number,11,16,23,27,30,33,36,42,48,53,57,61,58,55,51,47,43,39,34,30,26,22,18,14,11,8,6,4
E01003144,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,30,37,41,44,49,53,61,68,74,80,85,81,77,71,66,61,55,49,42,36,31,25,20,16,11,9,7
E01003145,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,21,26,30,32,35,38,44,48,53,57,61,58,55,50,47,42,39,34,29,26,21,17,14,11,8,6,5
E01003146,Electric Engagement,ZEV Mandate,PHEV cars,Number,11,16,21,24,28,31,34,40,46,50,55,59,55,53,49,46,42,38,33,29,25,21,17,14,11,8,6,5
E01003147,Electric Engagement,ZEV Mandate,PHEV cars,Number,24,32,38,40,44,49,53,62,69,76,83,89,84,79,74,69,64,59,52,46,39,33,27,21,17,13,10,7
E01003148,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,28,34,37,39,44,48,55,61,66,72,76,73,68,64,59,55,50,45,40,34,28,23,19,14,11,9,6
E01003149,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,28,33,37,41,45,50,58,65,71,77,83,78,75,70,65,60,54,49,43,37,31,25,20,15,12,9,7
E01003150,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,22,26,27,29,33,36,40,46,50,54,58,54,52,48,45,42,38,34,30,26,21,18,14,11,9,6,5
E01003151,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,21,25,26,28,31,33,39,43,48,52,56,53,50,46,43,40,36,33,29,25,21,18,13,10,9,6,5
E01003152,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,27,34,37,40,45,48,55,61,67,72,77,72,68,64,59,55,49,43,38,32,27,22,18,14,11,8,6
E01003153,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,21,25,27,29,31,35,39,44,48,51,54,52,49,46,43,39,35,31,27,23,20,16,13,10,8,6,4
E01003154,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,26,31,34,38,42,46,53,59,66,71,76,72,68,63,59,54,50,44,38,32,28,22,18,14,11,8,6
E01003155,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,29,36,40,43,48,51,58,65,69,75,80,75,72,66,61,55,49,44,39,33,28,23,18,13,10,8,6
E01003156,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,23,27,28,31,34,36,42,47,52,56,60,57,54,50,46,43,39,35,31,26,22,18,15,11,9,7,5
E01003157,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,25,30,32,34,38,41,47,53,58,62,67,63,59,56,52,48,43,39,35,30,25,21,16,12,10,7,5
E01003158,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,27,31,32,34,38,42,48,53,59,64,68,65,61,57,53,50,45,40,36,31,26,21,17,13,10,8,5
E01003159,Electric Engagement,ZEV Mandate,PHEV cars,Number,20,26,30,31,34,36,40,45,50,53,58,62,59,55,51,48,44,40,37,32,28,23,19,15,11,9,7,5
E01003160,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,17,19,20,21,23,25,28,32,35,37,40,38,36,33,31,29,26,23,21,18,16,13,10,8,5,4,3
E01003161,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,19,22,24,26,28,31,35,39,43,46,49,47,44,41,38,35,32,28,24,22,18,14,11,9,7,5,4
E01003162,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,25,27,28,30,33,36,41,46,50,54,58,55,52,48,44,42,38,34,30,26,22,18,14,11,8,6,5
E01003163,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,29,35,39,43,46,50,56,63,68,73,78,74,70,65,61,55,48,43,38,33,27,23,18,14,11,8,6
E01003164,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,25,30,32,35,38,42,49,54,60,65,70,67,62,58,54,50,46,41,36,31,27,22,17,14,10,8,5
E01003165,Electric Engagement,ZEV Mandate,PHEV cars,Number,20,28,33,36,39,43,48,54,61,68,73,78,75,70,65,61,57,52,47,41,34,29,24,19,15,12,9,7
E01003166,Electric Engagement,ZEV Mandate,PHEV cars,Number,27,35,40,42,45,50,55,63,70,77,84,89,84,80,75,70,64,58,52,46,40,34,28,22,17,13,9,7
E01003167,Electric Engagement,ZEV Mandate,PHEV cars,Number,27,36,42,45,49,54,58,67,74,81,87,93,88,84,78,72,67,61,54,47,41,35,28,22,17,13,9,7
E01003168,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,22,25,27,30,33,37,42,48,53,57,62,59,56,52,48,44,41,36,32,28,24,19,15,12,9,7,5
E01003169,Electric Engagement,ZEV Mandate,PHEV cars,Number,20,27,32,34,37,41,45,52,59,65,71,76,71,68,63,59,54,49,45,40,34,29,24,19,15,11,9,6
E01003170,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,30,37,41,44,48,54,61,68,74,81,85,82,77,72,67,61,56,49,43,37,31,25,20,16,12,9,7
E01003171,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,25,27,29,31,33,37,41,47,51,55,58,56,52,50,46,42,39,35,31,26,22,18,15,11,9,6,5
E01003172,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,18,21,22,24,27,30,35,39,43,47,51,48,46,43,39,37,33,30,26,23,19,16,12,10,7,5,4
E01003173,Electric Engagement,ZEV Mandate,PHEV cars,Number,20,26,31,33,35,39,42,47,52,56,60,65,61,58,54,50,46,42,37,33,28,24,19,15,11,9,6,5
E01003174,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,20,22,23,25,29,32,37,42,47,52,55,52,49,46,43,40,36,33,29,25,21,18,14,11,8,6,5
E01003175,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,22,26,29,31,35,38,44,50,55,59,63,60,57,53,49,45,41,37,32,28,23,19,15,11,9,7,5
E01003176,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,17,19,21,22,25,27,32,36,40,44,47,45,42,39,36,34,30,27,25,21,18,15,12,9,6,5,3
E01003177,Electric Engagement,ZEV Mandate,PHEV cars,Number,14,19,22,23,25,27,29,34,37,40,43,46,44,41,39,36,33,30,27,24,20,17,14,11,9,7,5,4
E01003178,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,27,31,32,34,37,40,46,51,56,61,65,62,58,55,51,47,42,38,34,29,25,20,16,13,10,7,6
E01003179,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,16,17,19,19,22,25,29,34,37,41,44,42,40,37,35,31,29,26,24,20,17,14,11,9,6,5,3
E01003180,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,23,29,31,34,37,40,46,50,54,59,62,58,55,52,47,42,39,34,29,25,21,17,14,11,8,6,4
E01003181,Electric Engagement,ZEV Mandate,PHEV cars,Number,13,17,22,24,26,27,29,33,36,40,42,44,42,40,38,34,31,27,25,21,18,15,13,10,8,6,5,3
E01003182,Electric Engagement,ZEV Mandate,PHEV cars,Number,17,23,28,30,33,36,39,44,49,53,58,62,58,55,51,48,44,40,35,30,27,22,18,15,11,9,7,5
E01003183,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,21,29,33,35,38,40,45,50,52,56,60,54,49,45,41,37,34,30,26,23,19,16,13,10,8,5,4
E01003184,Electric Engagement,ZEV Mandate,PHEV cars,Number,13,17,18,20,20,22,24,28,32,35,38,40,38,36,34,31,29,26,24,21,18,16,13,10,7,6,4,3
E01003185,Electric Engagement,ZEV Mandate,PHEV cars,Number,13,18,20,22,23,25,28,31,35,38,41,43,41,39,36,34,31,29,25,22,20,17,14,10,8,6,5,4
E01003186,Electric Engagement,ZEV Mandate,PHEV cars,Number,23,31,36,39,43,46,50,56,63,68,73,77,74,70,65,61,56,51,45,40,34,29,23,19,14,11,9,6
E01003187,Electric Engagement,ZEV Mandate,PHEV cars,Number,25,31,35,36,39,42,46,53,59,65,70,75,71,67,63,59,54,50,44,39,34,29,23,19,15,11,8,6
E01003188,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,16,19,20,22,24,26,30,33,36,40,42,40,38,36,33,30,28,24,21,19,16,13,11,8,6,5,3
E01003189,Electric Engagement,ZEV Mandate,PHEV cars,Number,10,14,21,26,30,34,39,46,53,60,65,70,67,63,59,55,50,46,40,35,30,25,20,16,13,10,7,5
E01003190,Electric Engagement,ZEV Mandate,PHEV cars,Number,12,15,20,22,25,30,35,44,52,60,68,74,69,66,62,57,53,48,44,38,34,28,24,19,14,11,8,6
E01003191,Electric Engagement,ZEV Mandate,PHEV cars,Number,10,15,21,25,29,33,37,45,52,58,64,69,66,63,58,54,49,45,40,35,30,26,20,16,13,10,7,5
E01003192,Electric Engagement,ZEV Mandate,PHEV cars,Number,8,12,16,18,21,25,29,35,41,46,51,55,52,50,46,43,40,36,32,28,25,21,17,13,11,8,6,4
E01003193,Electric Engagement,ZEV Mandate,PHEV cars,Number,18,25,32,35,39,44,49,57,65,72,79,85,81,76,71,66,60,55,50,44,38,32,26,20,16,12,9,7
E01003194,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,21,27,31,35,39,42,50,56,61,67,72,69,64,60,56,52,47,42,37,31,26,21,17,14,10,7,6
E01003195,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,21,27,30,34,38,42,49,57,63,68,73,70,66,62,57,53,48,43,39,33,28,22,18,14,11,8,6
E01003196,Electric Engagement,ZEV Mandate,PHEV cars,Number,15,23,31,35,40,44,48,55,63,68,74,79,75,71,67,62,57,51,44,39,34,28,23,19,14,10,8,6
E01003197,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,23,30,35,39,43,48,55,62,68,74,79,75,71,66,62,56,50,45,39,33,28,23,18,14,11,8,6
E01003198,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,22,26,29,31,34,38,44,49,55,59,64,60,57,53,50,46,41,38,33,29,24,20,15,12,9,7,5
E01003199,Electric Engagement,ZEV Mandate,PHEV cars,Number,26,34,41,43,47,51,55,62,69,76,82,87,82,78,72,67,63,56,50,43,38,32,25,20,16,12,9,7
E01003200,Electric Engagement,ZEV Mandate,PHEV cars,Number,19,25,30,32,35,39,43,50,56,62,68,72,69,64,60,57,51,47,43,38,32,27,22,18,14,10,8,6
E01003201,Electric Engagement,ZEV Mandate,PHEV cars,Number,21,28,33,36,38,42,45,51,57,62,67,71,68,63,60,56,51,47,41,36,31,26,21,16,14,10,7,5
E01003202,Electric Engagement,ZEV Mandate,PHEV cars,Number,22,31,37,42,46,51,55,64,71,78,85,90,86,81,76,70,65,58,52,46,39,32,27,21,16,13,9,7
E01003203,Electric Engagement,ZEV Mandate,PHEV cars,Number,16,21,25,28,30,34,37,43,49,53,58,63,59,56,52,49,45,41,37,32,28,23,19,15,12,9,7,5
