LSOA21CD,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000025,0.0,0.0,0.072,0.22,0.371,0.5,0.655,0.735,0.87,0.956,0.956,1.033,1.017,1.01,1.018,1.015,1.005,1.045,1.051,1.112,1.191,1.19,1.328,1.363,1.332,1.382,1.373
E01000027,0.0,0.0,1.281,4.121,7.116,10.141,13.402,16.105,19.262,21.234,23.293,24.991,25.086,25.848,25.991,26.532,26.322,27.735,28.402,29.464,30.501,30.629,32.913,32.733,32.028,32.293,32.063
E01000028,0.0,0.0,0.067,0.206,0.347,0.468,0.613,0.687,0.814,0.894,0.894,0.966,0.951,0.945,0.952,0.949,0.94,0.978,0.983,1.04,1.114,1.113,1.242,1.275,1.246,1.293,1.285
E01000029,0.0,0.0,0.168,0.51,0.861,1.161,1.522,1.706,2.02,2.22,2.219,2.399,2.362,2.346,2.365,2.357,2.335,2.427,2.441,2.582,2.766,2.764,3.084,3.167,3.094,3.209,3.189
E01000030,200.024,209.002,212.708,213.207,213.718,214.157,214.683,214.952,215.409,215.7,215.66,215.922,212.997,211.743,211.77,211.152,209.433,209.568,209.589,209.794,210.062,209.946,210.412,210.533,206.344,206.513,205.395
E01000031,0.0,0.0,1.166,3.751,6.477,9.231,12.199,14.659,17.533,19.329,21.202,22.749,22.835,23.529,23.658,24.151,23.96,25.246,25.853,26.82,27.764,27.88,29.959,29.795,29.154,29.395,29.186
E01000032,161.884,166.164,171.241,175.501,179.993,184.531,189.422,193.476,198.212,201.17,204.258,206.806,206.948,208.092,208.305,209.117,207.64,209.759,210.76,212.353,213.908,214.1,217.527,216.458,212.277,212.674,211.323
E01000033,0.0,0.0,0.936,3.012,5.2,7.411,9.794,11.769,14.076,15.517,17.021,18.263,18.332,18.889,18.993,19.389,19.236,20.268,20.756,21.532,22.289,22.382,24.052,23.92,23.405,23.599,23.431
E01000034,197.122,202.334,206.587,207.497,208.457,209.427,210.472,211.338,212.35,212.982,213.642,214.186,214.217,214.461,214.507,214.68,213.198,213.651,213.865,214.205,214.537,214.578,215.31,214.28,210.251,210.336,209.035
E01000035,140.656,144.376,149.712,155.465,161.532,167.66,174.265,179.74,186.135,190.13,194.3,197.741,197.933,199.477,199.766,200.862,199.427,202.289,203.641,205.791,207.891,208.15,212.778,211.719,207.577,208.113,206.773
E01000036,0.0,0.0,1.298,4.174,7.207,10.271,13.574,16.311,19.509,21.507,23.591,25.312,25.408,26.18,26.324,26.872,26.66,28.091,28.767,29.842,30.892,31.021,33.335,33.153,32.438,32.707,32.475
E01000037,0.0,0.0,0.312,1.004,1.733,2.47,3.265,3.923,4.692,5.172,5.674,6.088,6.111,6.296,6.331,6.463,6.412,6.756,6.919,7.177,7.43,7.461,8.017,7.973,7.802,7.866,7.81
E01000038,0.0,0.0,0.526,1.691,2.919,4.161,5.498,6.607,7.902,8.712,9.556,10.253,10.292,10.605,10.663,10.885,10.799,11.378,11.652,12.088,12.513,12.566,13.503,13.429,13.14,13.248,13.154
E01000039,0.0,0.0,1.314,4.227,7.298,10.401,13.746,16.518,19.756,21.779,23.89,25.632,25.729,26.511,26.657,27.212,26.997,28.446,29.131,30.22,31.283,31.414,33.757,33.572,32.849,33.121,32.886
E01000040,122.046,127.523,129.819,130.195,130.58,130.91,131.305,131.508,131.852,132.071,132.046,132.244,130.451,129.683,129.703,129.324,128.271,128.372,128.388,128.542,128.744,128.673,129.024,129.114,126.544,126.671,125.984
E01000041,0.0,0.0,0.035,0.106,0.179,0.242,0.317,0.355,0.421,0.462,0.462,0.5,0.492,0.489,0.493,0.491,0.486,0.506,0.509,0.538,0.576,0.576,0.643,0.66,0.645,0.669,0.664
E01000042,0.0,0.0,0.105,0.319,0.538,0.726,0.951,1.066,1.263,1.387,1.387,1.5,1.476,1.466,1.478,1.473,1.459,1.517,1.526,1.614,1.729,1.728,1.928,1.979,1.934,2.006,1.993
E01000043,0.0,0.0,0.109,0.333,0.562,0.758,0.993,1.114,1.319,1.449,1.449,1.566,1.542,1.531,1.544,1.538,1.524,1.584,1.594,1.685,1.806,1.805,2.013,2.067,2.02,2.095,2.082
E01000044,53.987,56.41,57.375,57.437,57.5,57.554,57.619,57.653,57.709,57.745,57.734,57.767,56.985,56.65,56.654,56.489,56.029,56.046,56.048,56.074,56.107,56.076,56.134,56.149,55.034,55.055,54.757
E01000045,340.391,355.669,361.78,362.232,362.695,363.091,363.567,363.811,364.225,364.488,364.419,364.657,359.722,357.607,357.631,356.589,353.689,353.811,353.83,354.016,354.259,354.063,354.485,354.594,347.551,347.703,345.825
E01000046,0.0,0.0,0.07,0.213,0.359,0.484,0.634,0.711,0.842,0.925,0.925,1.0,0.984,0.977,0.985,0.982,0.973,1.011,1.017,1.076,1.153,1.152,1.285,1.319,1.289,1.337,1.329
E01000049,291.182,304.252,309.442,309.751,310.068,310.339,310.664,310.831,311.114,311.295,311.236,311.398,307.185,305.379,305.396,304.507,302.031,302.114,302.127,302.254,302.42,302.254,302.542,302.617,296.608,296.713,295.11
E01000050,0.0,0.0,0.161,0.489,0.825,1.113,1.458,1.635,1.936,2.127,2.127,2.299,2.264,2.248,2.266,2.259,2.237,2.326,2.339,2.474,2.651,2.649,2.956,3.035,2.965,3.076,3.056
E01000051,7.941,8.298,8.463,8.52,8.578,8.629,8.689,8.719,8.772,8.805,8.803,8.833,8.713,8.662,8.665,8.639,8.569,8.584,8.586,8.61,8.641,8.636,8.689,8.703,8.529,8.548,8.501
E01000052,0.0,0.0,0.033,0.099,0.167,0.226,0.296,0.332,0.393,0.432,0.432,0.467,0.459,0.456,0.46,0.458,0.454,0.472,0.475,0.502,0.538,0.538,0.6,0.616,0.602,0.624,0.62
E01000053,0.0,0.0,1.133,3.646,6.295,8.971,11.856,14.246,17.04,18.784,20.605,22.108,22.192,22.866,22.992,23.471,23.285,24.535,25.125,26.065,26.981,27.095,29.115,28.956,28.332,28.567,28.364
E01000054,77.324,80.794,82.179,82.274,82.371,82.455,82.555,82.606,82.693,82.749,82.733,82.783,81.663,81.183,81.188,80.951,80.293,80.319,80.323,80.362,80.413,80.369,80.457,80.48,78.882,78.914,78.488
E01000055,0.0,0.0,0.033,0.099,0.167,0.226,0.296,0.332,0.393,0.432,0.432,0.467,0.459,0.456,0.46,0.458,0.454,0.472,0.475,0.502,0.538,0.538,0.6,0.616,0.602,0.624,0.62
E01000056,0.0,0.0,0.095,0.291,0.49,0.661,0.867,0.972,1.15,1.264,1.264,1.366,1.345,1.336,1.347,1.342,1.329,1.382,1.39,1.47,1.575,1.574,1.756,1.803,1.762,1.828,1.816
E01000057,0.0,0.0,0.058,0.177,0.299,0.403,0.528,0.592,0.701,0.771,0.771,0.833,0.82,0.815,0.821,0.818,0.811,0.843,0.848,0.897,0.96,0.96,1.071,1.099,1.074,1.114,1.107
E01000058,6.762,6.941,8.074,10.296,12.638,15.004,17.554,19.667,22.137,23.679,25.288,26.617,26.691,27.287,27.399,27.822,27.609,28.714,29.236,30.067,30.877,30.977,32.764,32.589,31.908,32.115,31.893
E01000059,0.0,0.0,0.345,1.11,1.916,2.73,3.608,4.336,5.186,5.717,6.271,6.728,6.754,6.959,6.998,7.143,7.087,7.467,7.647,7.933,8.212,8.246,8.861,8.813,8.623,8.694,8.632
E01000060,0.0,0.0,1.922,6.182,10.674,15.212,20.103,24.157,28.893,31.851,34.939,37.487,37.629,38.773,38.986,39.798,39.483,41.603,42.604,44.196,45.751,45.943,49.37,49.099,48.042,48.439,48.095
E01000061,18.258,18.741,21.807,27.815,34.15,40.55,47.447,53.164,59.844,64.015,68.369,71.963,72.164,73.776,74.078,75.222,74.647,77.636,79.048,81.294,83.487,83.757,88.59,88.118,86.274,86.835,86.236
E01000062,0.0,0.0,0.657,2.113,3.649,5.201,6.873,8.259,9.878,10.889,11.945,12.816,12.865,13.256,13.329,13.606,13.499,14.223,14.565,15.11,15.641,15.707,16.879,16.786,16.425,16.56,16.443
E01000063,0.0,0.0,0.772,2.483,4.288,6.111,8.076,9.704,11.607,12.795,14.035,15.059,15.116,15.575,15.661,15.987,15.861,16.712,17.114,17.754,18.379,18.456,19.832,19.724,19.299,19.458,19.32
E01000064,0.0,0.0,1.051,3.381,5.839,8.321,10.997,13.214,15.805,17.423,19.112,20.506,20.583,21.209,21.326,21.77,21.598,22.757,23.305,24.176,25.026,25.131,27.006,26.858,26.279,26.497,26.308
E01000065,0.0,0.0,1.61,5.178,8.941,12.742,16.838,20.234,24.201,26.679,29.265,31.399,31.518,32.476,32.655,33.335,33.072,34.847,35.685,37.019,38.322,38.482,41.352,41.126,40.24,40.573,40.285
E01000066,0.0,0.0,0.065,0.198,0.335,0.452,0.592,0.664,0.786,0.863,0.863,0.933,0.919,0.912,0.92,0.917,0.908,0.944,0.949,1.004,1.076,1.075,1.199,1.231,1.203,1.248,1.24
E01000067,0.0,0.0,0.035,0.106,0.179,0.242,0.317,0.355,0.421,0.462,0.462,0.5,0.492,0.489,0.493,0.491,0.486,0.506,0.509,0.538,0.576,0.576,0.643,0.66,0.645,0.669,0.664
E01000068,0.0,0.0,0.049,0.149,0.251,0.339,0.444,0.498,0.589,0.647,0.647,0.7,0.689,0.684,0.69,0.687,0.681,0.708,0.712,0.753,0.807,0.806,0.9,0.924,0.902,0.936,0.93
E01000069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000070,0.0,0.0,0.175,0.532,0.897,1.21,1.585,1.777,2.104,2.312,2.312,2.499,2.46,2.444,2.463,2.455,2.432,2.528,2.543,2.69,2.881,2.88,3.213,3.298,3.223,3.343,3.322
E01000071,25.078,26.203,26.739,26.949,27.163,27.347,27.567,27.68,27.872,27.993,27.988,28.098,27.715,27.551,27.563,27.482,27.257,27.313,27.322,27.408,27.521,27.505,27.701,27.751,27.195,27.265,27.117
E01000072,0.0,0.0,0.144,0.439,0.741,1.0,1.31,1.469,1.74,1.911,1.911,2.066,2.034,2.02,2.036,2.029,2.01,2.09,2.102,2.223,2.382,2.38,2.656,2.727,2.664,2.764,2.746
E01000073,0.0,0.0,0.086,0.262,0.442,0.597,0.782,0.877,1.038,1.141,1.14,1.233,1.214,1.206,1.215,1.211,1.2,1.247,1.255,1.327,1.421,1.421,1.585,1.627,1.59,1.649,1.639
E01000074,0.0,0.0,0.03,0.092,0.155,0.21,0.275,0.308,0.365,0.401,0.401,0.433,0.426,0.424,0.427,0.426,0.422,0.438,0.441,0.466,0.499,0.499,0.557,0.572,0.559,0.579,0.576
E01000075,0.0,0.0,0.17,0.517,0.873,1.177,1.543,1.73,2.048,2.251,2.25,2.433,2.395,2.379,2.398,2.389,2.367,2.461,2.475,2.618,2.805,2.803,3.127,3.211,3.137,3.254,3.234
E01000076,0.0,0.0,0.054,0.163,0.275,0.371,0.486,0.545,0.645,0.709,0.709,0.766,0.755,0.749,0.755,0.753,0.746,0.775,0.78,0.825,0.884,0.883,0.985,1.012,0.988,1.025,1.019
E01000077,0.0,0.0,0.028,0.085,0.143,0.194,0.254,0.284,0.337,0.37,0.37,0.4,0.394,0.391,0.394,0.393,0.389,0.404,0.407,0.43,0.461,0.461,0.514,0.528,0.516,0.535,0.532
E01000078,0.0,0.0,0.575,1.849,3.193,4.551,6.014,7.226,8.643,9.528,10.452,11.214,11.257,11.599,11.663,11.905,11.811,12.445,12.745,13.221,13.686,13.744,14.769,14.688,14.371,14.49,14.387
E01000079,54.369,55.807,58.0,60.512,63.162,65.838,68.722,71.113,73.906,75.651,77.472,78.975,79.058,79.733,79.859,80.337,79.762,81.011,81.602,82.541,83.458,83.571,85.592,85.164,83.492,83.726,83.185
E01000080,8.359,8.735,8.996,9.234,9.477,9.686,9.936,10.064,10.282,10.421,10.419,10.544,10.398,10.335,10.348,10.318,10.232,10.296,10.306,10.403,10.531,10.525,10.747,10.805,10.584,10.664,10.604
E01000081,0.0,0.0,0.148,0.476,0.821,1.17,1.546,1.858,2.223,2.45,2.688,2.884,2.895,2.983,2.999,3.061,3.037,3.2,3.277,3.4,3.519,3.534,3.798,3.777,3.696,3.726,3.7
E01000082,13.524,13.882,15.739,19.271,22.995,26.758,30.813,34.174,38.1,40.553,43.112,45.225,45.343,46.291,46.468,47.141,46.783,48.54,49.37,50.69,51.979,52.138,54.979,54.689,53.551,53.88,53.511
E01000083,15.134,15.534,16.831,19.052,21.394,23.76,26.31,28.424,30.893,32.436,34.045,35.374,35.448,36.044,36.156,36.579,36.306,37.411,37.933,38.763,39.574,39.674,41.46,41.245,40.401,40.609,40.335
E01000084,0.0,0.0,0.443,1.427,2.463,3.51,4.639,5.575,6.668,7.35,8.063,8.651,8.684,8.948,8.997,9.184,9.112,9.601,9.832,10.199,10.558,10.602,11.393,11.331,11.087,11.178,11.099
E01000085,0.0,0.0,0.591,1.902,3.284,4.681,6.186,7.433,8.89,9.8,10.75,11.534,11.578,11.93,11.996,12.246,12.149,12.801,13.109,13.599,14.077,14.136,15.191,15.107,14.782,14.904,14.799
E01000086,67.623,69.411,71.14,72.05,73.01,73.98,75.025,75.891,76.903,77.535,78.195,78.739,78.77,79.014,79.06,79.233,78.681,79.133,79.347,79.688,80.02,80.061,80.793,80.402,78.871,78.956,78.461
E01000087,90.21,92.595,95.815,99.056,102.473,105.925,109.645,112.729,116.332,118.582,120.931,122.869,122.977,123.847,124.01,124.627,123.74,125.352,126.114,127.325,128.508,128.654,131.26,130.61,128.065,128.367,127.544
E01000088,16.229,16.659,17.336,18.137,18.982,19.835,20.755,21.517,22.408,22.964,23.545,24.024,24.05,24.265,24.306,24.458,24.283,24.681,24.869,25.169,25.461,25.497,26.142,26.011,25.499,25.573,25.408
E01000089,27.644,28.376,29.325,30.235,31.195,32.165,33.21,34.076,35.088,35.72,36.38,36.924,36.955,37.199,37.245,37.418,37.153,37.605,37.819,38.16,38.492,38.533,39.265,39.071,38.312,38.396,38.151
E01000090,0.0,0.0,1.002,3.223,5.565,7.931,10.481,12.595,15.064,16.606,18.216,19.545,19.619,20.215,20.326,20.749,20.585,21.69,22.212,23.043,23.853,23.953,25.74,25.599,25.047,25.255,25.075
E01000091,0.0,0.0,0.193,0.588,0.992,1.339,1.754,1.967,2.329,2.559,2.558,2.766,2.723,2.704,2.726,2.717,2.691,2.798,2.814,2.976,3.189,3.187,3.555,3.65,3.567,3.7,3.676
E01000093,41.796,43.672,44.575,44.941,45.316,45.637,46.023,46.22,46.556,46.769,46.761,46.953,46.313,46.039,46.059,45.924,45.548,45.646,45.662,45.812,46.009,45.984,46.325,46.414,45.483,45.606,45.358
E01000094,0.0,0.0,0.119,0.361,0.61,0.823,1.078,1.209,1.431,1.572,1.572,1.7,1.673,1.662,1.675,1.669,1.654,1.719,1.729,1.829,1.959,1.958,2.185,2.243,2.191,2.273,2.259
E01000095,99.949,104.435,106.423,106.952,107.492,107.955,108.511,108.795,109.279,109.587,109.566,109.844,108.352,107.712,107.741,107.426,106.549,106.691,106.713,106.93,107.214,107.154,107.647,107.774,105.623,105.801,105.226
E01000096,97.79,102.179,104.283,105.126,105.987,106.726,107.612,108.066,108.838,109.328,109.308,109.75,108.255,107.614,107.66,107.344,106.465,106.692,106.727,107.073,107.526,107.466,108.251,108.454,106.28,106.564,105.982
E01000097,13.944,14.313,15.324,16.962,18.69,20.436,22.317,23.876,25.697,26.835,28.023,29.003,29.057,29.497,29.579,29.892,29.671,30.486,30.871,31.483,32.081,32.155,33.473,33.3,32.624,32.777,32.558
E01000098,0.0,0.0,0.279,0.898,1.551,2.21,2.921,3.51,4.198,4.628,5.077,5.447,5.467,5.634,5.665,5.783,5.737,6.045,6.19,6.422,6.648,6.675,7.173,7.134,6.98,7.038,6.988
E01000099,0.0,0.0,2.086,6.71,11.586,16.512,21.821,26.222,31.363,34.574,37.925,40.691,40.845,42.087,42.319,43.2,42.858,45.158,46.245,47.974,49.662,49.87,53.589,53.296,52.148,52.579,52.206
E01000100,170.922,175.441,179.693,181.732,183.882,186.054,188.395,190.335,192.602,194.018,195.496,196.715,196.783,197.331,197.433,197.821,196.444,197.458,197.937,198.7,199.444,199.536,201.176,200.203,196.399,196.589,195.361
E01000101,38.546,39.565,40.94,42.324,43.783,45.257,46.846,48.162,49.7,50.661,51.664,52.492,52.538,52.909,52.979,53.242,52.863,53.552,53.877,54.394,54.899,54.961,56.074,55.796,54.709,54.838,54.487
E01000102,0.0,0.0,1.971,6.34,10.948,15.602,20.619,24.776,29.634,32.668,35.835,38.448,38.594,39.767,39.986,40.819,40.496,42.669,43.696,45.33,46.924,47.121,50.636,50.358,49.274,49.681,49.328
E01000103,0.0,0.0,0.624,2.008,3.467,4.941,6.529,7.846,9.384,10.345,11.348,12.175,12.221,12.593,12.662,12.926,12.824,13.512,13.837,14.354,14.859,14.922,16.035,15.947,15.603,15.732,15.621
E01000104,0.0,0.0,1.593,5.125,8.849,12.612,16.667,20.028,23.954,26.407,28.966,31.079,31.197,32.145,32.322,32.995,32.734,34.491,35.321,36.641,37.93,38.09,40.93,40.706,39.829,40.159,39.874
E01000105,0.0,0.0,2.349,7.556,13.046,18.593,24.57,29.525,35.314,38.93,42.703,45.818,45.991,47.389,47.65,48.642,48.258,50.848,52.071,54.018,55.918,56.153,60.341,60.01,58.718,59.203,58.783
E01000106,0.0,0.0,2.628,8.454,14.597,20.803,27.491,33.035,39.512,43.558,47.78,51.264,51.459,53.023,53.315,54.425,53.994,56.892,58.261,60.439,62.566,62.828,67.514,67.144,65.698,66.242,65.771
E01000107,0.0,0.0,0.953,3.064,5.291,7.541,9.966,11.975,14.323,15.79,17.32,18.583,18.654,19.221,19.327,19.729,19.573,20.624,21.12,21.909,22.68,22.775,24.474,24.34,23.816,24.013,23.842
E01000108,27.077,27.792,29.19,31.12,33.155,35.211,37.426,39.263,41.408,42.748,44.147,45.301,45.365,45.883,45.98,46.348,46.011,46.971,47.424,48.146,48.85,48.937,50.489,50.233,49.232,49.412,49.088
E01000110,0.0,0.0,0.887,2.853,4.926,7.021,9.278,11.149,13.335,14.701,16.126,17.302,17.367,17.895,17.994,18.368,18.223,19.201,19.663,20.398,21.116,21.204,22.786,22.661,22.173,22.357,22.198
E01000111,0.0,0.0,1.659,5.336,9.214,13.132,17.354,20.854,24.942,27.496,30.161,32.361,32.483,33.47,33.655,34.356,34.084,35.913,36.777,38.152,39.495,39.66,42.618,42.385,41.472,41.815,41.518
E01000112,0.0,0.0,1.905,6.129,10.583,15.082,19.931,23.951,28.646,31.579,34.64,37.167,37.308,38.441,38.653,39.458,39.146,41.247,42.239,43.819,45.36,45.55,48.948,48.68,47.631,48.025,47.684
E01000113,0.0,0.0,2.168,6.974,12.042,17.162,22.68,27.254,32.597,35.935,39.418,42.293,42.453,43.744,43.985,44.9,44.545,46.936,48.066,49.863,51.617,51.833,55.699,55.394,54.201,54.649,54.261
E01000114,0.0,0.0,1.692,5.442,9.397,13.392,17.698,21.266,25.436,28.04,30.758,33.001,33.127,34.133,34.321,35.036,34.759,36.624,37.506,38.908,40.277,40.446,43.462,43.224,42.293,42.643,42.34
E01000115,8.115,8.329,9.079,10.39,11.772,13.168,14.673,15.92,17.378,18.288,19.238,20.022,20.066,20.418,20.483,20.733,20.578,21.23,21.538,22.028,22.506,22.566,23.62,23.497,23.015,23.137,22.981
E01000116,0.0,0.0,1.265,4.068,7.025,10.011,13.23,15.898,19.015,20.962,22.994,24.671,24.765,25.517,25.658,26.192,25.985,27.379,28.038,29.086,30.11,30.236,32.491,32.313,31.617,31.879,31.652
E01000117,8.115,8.329,8.849,9.65,10.495,11.348,12.267,13.03,13.92,14.477,15.057,15.536,15.563,15.778,15.818,15.971,15.853,16.252,16.44,16.74,17.032,17.068,17.712,17.622,17.266,17.341,17.226
E01000118,0.0,0.0,0.871,2.8,4.835,6.891,9.107,10.943,13.088,14.428,15.827,16.981,17.046,17.564,17.661,18.028,17.886,18.846,19.299,20.021,20.725,20.812,22.364,22.242,21.762,21.943,21.787
E01000119,0.0,0.0,0.591,1.902,3.284,4.681,6.186,7.433,8.89,9.8,10.75,11.534,11.578,11.93,11.996,12.246,12.149,12.801,13.109,13.599,14.077,14.136,15.191,15.107,14.782,14.904,14.799
E01000120,0.0,0.0,0.476,1.532,2.646,3.771,4.983,5.988,7.162,7.895,8.66,9.292,9.327,9.61,9.663,9.864,9.786,10.312,10.56,10.955,11.34,11.388,12.237,12.17,11.908,12.006,11.921
E01000121,24.885,25.543,26.784,28.459,30.225,32.009,33.932,35.526,37.388,38.551,39.765,40.767,40.823,41.272,41.356,41.676,41.373,42.206,42.6,43.226,43.837,43.913,45.26,45.031,44.135,44.291,44.001
E01000122,45.037,46.228,47.221,47.476,47.745,48.016,48.309,48.552,48.835,49.012,49.197,49.349,49.358,49.426,49.439,49.487,49.145,49.272,49.332,49.427,49.52,49.532,49.737,49.498,48.566,48.59,48.289
E01000123,13.524,13.882,15.214,17.58,20.076,22.597,25.314,27.567,30.198,31.841,33.557,34.972,35.051,35.686,35.805,36.256,35.984,37.162,37.718,38.602,39.466,39.573,41.477,41.26,40.411,40.632,40.357
E01000124,8.656,8.885,11.14,15.764,20.64,25.566,30.875,35.275,40.416,43.627,46.979,49.745,49.899,51.14,51.372,52.253,51.85,54.15,55.236,56.965,58.653,58.861,62.581,62.245,60.93,61.361,60.934
E01000126,0.0,0.0,1.429,4.597,7.937,11.312,14.948,17.963,21.485,23.684,25.98,27.875,27.981,28.831,28.99,29.593,29.359,30.935,31.68,32.864,34.02,34.163,36.711,36.51,35.723,36.019,35.763
E01000127,0.0,0.0,0.986,3.17,5.474,7.801,10.309,12.388,14.817,16.334,17.917,19.224,19.297,19.883,19.993,20.409,20.248,21.335,21.848,22.665,23.462,23.561,25.318,25.179,24.637,24.841,24.664
E01000128,0.0,0.0,0.246,0.793,1.368,1.95,2.577,3.097,3.704,4.084,4.479,4.806,4.824,4.971,4.998,5.102,5.062,5.334,5.462,5.666,5.866,5.89,6.329,6.295,6.159,6.21,6.166
E01000129,0.0,0.0,2.891,9.299,16.057,22.883,30.24,36.339,43.463,47.913,52.558,56.391,56.605,58.325,58.646,59.867,59.394,62.582,64.087,66.483,68.822,69.111,74.265,73.859,72.268,72.866,72.348
E01000130,0.0,0.0,0.838,2.695,4.653,6.631,8.763,10.53,12.594,13.884,15.23,16.341,16.402,16.901,16.994,17.348,17.211,18.134,18.571,19.265,19.943,20.026,21.52,21.402,20.941,21.115,20.965
E01000131,0.0,0.0,0.575,1.849,3.193,4.551,6.014,7.226,8.643,9.528,10.452,11.214,11.257,11.599,11.663,11.905,11.811,12.445,12.745,13.221,13.686,13.744,14.769,14.688,14.371,14.49,14.387
