LSOA21CD,Scenario,Scenario_world,Parameter,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01003072,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,3,8,14,19,25,31,36,42,47,53,58,64,69,75,80,86,86
E01003073,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,16
E01003074,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,2,2,2,2,3,3,3,6,9,12,15,17,20,23,26,28,31,34,37,39,42,45,45
E01003075,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,4,4,4,5,5
E01003076,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,4,5,6,6,7,8,9,10,11,12,12,13,14,15,15
E01003077,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,1,2,2,2,2,2,4,6,7,9,10,12,13,14,15,17,18,19,20,22,23,23
E01003078,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,4,6,8,10,12,14,16,19,21,23,25,27,29,31,33,33
E01003079,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,4,5,5,6,7,7,8,9,9,10,11,11
E01003080,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,4,5,6,6,7,8,8,9,10,10,11,12,12
E01003081,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,4,4,5,5,5,8,11,14,16,19,22,24,27,29,32,35,37,40,42,45,45
E01003082,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,5,5,6,6,7,7,8,8,9,9
E01003083,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,2,3,4,6,7,8,9,11,12,13,15,16,17,18,20,21,21
E01003084,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,6,6,6
E01003085,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,2,5,8,11,14,17,20,23,27,30,33,36,39,42,45,48,48
E01003086,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,6,8,10,12,14,16,18,21,23,25,27,29,31,33,33
E01003087,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4
E01003088,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,10,11,12,13,14,15,15
E01003089,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,4,5,6,7,7,8,9,10,10,11,12,12
E01003090,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,3,4,4,6,8,9,11,13,15,16,18,20,21,23,25,26,28,30,30
E01003091,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16
E01003092,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,5,6,7,8,9,10,11,12,12,13,14,14
E01003093,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,5,5,5,6,6,6,7,7,8,8
E01003094,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,3,4,5,6,7,8,8,9,10,11,12,13,13,14,15,15
E01003095,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,2,2,2,2,3,3,4,6,8,10,11,13,15,16,18,20,21,23,25,26,28,28
E01003096,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,4,5,6,7,9,10,11,11,15,18,21,25,28,30,33,36,39,42,45,47,50,53,56,56
E01003097,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,4,4,4,5,5,5,6,6
E01003098,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,5,7,8,10,12,13,15,16,18,20,21,23,25,26,26
E01003099,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,5,8,11,14,17,19,22,25,28,31,34,37,39,42,45,45
E01003100,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,4,4,5,5,5,6,6,6,7,7,8,8,8
E01003101,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3
E01003102,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,3,5,6,7,8,9,10,11,11,12,13,14,15,16,17,17
E01003104,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,1,2,2,2,2,2,3,4,5,6,6,7,8,8,9,10,10,11,12,12,13,13
E01003105,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01003106,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,3,4,4,5,5,7,9,11,13,15,17,19,20,22,24,26,28,30,32,34,34
E01003107,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,3,4,4,5,5,5,6,8,10,13,15,17,19,21,23,24,26,28,30,32,33,35,35
E01003108,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,4,4,5,5,5,6,6,7,7
E01003110,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,2,2,2,2,3,3,3,4,5,6,7,8,9,10,11,12,13,13,14,15,16,17,17
E01003111,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,2,2,2,3,3,3,3,7,11,14,18,22,26,29,33,37,40,44,48,51,55,58,59
E01003112,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,1,1,2,2,3,4,5,6,7,8,9,10,10,11,12,13,14,15,15
E01003113,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,2,3,4,5,5,6,7,8,8,11,13,16,19,21,24,26,28,31,33,36,38,40,43,45,46
E01003114,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,2,3,3,4,5,7,8,9,10,11,13,14,15,16,17,18,19,21,21
E01003115,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,3,5,6,8,9,10,11,13,14,15,16,18,19,20,21,22
E01003116,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,5,8,10,13,15,18,20,23,25,28,30,32,35,37,40,40
E01003117,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,5,6,8,9,11,12,14,15,17,18,20,21,23,24,24
E01003118,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,3,4,5,6,7,8,8,9,12,15,17,20,23,25,28,30,33,35,38,40,43,45,48,48
E01003119,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,4,4,4,6,8,10,12,14,16,18,20,22,24,26,27,29,31,33,33
E01003120,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,4,4,4,5,5,7,8,10,12,13,14,16,17,18,19,20,22,23,24,25,25
E01003121,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3
E01003122,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,3,3,4,4,4,4,4,5,6,7,8,9,9,10,10,11,12,12,13,13,14,15,15
E01003123,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,3,3,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,33
E01003124,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,4,5,6,8,9,11,12,13,15,16,17,19,20,21,23,23
E01003125,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,2,3,4,4,5,6,7,8,8,9,10,11,11,12,13,13
E01003126,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,5,5,6,7,8,8,9,10,11,11,12,12
E01003127,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,2,3,5,7,8,10,11,13,15,16,18,20,21,23,24,26,26
E01003128,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,5,5,6,7,7,8,8,9,10,10
E01003129,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,3,4,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20
E01003130,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,4,5,6,7,9,10,11,12,13,19,24,30,36,41,47,52,57,62,68,73,78,83,89,94,95
E01003131,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,4,4,4,5,8,11,15,18,21,25,28,31,34,37,41,44,47,50,53,53
E01003132,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,3,4,6,8,10,12,14,16,17,19,21,23,25,27,28,28
E01003133,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,4,7,9,11,13,15,17,19,21,23,25,27,29,31,33,33
E01003134,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,5,7,9,11,13,14,16,18,20,22,23,25,27,29,29
E01003135,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,5,5,6,6,7,8,8,9,9,9
E01003136,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,4,6,7,9,10,11,13,14,16,17,18,20,21,23,23
E01003137,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,7,7,8,9,10,11,12,13,13,14,15,15
E01003138,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,4,5,6,8,9,10,11,12,14,15,16,17,18,20,20
E01003139,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,1,2,2,2,2,2,4,5,6,7,9,10,11,12,14,15,16,18,19,20,21,21
E01003140,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,16
E01003141,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,6,6,7,8,8,9,10,11,11,11
E01003142,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,5,6,7,8,9,10,10,11,12,13,13
E01003143,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,7,8,9,11,12,13,15,16,17,18,20,20
E01003144,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,4,7,9,12,14,16,19,21,24,26,28,31,33,35,38,38
E01003145,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,3,4,5,5,5,8,11,14,17,20,22,25,28,30,33,36,38,41,44,46,47
E01003146,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,6,6,7,8,9,10,11,11,12,13,13
E01003147,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,2,2,2,2,3,3,3,5,7,9,10,12,14,15,17,19,20,22,24,25,27,29,29
E01003148,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,4,5,7,8,10,11,13,14,16,17,19,20,22,23,25,25
E01003149,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,3,5,6,7,9,10,11,13,14,15,17,18,19,20,22,22
E01003150,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,2,2,2,3,3,3,4,5,7,8,10,11,13,14,16,17,19,20,22,23,25,26,26
E01003151,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,4,5,5,6,7,7,8,9,9,10,11,11,11
E01003152,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,3,4,4,5,6,6,7,11,15,19,23,28,31,35,39,43,47,51,55,59,63,67,67
E01003153,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,2,2,2,5,8,11,14,17,19,22,24,26,29,31,33,36,38,40,40
E01003154,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,2,2,2,2,3,3,3,6,10,13,17,20,23,27,30,33,37,40,43,47,50,53,53
E01003155,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,4,5,6,7,8,10,11,12,13,14,16,17,18,19,20,20
E01003156,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,17
E01003157,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,3,3,3,5,6,8,10,12,13,15,17,18,20,22,23,25,27,28,28
E01003158,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,3,5,6,7,8,10,11,12,13,15,16,17,18,19,21,21
E01003159,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4
E01003160,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,4,4,5,5,5,6,6,7,7
E01003161,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,4,4,4,6,9,11,13,16,18,20,22,24,27,29,31,33,35,38,38
E01003162,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8
E01003163,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,5,7,9,11,12,14,16,18,20,22,23,25,27,29,29
E01003164,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
E01003165,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,3,4,4,6,8,10,12,13,15,17,19,21,22,24,26,28,30,31,32
E01003166,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,4,4,4,7,9,12,14,17,19,22,24,26,29,31,34,36,38,41,41
E01003167,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,4,4,4,7,9,12,14,17,19,22,24,26,29,31,33,36,38,40,41
E01003168,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,19,19
E01003169,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,3,4,4,7,11,14,18,21,24,27,31,34,37,40,44,47,50,53,54
E01003170,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,3,4,5,5,6,7,8,9,9,12,16,19,22,25,28,31,34,37,40,43,46,49,52,55,55
E01003171,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,5,6,7,8,9,10,11,12,13,14,14,14
E01003172,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,16
E01003173,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,4,6,7,9,11,12,14,15,17,18,20,22,23,25,26,26
E01003174,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,5,7,9,10,12,14,15,17,19,20,22,24,25,27,27
E01003175,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,7,9,10,11,13,14,15,17,18,20,21,21
E01003176,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,5,8,10,13,16,19,22,24,27,30,33,35,38,41,44,44
E01003177,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19,19
E01003178,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,2,2,2,2,3,3,4,5,7,8,9,10,11,13,14,15,16,17,19,20,21,21
E01003179,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,8,10,11,12,14,15,16,17,19,20,21,21
E01003180,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,4,5,6,7,7,8,9,10,11,11,12,13,13
E01003181,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,3,4,6,7,8,10,11,12,13,14,15,16,18,19,20,20
E01003182,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,2,2,2,3,3,4,4,8,13,17,22,26,31,35,39,44,48,52,57,61,65,70,70
E01003183,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,1,2,2,4,7,9,11,14,16,19,21,23,26,28,30,33,35,37,38
E01003184,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
E01003185,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,4,4,5,5,5,6,6,7,7,7,7
E01003186,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,3,3,3,4,5,6,6,7,8,8,9,9,10,11,11,12,12,13
E01003187,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,4,5,6,7,7,8,9,10,11,11,12,13,13
E01003188,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,3,5,7,10,12,14,16,18,20,23,25,27,29,31,33,33
E01003189,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,17
E01003190,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8
E01003191,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3,3,3
E01003192,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,4,5,6,6,7,8,9,9,10,11,11,11
E01003193,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,4,5,5,6,7,7,8,9,9,10,11,11,11
E01003194,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,1,2,2,3,4,6,7,8,10,11,12,14,15,16,17,19,20,21,21
E01003195,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,2,2,3,4,5,7,8,10,11,12,14,15,16,18,19,20,22,23,23
E01003196,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,4,5,6,7,7,8,9,10,10,11,12,12
E01003197,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4
E01003198,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,1,1,2,2,2,2,3,3,5,7,9,10,12,14,16,18,20,21,23,25,27,29,30,31
E01003199,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,1,2,3,3,4,5,5,6,6,7,10,12,15,18,20,23,26,28,31,33,36,38,41,44,46,46
E01003200,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,4,4,5,5,6,8,11,13,16,18,21,23,25,28,30,33,35,37,40,42,42
E01003201,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,18
E01003202,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,4,5,7,9,10,12,13,15,17,18,20,21,23,25,26,26
E01003203,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,4,5,7,9,10,12,13,15,16,18,19,21,23,24,26,26
E01003204,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,5,6,7,8,10,11,12,14,15,16,17,19,20,21,21
E01003205,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,4,5,6,7,7,8,9,9,10,11,11,11
E01003206,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,2,4,5,7,8,9,11,12,13,15,16,17,19,20,21,21
E01003207,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,3,4,5,6,7,8,8,9,10,11,12,13,13,14,15,15
E01003209,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,4,6,7,8,10,11,12,13,15,16,17,18,20,21,21
E01003210,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,3,3,4,4,4,5,7,8,10,12,14,16,17,19,21,22,24,26,27,29,31,31
E01003211,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,2,3,4,5,5,6,7,8,8,9,10,11,11,12,13,14,14
E01003212,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,2,2,2,2,3,4,5,6,6,7,8,9,10,10,11,12,13,14,14,14
E01003213,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,3,3,4,4,5,5,7,10,13,15,18,20,22,25,27,30,32,34,37,39,42,42
E01003214,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,17
E01003215,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,4,4,5,6,7,8,9,9,10,11,12,13,14,14,14
E01003216,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,1,2,2,3,4,5,6,7,7,8,8,13,18,22,27,31,35,40,44,48,53,57,61,65,70,74,74
E01003217,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,2,3,5,7,9,10,12,14,15,17,19,21,22,24,26,27,27
E01003218,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,3,5,6,8,9,11,12,14,15,17,18,20,21,23,24,24
E01003219,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,3,5,7,9,10,12,14,16,18,20,22,23,25,27,29,29
E01003220,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,2,2,3,3,4,5,5,6,6,9,11,14,16,19,21,23,26,28,30,32,35,37,39,42,42
E01003221,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,1,1,2,2,2,3,3,4,4,4,7,9,12,14,16,19,21,23,26,28,30,33,35,37,40,40
E01003222,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,17
E01003223,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,3,5,7,9,10,12,14,16,17,19,21,23,24,26,28,28
E01003224,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,4,5,5,6,7,7,8,8,9,10,10,11,11
E01003225,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,6,6,7,8,9,9,10,11,12,12
E01003226,Counterfactual,Counterfactual,Domestic hybrid heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,2,4,5,7,8,10,11,13,14,15,17,18,20,21,22,23
