LSOA21CD,Scenario_world,Scenario,Parameter,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000101,Holistic Transition,Reduced Demand,PHEV cars,Number,19,26,32,35,40,44,49,56,63,70,75,80,76,71,66,62,57,52,47,41,35,30,24,20,15,12,8,7
E01000102,Holistic Transition,Reduced Demand,PHEV cars,Number,22,29,37,41,45,50,54,62,69,77,82,88,82,78,72,67,62,56,50,45,38,32,26,20,16,13,9,7
E01000103,Holistic Transition,Reduced Demand,PHEV cars,Number,15,21,28,32,36,40,45,53,61,67,73,78,73,69,65,60,55,50,45,39,34,28,23,19,14,11,8,6
E01000104,Holistic Transition,Reduced Demand,PHEV cars,Number,13,18,22,25,27,32,36,44,50,57,61,66,62,59,55,51,47,43,39,34,30,25,21,16,13,9,8,5
E01000105,Holistic Transition,Reduced Demand,PHEV cars,Number,16,22,27,31,34,39,44,53,62,69,75,81,76,72,67,62,58,52,47,42,36,30,25,20,16,12,9,7
E01000106,Holistic Transition,Reduced Demand,PHEV cars,Number,15,21,25,27,30,35,40,48,56,63,69,74,70,66,61,57,53,48,43,39,33,29,23,18,14,11,9,6
E01000107,Holistic Transition,Reduced Demand,PHEV cars,Number,21,29,37,42,46,50,54,62,69,74,80,85,79,75,69,65,60,53,47,42,35,29,25,19,15,12,9,6
E01000108,Holistic Transition,Reduced Demand,PHEV cars,Number,23,31,38,41,45,50,54,63,70,76,82,88,82,78,73,68,62,57,51,44,39,32,26,21,17,13,9,7
E01000110,Holistic Transition,Reduced Demand,PHEV cars,Number,24,33,39,42,45,50,55,64,73,79,86,92,86,82,76,71,65,59,54,47,40,34,28,23,18,13,10,7
E01000111,Holistic Transition,Reduced Demand,PHEV cars,Number,24,32,39,42,45,50,55,64,73,80,86,91,87,81,76,71,65,59,53,47,41,35,28,23,18,13,10,8
E01000112,Holistic Transition,Reduced Demand,PHEV cars,Number,23,30,35,37,40,45,49,58,66,73,78,84,79,74,69,64,60,55,49,43,37,31,26,21,16,13,10,7
E01000113,Holistic Transition,Reduced Demand,PHEV cars,Number,21,26,32,34,36,41,44,52,59,66,70,75,71,67,63,58,54,49,44,39,34,29,23,19,15,11,9,6
E01000114,Holistic Transition,Reduced Demand,PHEV cars,Number,23,31,38,42,47,53,58,67,75,83,89,96,91,85,79,74,67,62,55,49,42,36,29,23,18,13,10,8
E01000115,Holistic Transition,Reduced Demand,PHEV cars,Number,16,23,30,35,40,44,50,58,66,74,81,87,81,76,71,66,61,56,49,43,36,30,25,20,15,12,8,7
E01000116,Holistic Transition,Reduced Demand,PHEV cars,Number,17,25,32,37,41,47,53,63,72,81,88,95,89,84,79,73,67,61,54,47,41,34,27,23,17,13,10,7
E01000117,Holistic Transition,Reduced Demand,PHEV cars,Number,24,34,42,48,53,58,64,73,82,90,97,104,97,92,85,79,73,66,58,51,43,36,30,23,18,14,11,8
E01000118,Holistic Transition,Reduced Demand,PHEV cars,Number,29,39,48,53,59,65,72,84,94,104,113,120,114,107,100,93,85,78,70,61,53,45,36,28,22,17,13,10
E01000119,Holistic Transition,Reduced Demand,PHEV cars,Number,18,25,33,38,43,49,54,64,74,82,89,95,90,85,79,74,67,61,54,48,40,34,28,22,17,13,10,7
E01000120,Holistic Transition,Reduced Demand,PHEV cars,Number,15,22,30,35,39,44,49,58,66,73,79,84,80,75,70,65,59,54,48,42,36,29,25,19,15,11,9,6
E01000121,Holistic Transition,Reduced Demand,PHEV cars,Number,16,23,28,33,36,40,44,50,57,62,67,71,67,63,59,54,50,45,40,34,30,25,20,16,13,10,7,5
E01000122,Holistic Transition,Reduced Demand,PHEV cars,Number,15,21,29,33,39,43,48,57,64,70,76,82,78,72,67,63,57,51,46,39,34,28,24,19,14,11,8,6
E01000123,Holistic Transition,Reduced Demand,PHEV cars,Number,23,31,38,41,45,51,57,65,74,81,88,95,89,84,78,72,66,60,55,48,41,35,28,23,18,13,10,7
E01000124,Holistic Transition,Reduced Demand,PHEV cars,Number,16,22,25,28,30,34,38,44,51,56,61,65,61,58,54,50,46,41,38,34,29,24,19,16,13,10,7,5
E01000126,Holistic Transition,Reduced Demand,PHEV cars,Number,24,31,36,38,42,47,52,61,69,77,83,89,85,80,74,69,64,58,52,46,40,34,28,22,17,13,10,7
E01000127,Holistic Transition,Reduced Demand,PHEV cars,Number,14,20,25,29,33,36,40,46,52,57,61,66,62,58,54,50,46,41,36,32,27,23,19,15,11,9,6,5
E01000128,Holistic Transition,Reduced Demand,PHEV cars,Number,19,26,33,38,42,47,52,61,69,75,81,86,81,77,72,66,62,56,50,44,38,31,25,20,16,12,9,7
E01000129,Holistic Transition,Reduced Demand,PHEV cars,Number,17,23,27,29,32,37,42,49,56,62,68,73,69,65,61,56,52,48,43,37,33,27,22,18,14,11,8,6
E01000130,Holistic Transition,Reduced Demand,PHEV cars,Number,16,22,27,31,34,38,42,50,56,63,68,73,68,64,60,56,51,46,41,37,32,26,22,17,14,10,7,6
E01000131,Holistic Transition,Reduced Demand,PHEV cars,Number,18,25,31,36,39,44,48,57,65,71,77,82,77,73,68,63,58,53,47,42,36,30,24,20,15,12,9,6
E01000132,Holistic Transition,Reduced Demand,PHEV cars,Number,14,21,28,32,35,39,43,50,56,61,65,69,66,62,58,54,48,43,38,33,29,24,19,15,12,10,7,5
E01000133,Holistic Transition,Reduced Demand,PHEV cars,Number,16,22,29,33,37,42,46,52,59,65,70,75,70,66,62,57,52,47,41,36,30,26,21,17,13,10,7,5
E01000134,Holistic Transition,Reduced Demand,PHEV cars,Number,15,22,27,31,35,39,43,49,56,62,66,71,67,63,59,55,50,46,40,36,30,26,21,16,13,9,7,6
E01000135,Holistic Transition,Reduced Demand,PHEV cars,Number,37,49,58,63,66,71,76,85,92,100,106,111,102,92,84,77,69,62,55,48,42,35,28,22,17,13,10,7
E01000136,Holistic Transition,Reduced Demand,PHEV cars,Number,39,51,59,64,68,72,78,86,94,102,108,114,104,95,87,78,71,63,57,49,42,35,30,23,18,14,10,8
E01000137,Holistic Transition,Reduced Demand,PHEV cars,Number,21,27,31,33,36,39,42,49,54,60,64,68,64,60,56,52,47,43,37,33,28,24,19,16,11,9,7,5
E01000138,Holistic Transition,Reduced Demand,PHEV cars,Number,27,36,44,49,53,57,61,68,75,81,86,90,85,80,73,66,60,53,47,42,35,29,25,20,15,12,9,7
E01000139,Holistic Transition,Reduced Demand,PHEV cars,Number,22,29,35,39,42,45,50,56,61,67,71,76,72,67,61,56,50,45,39,35,29,25,21,16,13,9,7,6
E01000140,Holistic Transition,Reduced Demand,PHEV cars,Number,20,26,31,34,36,39,43,49,54,59,63,67,64,59,55,50,45,40,36,32,28,22,19,15,11,9,7,5
E01000141,Holistic Transition,Reduced Demand,PHEV cars,Number,54,68,78,80,82,85,87,93,97,101,105,107,100,91,84,77,69,63,55,49,42,36,29,24,18,14,10,8
E01000142,Holistic Transition,Reduced Demand,PHEV cars,Number,29,39,46,50,53,57,62,69,77,83,89,94,88,83,77,72,65,58,52,45,39,32,27,21,17,13,10,7
E01000143,Holistic Transition,Reduced Demand,PHEV cars,Number,17,24,30,33,36,39,42,47,52,56,60,63,58,53,49,44,40,35,32,27,23,20,16,13,10,7,6,5
E01000144,Holistic Transition,Reduced Demand,PHEV cars,Number,28,38,44,46,50,54,57,64,70,76,80,85,78,71,64,58,53,47,42,37,31,26,21,18,13,10,8,6
E01000145,Holistic Transition,Reduced Demand,PHEV cars,Number,12,17,22,26,29,33,37,43,50,56,60,65,61,58,53,50,46,41,37,32,28,23,19,15,12,9,7,5
E01000146,Holistic Transition,Reduced Demand,PHEV cars,Number,25,34,41,45,47,51,55,60,65,70,74,75,68,62,56,51,47,42,37,33,28,23,19,15,12,9,7,5
E01000147,Holistic Transition,Reduced Demand,PHEV cars,Number,26,34,43,48,53,57,62,71,79,86,93,99,93,88,82,76,70,61,55,48,41,34,28,23,18,13,10,8
E01000150,Holistic Transition,Reduced Demand,PHEV cars,Number,60,77,87,91,97,105,115,132,146,159,171,181,172,161,151,139,128,117,104,91,77,65,53,42,33,25,19,14
E01000151,Holistic Transition,Reduced Demand,PHEV cars,Number,12,16,19,20,22,25,27,32,36,40,44,46,44,41,38,36,33,30,27,23,20,17,14,11,9,6,6,4
E01000152,Holistic Transition,Reduced Demand,PHEV cars,Number,26,34,38,40,44,50,55,65,74,83,90,97,91,86,80,75,68,62,57,49,43,37,30,24,18,14,11,9
E01000153,Holistic Transition,Reduced Demand,PHEV cars,Number,18,25,28,31,34,38,42,49,56,61,66,71,68,63,59,55,51,46,41,36,32,26,22,17,14,11,7,6
E01000154,Holistic Transition,Reduced Demand,PHEV cars,Number,15,19,23,24,26,29,32,38,44,48,53,56,53,50,47,43,39,36,32,29,24,21,17,14,11,9,6,5
E01000156,Holistic Transition,Reduced Demand,PHEV cars,Number,20,26,33,37,40,44,48,55,61,66,71,75,72,67,62,58,53,47,42,36,31,26,21,17,13,10,7,6
E01000157,Holistic Transition,Reduced Demand,PHEV cars,Number,18,24,29,32,35,39,42,49,54,59,64,68,64,61,56,52,47,43,38,33,29,24,20,16,12,9,7,6
E01000158,Holistic Transition,Reduced Demand,PHEV cars,Number,17,23,29,31,34,38,42,49,55,60,66,70,66,62,58,54,49,45,40,35,30,25,20,17,13,10,7,5
E01000159,Holistic Transition,Reduced Demand,PHEV cars,Number,27,36,44,48,52,58,64,74,84,93,101,107,101,95,88,83,76,69,62,54,46,39,32,25,19,15,11,9
E01000160,Holistic Transition,Reduced Demand,PHEV cars,Number,26,34,39,42,46,51,57,67,77,85,92,98,93,87,82,76,70,63,58,51,44,36,30,24,19,15,11,8
E01000161,Holistic Transition,Reduced Demand,PHEV cars,Number,23,31,36,38,41,47,52,62,71,77,84,90,85,80,75,69,64,58,53,46,40,34,27,22,17,13,10,8
E01000162,Holistic Transition,Reduced Demand,PHEV cars,Number,20,28,34,38,41,46,51,59,66,72,78,83,78,74,69,64,59,54,47,41,35,29,24,20,15,11,8,6
E01000163,Holistic Transition,Reduced Demand,PHEV cars,Number,17,23,26,28,31,34,38,44,49,54,59,62,59,55,52,48,45,41,36,32,28,23,19,15,12,9,7,5
E01000164,Holistic Transition,Reduced Demand,PHEV cars,Number,24,31,36,40,43,48,52,61,68,74,80,85,80,76,70,66,61,55,49,43,38,31,25,21,16,12,9,7
E01000165,Holistic Transition,Reduced Demand,PHEV cars,Number,23,32,39,42,46,50,56,64,71,78,83,88,84,78,74,68,62,56,50,44,37,32,26,20,16,12,10,7
E01000166,Holistic Transition,Reduced Demand,PHEV cars,Number,18,24,31,34,39,45,50,60,69,77,84,90,86,81,75,69,64,58,52,46,40,33,27,21,17,13,9,7
E01000167,Holistic Transition,Reduced Demand,PHEV cars,Number,15,21,29,33,37,41,46,54,60,67,72,77,73,69,64,59,54,48,43,38,32,26,22,17,14,10,7,6
E01000168,Holistic Transition,Reduced Demand,PHEV cars,Number,19,27,35,40,45,50,57,67,77,85,93,100,94,89,83,77,70,64,58,51,43,36,30,23,18,14,11,8
E01000169,Holistic Transition,Reduced Demand,PHEV cars,Number,17,22,28,32,35,41,47,56,63,71,77,84,79,74,69,64,59,54,48,43,37,31,25,20,16,11,9,7
E01000170,Holistic Transition,Reduced Demand,PHEV cars,Number,18,24,31,36,41,45,50,60,68,76,83,89,84,79,73,68,63,57,51,45,38,32,26,21,17,12,9,7
