LSOA21CD,Scenario,Parameter,Unit,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01002472,ICE Ban,PHEV cars,Number,15,23,27,31,34,38,42,47,54,62,68,74,80,75,71,66,61,56,51,45,40,34,28,23,18,13,10,7,4
E01002473,ICE Ban,PHEV cars,Number,25,37,43,48,52,58,64,70,80,90,99,107,114,108,101,94,87,80,73,65,56,48,40,32,25,19,13,9,6
E01002474,ICE Ban,PHEV cars,Number,17,25,30,34,37,42,47,52,61,69,76,83,89,84,79,73,68,62,57,51,44,38,32,25,20,15,11,7,5
E01002475,ICE Ban,PHEV cars,Number,18,27,32,36,39,43,48,52,60,67,74,80,85,80,76,70,65,60,54,48,42,36,30,24,18,14,10,7,5
E01002476,ICE Ban,PHEV cars,Number,22,33,39,43,47,52,57,63,72,81,89,96,103,97,91,85,79,72,65,59,51,43,36,29,22,17,12,8,6
E01002477,ICE Ban,PHEV cars,Number,15,23,27,30,32,36,40,44,50,56,62,67,71,67,63,59,55,50,45,41,35,30,25,20,15,12,8,6,4
E01002478,ICE Ban,PHEV cars,Number,15,23,27,31,34,38,43,47,55,62,69,75,80,76,71,66,61,56,51,46,40,34,29,23,18,13,10,7,5
E01002479,ICE Ban,PHEV cars,Number,13,20,24,28,31,36,41,46,55,63,70,77,83,79,74,69,64,58,53,47,42,36,30,24,19,14,10,7,5
E01002480,ICE Ban,PHEV cars,Number,15,23,28,33,37,43,48,54,64,74,82,90,97,92,86,81,75,68,62,55,49,42,35,28,22,16,12,8,6
E01002481,ICE Ban,PHEV cars,Number,12,19,23,26,29,34,39,43,51,59,66,72,78,74,69,64,60,55,50,44,39,33,28,22,17,13,9,7,4
E01002482,ICE Ban,PHEV cars,Number,23,34,40,44,48,54,59,65,74,84,92,100,106,101,94,88,81,75,68,61,53,45,37,30,23,17,13,9,6
E01002483,ICE Ban,PHEV cars,Number,19,28,33,37,41,47,52,57,67,75,84,91,98,92,87,81,75,69,62,56,49,42,35,28,22,16,12,8,6
E01002484,ICE Ban,PHEV cars,Number,14,20,24,27,30,34,38,42,48,55,61,66,71,67,63,59,54,50,45,40,35,30,25,20,16,12,9,6,4
E01002485,ICE Ban,PHEV cars,Number,16,24,28,32,35,39,44,49,55,64,71,77,83,78,72,69,63,58,53,47,41,35,29,24,18,14,10,7,5
E01002494,ICE Ban,PHEV cars,Number,15,22,27,31,34,39,44,49,57,65,72,79,84,80,75,70,65,59,54,48,42,36,30,24,19,14,10,7,5
E01002495,ICE Ban,PHEV cars,Number,9,14,18,22,26,31,36,41,50,58,66,73,81,75,71,66,61,56,51,45,40,34,28,23,18,13,10,7,5
E01002496,ICE Ban,PHEV cars,Number,31,46,53,57,61,67,72,78,88,97,106,114,121,114,107,100,92,85,77,69,60,52,43,35,27,20,15,10,7
E01002497,ICE Ban,PHEV cars,Number,34,51,58,63,68,74,80,87,98,108,118,126,134,127,119,111,103,94,85,76,67,57,48,38,30,22,16,11,8
E01002498,ICE Ban,PHEV cars,Number,24,36,41,45,48,52,57,61,69,76,83,89,95,89,84,78,72,66,60,54,47,40,34,27,21,16,11,8,5
E01002499,ICE Ban,PHEV cars,Number,19,28,33,35,38,41,45,48,54,60,65,70,74,70,66,62,57,52,47,42,37,32,27,21,17,12,9,6,4
E01002533,ICE Ban,PHEV cars,Number,11,16,20,23,26,29,33,37,44,50,56,61,66,62,59,55,51,46,42,38,33,28,24,19,15,11,8,6,4
E01002534,ICE Ban,PHEV cars,Number,13,19,23,27,30,34,39,43,51,58,65,71,77,73,68,64,59,54,49,44,38,33,27,22,17,13,9,7,4
E01002535,ICE Ban,PHEV cars,Number,15,23,28,32,36,42,48,53,63,73,81,89,96,91,85,79,73,67,61,55,48,41,34,28,21,16,12,8,5
E01002536,ICE Ban,PHEV cars,Number,9,13,16,18,20,23,26,29,34,38,43,46,50,47,44,41,38,35,32,29,25,21,18,14,11,8,6,4,3
E01002537,ICE Ban,PHEV cars,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002538,ICE Ban,PHEV cars,Number,15,22,27,31,35,40,45,51,59,68,76,83,90,85,79,74,69,63,57,51,45,38,32,26,20,15,11,8,5
E01002539,ICE Ban,PHEV cars,Number,15,24,28,33,37,42,47,53,62,71,80,87,94,89,83,78,72,66,60,54,47,40,34,27,21,16,11,8,5
E01002573,ICE Ban,PHEV cars,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002574,ICE Ban,PHEV cars,Number,26,38,43,45,48,51,54,57,63,68,73,78,82,77,73,67,61,55,49,44,39,33,28,22,17,13,9,7,4
E01002575,ICE Ban,PHEV cars,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01002672,ICE Ban,PHEV cars,Number,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
E01002694,ICE Ban,PHEV cars,Number,13,20,22,23,24,26,28,29,32,34,37,39,41,39,36,34,31,29,26,23,20,17,14,11,9,7,5,3,2
E01002695,ICE Ban,PHEV cars,Number,11,16,18,19,20,21,22,23,25,27,29,30,32,30,28,25,23,21,19,17,15,13,11,9,7,5,4,3,2
E01002696,ICE Ban,PHEV cars,Number,21,31,35,37,38,41,43,45,49,53,57,60,63,59,56,52,47,42,38,34,30,25,21,17,13,10,7,5,3
E01002697,ICE Ban,PHEV cars,Number,15,22,25,26,27,29,31,32,35,38,41,43,46,43,40,38,35,32,29,25,22,19,16,13,10,7,5,4,2
E01002698,ICE Ban,PHEV cars,Number,22,32,36,38,39,42,44,46,50,54,58,61,64,61,57,52,47,42,38,34,30,26,21,17,14,10,7,5,3
E01002699,ICE Ban,PHEV cars,Number,19,28,32,33,35,37,39,41,45,48,51,54,57,54,51,46,42,38,34,31,27,23,19,15,12,9,7,5,3
E01002700,ICE Ban,PHEV cars,Number,27,39,44,46,48,51,54,57,62,67,71,75,79,74,70,64,58,52,47,42,37,32,26,21,17,12,9,6,4
E01002701,ICE Ban,PHEV cars,Number,25,36,41,43,45,48,50,53,58,62,66,70,73,67,61,57,53,48,44,39,35,30,25,20,15,12,8,6,4
E01002702,ICE Ban,PHEV cars,Number,17,24,27,29,30,32,34,35,38,41,44,47,49,45,41,38,35,32,29,26,23,20,16,13,10,8,6,4,3
E01002703,ICE Ban,PHEV cars,Number,20,29,33,35,36,38,41,43,46,50,53,56,59,54,49,46,42,39,35,32,28,24,20,16,12,9,7,5,3
E01002704,ICE Ban,PHEV cars,Number,20,29,32,34,36,38,40,42,46,49,52,55,58,53,49,45,42,38,35,31,27,24,19,16,12,9,7,5,3
E01002706,ICE Ban,PHEV cars,Number,18,26,29,31,32,34,36,38,41,45,48,50,53,48,44,41,38,35,32,28,25,21,18,14,11,8,6,4,3
E01002707,ICE Ban,PHEV cars,Number,17,24,27,28,29,31,33,34,37,40,42,45,47,43,39,36,33,31,28,25,22,19,16,13,10,7,5,4,3
E01002708,ICE Ban,PHEV cars,Number,29,41,46,48,50,52,54,56,60,64,67,70,72,66,60,56,51,47,43,39,34,29,24,20,15,12,8,6,4
E01002709,ICE Ban,PHEV cars,Number,14,20,23,24,25,27,29,30,33,36,38,41,43,40,38,35,33,30,27,24,21,18,15,12,9,7,5,3,2
E01002710,ICE Ban,PHEV cars,Number,18,26,30,32,33,35,37,40,43,47,50,53,55,52,49,46,42,39,35,31,27,23,19,15,12,9,6,5,3
E01002711,ICE Ban,PHEV cars,Number,17,25,28,30,31,33,34,36,39,42,45,48,50,47,43,39,36,33,30,27,23,20,17,13,10,8,6,4,3
E01002712,ICE Ban,PHEV cars,Number,20,29,33,34,35,36,38,40,42,45,47,50,51,46,42,39,36,33,30,27,24,21,17,14,11,8,6,4,3
E01002713,ICE Ban,PHEV cars,Number,25,36,41,42,43,45,47,49,53,56,59,62,63,58,53,49,45,41,38,34,30,26,21,17,13,10,7,5,3
E01002714,ICE Ban,PHEV cars,Number,20,29,33,35,36,38,41,43,47,50,54,57,59,56,53,48,43,39,35,32,28,24,20,16,12,9,7,5,3
E01002715,ICE Ban,PHEV cars,Number,12,18,20,21,22,24,25,27,29,32,34,36,38,36,33,31,29,26,24,21,18,16,13,10,8,6,4,3,2
E01002716,ICE Ban,PHEV cars,Number,21,31,35,36,38,40,43,45,49,53,57,60,63,59,56,52,48,43,39,34,30,26,21,17,13,10,7,5,3
E01002717,ICE Ban,PHEV cars,Number,16,23,26,27,29,30,32,34,37,40,43,45,48,45,42,39,36,32,29,26,23,19,16,13,10,8,5,4,3
E01002718,ICE Ban,PHEV cars,Number,19,28,31,33,34,37,39,41,45,48,51,54,57,54,51,47,43,39,35,31,27,23,19,15,12,9,7,5,3
E01002719,ICE Ban,PHEV cars,Number,21,30,34,36,38,40,42,45,49,53,56,60,62,59,55,52,47,42,38,34,30,25,21,17,13,10,7,5,3
E01002720,ICE Ban,PHEV cars,Number,19,27,31,32,34,36,38,40,44,47,50,53,56,53,50,46,42,38,34,30,26,23,19,15,12,9,6,4,3
E01002721,ICE Ban,PHEV cars,Number,17,24,27,29,30,32,34,36,39,42,45,47,50,47,44,41,38,34,31,27,24,20,17,13,10,8,6,4,3
E01002722,ICE Ban,PHEV cars,Number,14,20,22,23,24,26,27,29,31,34,36,38,40,38,35,33,30,27,24,22,19,16,13,11,8,6,5,3,2
E01002723,ICE Ban,PHEV cars,Number,15,22,25,26,27,29,30,32,35,37,39,41,43,40,36,34,31,28,26,23,20,18,14,12,9,7,5,3,2
E01002724,ICE Ban,PHEV cars,Number,26,37,42,43,45,48,50,53,57,61,65,69,72,66,60,55,51,47,43,38,34,29,24,19,15,11,8,6,4
E01002725,ICE Ban,PHEV cars,Number,14,21,23,24,25,27,28,30,32,34,37,38,40,37,33,31,29,26,24,21,19,16,13,11,8,6,5,3,2
E01002726,ICE Ban,PHEV cars,Number,20,29,33,35,36,38,40,42,46,49,52,55,57,52,48,44,41,38,34,31,27,23,19,15,12,9,7,5,3
E01002727,ICE Ban,PHEV cars,Number,18,26,30,31,33,35,36,38,42,45,48,50,53,50,46,42,38,35,31,28,25,21,18,14,11,8,6,4,3
E01002728,ICE Ban,PHEV cars,Number,9,12,15,16,17,18,19,20,21,23,24,26,27,25,23,21,19,18,16,14,13,11,9,7,6,4,3,2,1
E01002729,ICE Ban,PHEV cars,Number,20,30,33,35,36,38,41,43,46,50,53,56,59,55,51,46,42,39,35,31,28,24,20,16,12,9,7,5,3
E01002730,ICE Ban,PHEV cars,Number,15,22,25,26,28,29,31,33,37,40,43,45,48,45,42,39,36,32,29,26,23,20,16,13,10,8,6,4,3
E01002732,ICE Ban,PHEV cars,Number,15,22,25,27,28,30,32,34,37,40,43,46,49,46,43,40,37,34,31,27,24,20,17,14,11,8,6,4,3
E01002733,ICE Ban,PHEV cars,Number,13,19,22,23,25,26,28,30,33,36,38,41,43,41,38,35,32,29,26,23,20,18,14,12,9,7,5,3,2
E01002734,ICE Ban,PHEV cars,Number,14,21,23,25,26,28,30,32,35,38,40,43,45,43,40,37,35,32,29,25,22,19,16,13,10,7,5,4,2
E01002735,ICE Ban,PHEV cars,Number,13,19,22,24,25,27,30,32,35,39,42,45,47,45,42,39,36,33,30,27,23,20,16,13,10,8,6,4,3
E01002736,ICE Ban,PHEV cars,Number,12,18,20,21,22,24,25,27,30,32,35,37,39,37,34,32,30,27,25,22,19,16,13,11,8,6,5,3,2
E01002737,ICE Ban,PHEV cars,Number,14,20,23,24,26,28,29,31,34,37,40,42,45,42,40,37,34,31,28,25,22,19,15,12,10,7,5,4,2
E01002738,ICE Ban,PHEV cars,Number,24,35,39,41,43,45,48,51,55,59,63,66,69,66,62,57,53,48,43,38,33,28,23,19,15,11,8,6,4
E01002739,ICE Ban,PHEV cars,Number,22,32,36,38,40,43,45,48,52,57,61,64,67,64,60,55,50,45,40,36,32,27,23,18,14,11,8,5,4
E01002740,ICE Ban,PHEV cars,Number,25,37,41,44,46,49,52,55,60,64,69,73,77,72,68,63,57,51,46,41,36,31,26,21,16,12,9,6,4
E01002741,ICE Ban,PHEV cars,Number,16,23,26,27,28,30,32,34,36,39,42,44,46,44,41,38,35,32,29,25,22,19,16,13,10,7,5,4,3
E01002742,ICE Ban,PHEV cars,Number,20,30,34,36,38,40,43,46,50,54,58,62,65,61,58,54,50,46,41,36,31,27,22,18,14,10,8,5,4
E01002743,ICE Ban,PHEV cars,Number,20,28,32,34,35,37,39,41,45,48,52,54,57,54,51,47,44,39,35,31,27,23,19,15,12,9,7,5,3
E01002744,ICE Ban,PHEV cars,Number,17,25,28,29,30,32,34,36,39,42,45,47,49,47,44,41,38,34,30,27,23,20,17,13,10,8,6,4,3
E01002745,ICE Ban,PHEV cars,Number,17,24,27,29,30,32,34,36,39,42,45,48,50,47,45,41,37,34,30,27,24,20,17,14,11,8,6,4,3
E01002747,ICE Ban,PHEV cars,Number,16,24,27,29,30,32,34,36,40,43,47,49,52,49,46,43,40,36,33,29,25,21,18,14,11,8,6,4,3
E01002748,ICE Ban,PHEV cars,Number,15,21,24,26,27,29,31,33,36,39,42,44,47,44,41,39,36,33,29,26,23,19,16,13,10,7,5,4,3
E01002749,ICE Ban,PHEV cars,Number,14,21,24,25,27,28,30,32,35,38,41,44,46,43,41,38,35,32,29,26,22,19,16,13,10,7,5,4,2
E01002751,ICE Ban,PHEV cars,Number,13,18,21,22,23,25,26,28,31,34,36,38,40,38,36,33,31,28,26,23,20,17,14,11,9,7,5,3,2
E01002752,ICE Ban,PHEV cars,Number,18,25,29,30,31,33,35,37,40,43,46,48,51,48,45,42,39,35,31,28,24,21,17,14,11,8,6,4,3
E01002753,ICE Ban,PHEV cars,Number,10,15,17,18,19,21,23,24,27,30,32,34,36,34,32,30,28,26,23,21,18,15,13,10,8,6,4,3,2
E01002754,ICE Ban,PHEV cars,Number,17,25,28,30,32,35,38,40,45,49,53,57,60,57,54,50,46,42,38,34,29,25,21,17,13,10,7,5,3
E01002755,ICE Ban,PHEV cars,Number,13,19,21,23,24,26,28,30,33,36,39,41,43,41,38,36,33,30,28,24,21,18,15,12,9,7,5,4,2
E01002756,ICE Ban,PHEV cars,Number,14,21,24,25,27,29,31,33,36,40,43,46,48,46,43,40,37,34,31,27,24,20,17,13,10,8,6,4,3
E01002757,ICE Ban,PHEV cars,Number,14,21,24,26,28,30,32,35,38,42,46,49,52,49,46,43,40,36,33,29,25,21,18,14,11,8,6,4,3
E01002758,ICE Ban,PHEV cars,Number,14,20,23,24,26,28,30,32,35,38,41,44,46,44,41,38,36,33,30,26,23,19,16,13,10,8,5,4,3
E01002759,ICE Ban,PHEV cars,Number,14,21,24,25,27,29,32,34,38,41,45,48,51,48,45,42,39,36,32,28,25,21,17,14,11,8,6,4,3
E01002760,ICE Ban,PHEV cars,Number,13,20,23,24,26,28,30,32,36,39,42,45,48,45,43,40,37,34,31,27,23,20,17,13,10,8,6,4,3
E01002762,ICE Ban,PHEV cars,Number,16,24,27,29,31,33,35,38,42,45,49,52,55,52,49,45,42,38,34,30,26,22,19,15,12,9,6,4,3
E01002763,ICE Ban,PHEV cars,Number,10,14,16,17,18,19,20,22,24,26,28,29,31,29,27,25,23,21,19,17,15,13,10,8,7,5,4,2,2
E01002764,ICE Ban,PHEV cars,Number,16,23,26,28,29,31,33,35,38,41,44,47,49,46,44,41,38,35,31,27,24,20,17,14,11,8,6,4,3
E01002765,ICE Ban,PHEV cars,Number,39,56,63,65,67,70,73,76,82,87,91,95,98,89,81,75,70,64,58,52,46,40,33,27,21,16,11,8,5
E01002766,ICE Ban,PHEV cars,Number,29,42,47,49,50,52,55,57,61,65,68,71,73,67,61,56,52,48,44,39,35,30,25,20,16,12,8,6,4
E01002767,ICE Ban,PHEV cars,Number,16,23,26,27,29,31,33,36,39,43,46,49,52,49,46,43,40,36,32,29,25,21,18,14,11,8,6,4,3
E01002768,ICE Ban,PHEV cars,Number,15,22,25,26,28,30,32,34,37,40,43,46,48,45,43,40,37,34,30,27,23,20,16,13,10,8,6,4,3
E01002769,ICE Ban,PHEV cars,Number,22,32,36,38,40,42,45,47,52,56,60,63,66,62,59,54,49,44,40,35,31,27,22,18,14,10,8,5,4
E01002770,ICE Ban,PHEV cars,Number,16,23,26,28,29,31,33,35,39,42,45,48,51,48,45,42,39,36,32,28,24,21,17,14,11,8,6,4,3
E01002771,ICE Ban,PHEV cars,Number,14,21,24,25,27,28,30,32,35,38,41,44,46,43,41,38,35,32,29,26,22,19,16,13,10,7,5,4,2
E01002772,ICE Ban,PHEV cars,Number,11,16,18,19,21,22,24,26,29,31,34,36,39,36,34,32,29,27,25,22,19,16,13,11,8,6,5,3,2
E01002773,ICE Ban,PHEV cars,Number,13,18,21,22,23,25,27,28,31,34,36,38,40,38,36,33,31,28,25,22,19,17,14,11,9,6,5,3,2
E01002774,ICE Ban,PHEV cars,Number,22,31,36,38,40,42,45,48,53,57,61,65,69,65,61,57,52,48,43,38,33,28,23,19,15,11,8,6,4
E01002775,ICE Ban,PHEV cars,Number,17,24,27,29,30,32,34,36,39,42,45,47,50,47,44,41,38,34,31,27,24,20,17,13,10,8,6,4,3
E01002776,ICE Ban,PHEV cars,Number,20,28,32,34,35,37,40,42,44,49,52,55,58,55,52,48,44,40,36,32,28,24,18,16,12,9,7,5,3
E01002777,ICE Ban,PHEV cars,Number,15,22,25,26,28,29,31,33,37,40,43,45,48,45,42,40,37,34,30,27,23,20,16,13,10,8,6,4,3
E01002778,ICE Ban,PHEV cars,Number,14,20,23,25,26,28,29,31,34,37,40,43,45,42,40,37,34,32,28,25,22,19,15,12,10,7,5,4,2
E01002779,ICE Ban,PHEV cars,Number,15,21,24,26,27,29,31,33,36,39,42,44,47,44,41,39,36,33,30,26,23,19,16,13,10,8,5,4,3
E01002780,ICE Ban,PHEV cars,Number,16,24,27,28,29,31,33,35,38,41,44,46,49,46,43,40,37,33,30,26,23,20,16,13,10,8,6,4,3
E01002781,ICE Ban,PHEV cars,Number,12,18,20,20,23,24,26,27,30,33,35,37,39,37,35,32,30,28,25,22,19,16,13,11,8,6,5,3,2
E01002782,ICE Ban,PHEV cars,Number,12,17,19,21,22,23,25,26,29,31,34,36,38,36,33,31,29,26,24,21,18,16,13,10,8,6,4,3,2
E01002783,ICE Ban,PHEV cars,Number,15,22,24,26,27,29,31,32,35,38,41,43,45,43,40,38,35,32,29,25,22,19,16,13,10,7,5,4,2
E01002784,ICE Ban,PHEV cars,Number,17,24,27,29,30,32,34,36,40,43,46,49,51,48,45,42,39,36,32,28,25,21,17,14,11,8,6,4,3
E01002785,ICE Ban,PHEV cars,Number,24,35,40,42,44,46,49,52,57,61,65,69,72,68,64,60,54,49,43,39,34,29,24,20,15,11,8,6,4
E01002786,ICE Ban,PHEV cars,Number,18,26,29,31,33,35,37,39,43,46,49,52,55,52,49,45,42,38,34,30,26,23,19,15,12,9,6,4,3
E01002787,ICE Ban,PHEV cars,Number,11,16,18,19,20,22,23,24,27,29,31,33,34,32,30,28,26,24,22,19,17,14,12,9,7,6,4,3,2
E01002788,ICE Ban,PHEV cars,Number,20,30,33,35,37,39,41,44,48,51,55,58,61,58,54,50,45,41,36,33,29,25,20,16,13,10,7,5,3
E01002789,ICE Ban,PHEV cars,Number,28,40,45,48,50,53,56,59,65,70,75,79,83,78,73,68,61,55,50,44,39,34,28,22,17,13,10,7,4
E01002790,ICE Ban,PHEV cars,Number,13,19,21,23,24,25,27,28,31,33,35,37,39,37,35,32,29,27,24,21,19,16,13,11,8,6,5,3,2
E01002791,ICE Ban,PHEV cars,Number,17,25,28,30,31,33,35,37,41,44,47,49,52,49,46,43,39,35,31,28,25,21,17,14,11,8,6,4,3
E01002792,ICE Ban,PHEV cars,Number,22,32,36,38,40,42,44,47,51,55,58,62,65,61,57,52,47,43,39,35,31,26,22,17,14,10,7,5,4
E01002793,ICE Ban,PHEV cars,Number,18,26,30,31,33,35,37,39,43,46,49,52,54,51,48,45,41,37,33,29,26,22,18,15,11,9,6,4,3
E01002794,ICE Ban,PHEV cars,Number,20,29,33,35,36,38,41,43,47,50,54,57,59,56,53,49,44,40,36,32,28,24,20,16,12,9,7,5,3
E01002795,ICE Ban,PHEV cars,Number,17,25,29,30,32,34,36,38,41,45,48,51,53,50,47,44,39,36,32,29,25,22,18,14,11,8,6,4,3
E01002796,ICE Ban,PHEV cars,Number,11,16,18,19,20,21,22,24,26,28,30,32,33,32,30,27,25,22,20,18,16,14,11,9,7,5,4,3,2
E01002797,ICE Ban,PHEV cars,Number,15,22,25,26,28,29,31,33,36,38,41,43,45,43,40,38,34,31,28,24,21,18,15,12,10,7,5,4,2
E01002798,ICE Ban,PHEV cars,Number,29,42,47,50,52,55,59,62,67,73,77,82,86,81,76,71,65,58,52,46,41,35,29,23,18,14,10,7,5
E01002799,ICE Ban,PHEV cars,Number,15,22,24,26,27,28,30,32,35,37,40,42,44,42,39,36,33,30,27,24,21,18,15,12,9,7,5,4,2
E01002800,ICE Ban,PHEV cars,Number,12,17,19,20,21,22,24,25,27,29,31,33,34,33,31,29,26,24,21,19,16,14,12,9,7,5,4,3,2
E01002801,ICE Ban,PHEV cars,Number,18,26,29,30,32,34,36,38,41,44,47,50,52,49,46,43,39,35,31,28,25,21,17,14,11,8,6,4,3
E01002802,ICE Ban,PHEV cars,Number,21,31,35,37,38,41,43,45,49,53,57,60,63,59,56,52,47,42,38,34,30,26,21,17,13,10,7,5,3
E01002804,ICE Ban,PHEV cars,Number,13,19,22,23,25,27,29,31,34,37,40,43,45,43,40,37,34,32,29,25,22,19,15,12,10,7,5,4,2
E01002805,ICE Ban,PHEV cars,Number,9,14,16,17,18,19,21,22,25,27,29,31,33,31,29,27,25,23,21,19,16,14,12,9,7,5,4,3,2
E01002806,ICE Ban,PHEV cars,Number,14,20,23,25,26,29,31,33,37,40,44,46,49,46,44,41,38,35,31,28,24,21,17,14,11,8,6,4,3
E01002807,ICE Ban,PHEV cars,Number,13,18,21,22,24,26,27,29,32,35,38,41,43,41,38,36,33,30,27,24,21,18,15,12,9,7,5,3,2
E01002808,ICE Ban,PHEV cars,Number,15,22,25,27,29,31,33,36,40,44,47,51,54,51,48,44,41,38,34,30,26,22,19,15,12,9,6,4,3
E01002809,ICE Ban,PHEV cars,Number,11,16,19,20,21,23,25,26,29,32,35,37,40,37,35,33,30,28,25,22,19,17,14,11,9,6,5,3,2
E01002810,ICE Ban,PHEV cars,Number,11,15,18,19,20,22,23,25,28,31,33,36,38,36,33,31,29,26,24,21,19,16,13,10,8,6,4,3,2
E01002811,ICE Ban,PHEV cars,Number,14,20,23,25,26,28,30,32,36,39,42,45,47,45,42,39,36,33,30,26,23,20,16,13,10,8,6,4,3
E01002812,ICE Ban,PHEV cars,Number,25,36,41,42,44,46,49,51,55,59,63,66,69,65,60,54,49,45,41,37,33,28,23,19,15,11,8,6,4
E01002813,ICE Ban,PHEV cars,Number,34,49,55,58,60,63,67,70,76,82,87,92,92,86,80,74,69,63,57,51,45,39,32,26,20,15,11,8,5
E01002814,ICE Ban,PHEV cars,Number,37,53,60,63,65,69,73,77,83,89,95,100,105,99,91,82,75,69,63,56,49,43,35,28,22,17,12,8,6
E01002815,ICE Ban,PHEV cars,Number,16,23,26,27,28,30,31,33,36,39,41,43,43,40,38,35,32,30,27,24,21,18,15,12,10,7,5,4,2
E01002816,ICE Ban,PHEV cars,Number,21,30,33,35,37,39,41,43,46,50,53,56,56,52,49,45,42,38,35,31,28,24,20,16,12,9,7,5,3
E01002817,ICE Ban,PHEV cars,Number,35,50,56,59,62,65,69,72,78,84,89,94,94,88,82,76,71,65,59,53,46,40,33,27,21,16,11,8,5
E01002818,ICE Ban,PHEV cars,Number,24,34,39,41,43,46,49,52,57,62,66,70,74,68,62,58,53,49,44,40,35,30,25,20,16,12,9,6,4
E01002819,ICE Ban,PHEV cars,Number,31,44,50,53,56,60,63,67,74,80,86,91,95,88,81,75,69,63,58,52,45,39,32,26,20,15,11,8,5
E01002821,ICE Ban,PHEV cars,Number,30,44,49,52,54,57,60,63,68,73,78,82,86,81,76,69,62,56,51,46,40,35,29,23,18,14,10,7,5
E01002823,ICE Ban,PHEV cars,Number,21,31,34,36,38,40,42,44,48,51,55,57,60,57,53,48,44,39,36,32,28,24,20,16,13,10,7,5,3
E01002824,ICE Ban,PHEV cars,Number,24,34,39,41,42,45,47,50,54,58,62,65,68,62,57,53,49,45,41,36,32,28,23,18,14,11,8,5,4
E01002825,ICE Ban,PHEV cars,Number,38,56,63,66,68,72,76,80,87,93,99,105,109,99,91,85,78,72,65,59,52,44,37,30,23,17,13,9,6
E01002826,ICE Ban,PHEV cars,Number,26,37,42,44,46,49,51,54,59,63,67,71,74,67,62,57,53,48,44,39,35,30,25,20,16,12,8,6,4
E01002827,ICE Ban,PHEV cars,Number,36,53,59,62,65,68,72,76,82,88,94,99,103,94,86,80,74,68,62,55,49,42,35,28,22,16,12,8,6
E01002828,ICE Ban,PHEV cars,Number,24,35,39,41,43,46,48,51,55,59,63,66,69,63,58,54,49,45,41,37,33,28,23,19,15,11,8,6,4
E01002829,ICE Ban,PHEV cars,Number,18,26,30,31,33,35,37,39,43,46,50,53,55,52,49,45,41,37,33,30,26,23,19,15,12,9,6,4,3
E01002830,ICE Ban,PHEV cars,Number,19,27,31,32,34,36,38,40,44,48,51,54,57,54,51,46,42,38,34,31,27,23,19,15,12,9,7,5,3
E01002831,ICE Ban,PHEV cars,Number,22,32,36,38,39,42,45,47,52,56,60,63,67,63,59,54,49,44,40,36,32,27,22,18,14,11,8,5,4
E01002832,ICE Ban,PHEV cars,Number,20,29,33,34,36,38,41,43,47,51,55,58,61,58,54,49,45,40,37,33,29,25,20,16,13,10,7,5,3
E01002833,ICE Ban,PHEV cars,Number,23,33,37,39,40,42,44,46,50,53,57,59,60,55,51,48,44,40,37,33,29,25,21,17,13,10,7,5,3
E01002834,ICE Ban,PHEV cars,Number,26,38,42,44,46,48,51,54,58,62,66,69,72,68,62,57,51,47,43,39,34,29,24,19,15,11,8,6,4
E01002835,ICE Ban,PHEV cars,Number,25,36,41,43,45,48,51,54,59,64,68,72,75,70,64,59,54,50,45,41,36,31,25,20,16,12,9,6,4
E01002836,ICE Ban,PHEV cars,Number,23,33,37,39,41,43,46,48,53,57,61,64,68,63,57,53,49,45,41,36,32,28,23,18,14,11,8,5,4
E01002837,ICE Ban,PHEV cars,Number,22,31,35,37,39,41,44,46,50,54,58,62,65,60,55,50,47,43,39,35,31,26,22,17,14,10,7,5,3
E01002839,ICE Ban,PHEV cars,Number,19,27,30,32,33,35,36,38,41,44,47,49,52,49,45,40,37,34,31,28,24,21,17,14,11,8,6,4,3
E01002840,ICE Ban,PHEV cars,Number,12,18,20,21,22,24,26,27,30,33,35,38,40,37,35,31,29,26,24,21,19,16,13,11,8,6,5,3,2
E01002841,ICE Ban,PHEV cars,Number,21,30,34,37,38,41,44,47,52,56,61,65,68,64,59,54,49,45,41,37,32,28,23,18,14,11,8,5,4
E01002842,ICE Ban,PHEV cars,Number,7,10,11,12,12,13,14,15,17,18,19,21,22,21,19,17,16,15,13,12,10,9,7,6,5,3,3,2,1
E01002843,ICE Ban,PHEV cars,Number,14,21,24,25,26,28,30,32,35,39,42,44,47,44,41,37,34,31,28,25,22,19,16,13,10,7,5,4,3
E01002844,ICE Ban,PHEV cars,Number,35,50,56,59,62,66,70,74,80,86,92,97,102,96,87,80,73,67,61,55,48,42,34,28,22,16,12,8,6
