LSOA21CD,Scenario,Parameter,Unit,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01003530,Reduced Demand,PHEV cars,Number,12,17,20,21,23,25,27,30,33,37,40,43,46,43,41,38,35,32,29,26,23,19,16,13,10,8,5,4,3
E01003531,Reduced Demand,PHEV cars,Number,12,17,20,21,23,25,27,30,33,37,40,43,46,43,41,38,35,32,29,26,23,19,16,13,10,8,6,4,3
E01003532,Reduced Demand,PHEV cars,Number,14,20,23,25,27,30,32,35,40,44,48,51,54,51,48,45,41,38,34,31,27,23,19,15,12,9,7,5,3
E01003533,Reduced Demand,PHEV cars,Number,13,18,20,22,24,26,28,30,34,37,40,43,46,43,40,38,35,32,29,26,23,19,16,13,10,8,5,4,3
E01003534,Reduced Demand,PHEV cars,Number,15,21,25,27,29,32,34,37,42,46,50,54,57,54,51,47,44,40,36,33,29,24,20,16,13,10,7,5,3
E01003535,Reduced Demand,PHEV cars,Number,11,15,18,20,22,25,27,30,35,39,43,47,50,47,44,41,38,35,31,28,24,20,17,13,10,8,6,4,3
E01003536,Reduced Demand,PHEV cars,Number,12,17,20,22,24,27,30,33,38,43,47,51,54,51,48,45,41,38,34,30,26,22,18,15,11,9,6,4,3
E01003537,Reduced Demand,PHEV cars,Number,12,17,21,23,25,28,32,35,40,45,50,54,57,54,51,47,44,40,36,32,28,24,20,16,13,10,7,5,3
E01003538,Reduced Demand,PHEV cars,Number,12,17,20,22,24,26,29,32,36,41,45,48,51,48,45,42,39,36,32,29,25,22,18,15,11,8,6,4,3
E01003539,Reduced Demand,PHEV cars,Number,15,21,25,28,30,34,37,41,47,52,57,62,66,62,58,54,50,46,42,37,33,28,23,19,15,11,8,5,4
E01003540,Reduced Demand,PHEV cars,Number,11,15,18,20,22,24,27,29,33,37,41,44,47,45,42,39,36,33,30,27,23,20,17,13,10,8,6,4,3
E01003541,Reduced Demand,PHEV cars,Number,14,20,23,26,28,31,34,37,43,48,52,56,60,57,53,50,46,42,38,34,30,25,21,17,13,10,7,5,3
E01003542,Reduced Demand,PHEV cars,Number,11,15,18,20,22,24,27,31,34,38,42,46,49,46,43,40,37,34,31,28,24,21,17,14,11,8,6,4,3
E01003543,Reduced Demand,PHEV cars,Number,15,21,25,29,32,36,40,44,52,58,65,70,75,71,67,62,57,53,48,43,37,32,27,21,17,12,9,6,4
E01003544,Reduced Demand,PHEV cars,Number,9,12,14,16,18,20,23,25,31,33,37,40,43,41,38,35,33,30,27,24,21,18,15,12,10,7,5,4,2
E01003545,Reduced Demand,PHEV cars,Number,16,22,25,27,28,30,32,35,38,42,45,48,51,48,45,42,39,35,32,29,25,21,18,14,11,8,6,4,3
E01003546,Reduced Demand,PHEV cars,Number,10,14,17,19,21,23,26,29,34,38,42,46,49,46,44,41,37,34,31,28,24,21,17,14,11,8,6,4,3
E01003547,Reduced Demand,PHEV cars,Number,24,33,38,41,43,47,50,54,60,65,71,75,79,75,70,65,60,55,50,45,39,33,28,22,17,13,9,7,4
E01003548,Reduced Demand,PHEV cars,Number,20,28,32,34,36,39,41,44,49,53,57,61,64,61,57,53,49,45,41,36,32,27,22,18,14,10,8,5,4
E01003549,Reduced Demand,PHEV cars,Number,20,27,31,33,35,38,40,43,48,52,56,60,63,59,56,52,48,44,40,36,31,26,22,18,14,10,7,5,3
E01003550,Reduced Demand,PHEV cars,Number,8,11,14,16,17,19,22,24,28,32,35,38,41,38,36,34,31,29,26,23,20,17,14,12,9,7,5,3,2
E01003551,Reduced Demand,PHEV cars,Number,11,15,17,19,20,22,24,27,30,33,36,39,42,39,37,34,32,29,26,24,21,18,15,12,9,7,5,3,2
E01003552,Reduced Demand,PHEV cars,Number,14,19,22,24,25,28,30,32,36,39,43,46,48,46,43,40,37,34,31,27,24,20,17,14,11,8,6,4,3
E01003553,Reduced Demand,PHEV cars,Number,12,17,20,21,23,24,28,30,34,38,42,45,47,45,42,39,36,33,30,27,24,20,17,13,10,8,6,4,3
E01003554,Reduced Demand,PHEV cars,Number,11,15,18,20,21,23,26,28,32,35,38,41,44,41,39,36,33,31,28,25,22,19,15,12,10,7,5,4,2
E01003555,Reduced Demand,PHEV cars,Number,20,28,32,35,37,40,43,46,51,55,60,64,67,63,59,55,51,47,42,38,33,28,23,19,15,11,8,6,4
E01003556,Reduced Demand,PHEV cars,Number,9,12,14,16,17,19,21,23,26,30,32,35,37,35,33,31,28,26,24,21,18,16,13,10,8,6,4,3,2
E01003557,Reduced Demand,PHEV cars,Number,18,25,28,30,32,34,37,39,44,48,51,55,57,54,51,47,44,40,36,33,28,24,20,16,13,9,7,5,3
E01003558,Reduced Demand,PHEV cars,Number,13,18,21,24,26,29,32,35,40,45,49,53,56,53,50,47,43,39,36,32,28,24,20,16,12,9,7,5,3
E01003559,Reduced Demand,PHEV cars,Number,12,17,20,22,23,26,28,30,34,38,42,45,48,45,42,39,36,33,30,27,24,20,17,14,10,8,6,4,3
E01003560,Reduced Demand,PHEV cars,Number,13,18,21,23,25,27,29,31,35,39,42,45,48,45,42,39,36,33,30,27,24,20,17,14,11,8,6,4,3
E01003561,Reduced Demand,PHEV cars,Number,13,18,21,22,24,25,27,29,32,35,38,41,43,41,38,35,33,30,27,24,21,18,15,12,9,7,5,4,2
E01003562,Reduced Demand,PHEV cars,Number,15,21,24,26,29,31,34,37,42,47,51,55,58,55,52,48,44,41,37,33,29,25,21,17,13,10,7,5,3
E01003563,Reduced Demand,PHEV cars,Number,14,19,22,24,26,28,30,33,37,40,44,47,50,47,44,41,38,35,31,28,25,21,18,14,11,8,6,4,3
E01003564,Reduced Demand,PHEV cars,Number,15,21,25,27,29,32,35,38,43,47,52,56,59,56,52,49,45,41,37,33,29,25,21,17,13,10,7,5,3
E01003565,Reduced Demand,PHEV cars,Number,12,17,19,21,23,25,27,30,34,37,41,44,47,44,41,39,36,33,30,26,23,20,16,13,10,8,6,4,3
E01003566,Reduced Demand,PHEV cars,Number,10,13,15,17,18,20,22,24,27,30,33,35,37,35,33,31,28,26,24,21,18,16,13,11,8,6,4,3,2
E01003567,Reduced Demand,PHEV cars,Number,13,18,21,23,24,26,28,30,33,36,39,42,44,41,39,36,33,31,28,25,22,19,15,12,10,7,5,4,2
E01003568,Reduced Demand,PHEV cars,Number,14,19,23,25,27,30,32,35,40,45,49,53,56,53,50,46,43,39,35,32,28,24,20,16,12,9,7,5,3
E01003569,Reduced Demand,PHEV cars,Number,11,15,18,20,21,24,26,28,32,36,39,42,45,42,40,37,34,31,28,25,22,19,16,13,10,7,5,4,2
E01003570,Reduced Demand,PHEV cars,Number,9,13,16,17,19,21,23,25,29,32,35,38,41,39,36,34,31,29,26,23,20,17,14,11,9,7,5,3,2
E01003571,Reduced Demand,PHEV cars,Number,10,14,17,19,20,23,25,27,31,35,38,41,44,42,39,36,34,31,28,25,22,19,15,12,10,7,5,4,2
E01003572,Reduced Demand,PHEV cars,Number,9,13,15,17,18,20,22,24,28,31,34,37,40,37,35,33,30,28,25,22,20,17,14,11,9,6,5,3,2
E01003573,Reduced Demand,PHEV cars,Number,12,17,20,22,24,27,29,32,36,40,44,47,50,48,45,42,38,35,32,28,25,21,18,14,11,8,6,4,3
E01003574,Reduced Demand,PHEV cars,Number,16,23,26,29,31,35,38,41,47,53,57,62,66,62,58,54,50,46,42,37,33,28,23,19,15,11,8,5,4
E01003575,Reduced Demand,PHEV cars,Number,12,16,19,20,22,24,26,29,33,36,40,42,45,43,40,37,34,32,29,26,22,19,16,13,10,8,5,4,3
E01003576,Reduced Demand,PHEV cars,Number,13,19,22,23,25,27,29,32,35,39,42,45,48,45,42,40,37,34,30,27,24,20,17,14,11,8,6,4,3
E01003577,Reduced Demand,PHEV cars,Number,15,21,24,26,28,31,34,37,42,47,51,55,58,55,52,48,44,41,37,33,29,25,21,17,13,10,7,5,3
E01003578,Reduced Demand,PHEV cars,Number,12,16,19,21,22,24,26,28,32,35,38,41,44,41,39,36,33,31,28,25,22,18,15,12,10,7,5,4,2
E01003579,Reduced Demand,PHEV cars,Number,12,17,20,22,24,26,29,31,36,40,43,47,50,47,44,41,38,35,31,28,25,21,17,14,11,8,6,4,3
E01003580,Reduced Demand,PHEV cars,Number,15,20,24,26,28,31,33,36,41,46,50,54,57,54,51,47,42,40,36,32,28,24,20,16,13,9,7,5,3
E01003581,Reduced Demand,PHEV cars,Number,15,20,23,25,27,30,32,34,39,43,46,49,52,49,46,43,40,36,33,30,26,22,18,15,12,9,6,4,3
E01003582,Reduced Demand,PHEV cars,Number,13,18,21,23,24,26,29,31,34,38,41,44,47,44,41,38,36,33,30,26,23,20,16,13,10,8,6,4,3
E01003583,Reduced Demand,PHEV cars,Number,13,19,21,23,25,27,29,32,35,39,42,45,48,45,42,39,36,33,30,27,24,20,17,14,11,8,6,4,3
E01003584,Reduced Demand,PHEV cars,Number,17,23,27,29,31,34,37,40,45,50,54,58,61,58,54,51,47,43,39,35,30,26,21,17,13,10,7,5,3
E01003585,Reduced Demand,PHEV cars,Number,11,15,18,20,21,23,25,28,31,35,38,41,43,41,38,36,33,30,28,25,22,18,15,12,10,7,5,4,2
E01003586,Reduced Demand,PHEV cars,Number,14,19,22,24,26,28,30,33,37,41,44,47,50,48,45,42,38,35,32,28,25,21,18,14,11,8,6,4,3
E01003587,Reduced Demand,PHEV cars,Number,13,18,21,23,25,28,30,33,37,41,45,49,52,49,46,43,39,36,33,29,26,22,18,15,11,9,6,4,3
E01003588,Reduced Demand,PHEV cars,Number,12,17,19,21,22,24,26,28,32,35,38,41,43,41,38,36,33,30,27,24,21,18,15,12,10,7,5,4,2
E01003589,Reduced Demand,PHEV cars,Number,14,19,22,24,26,28,30,33,37,40,44,47,50,47,44,41,38,35,31,28,25,21,18,14,11,8,6,4,3
E01003590,Reduced Demand,PHEV cars,Number,11,15,18,19,20,22,24,26,30,33,36,38,40,38,36,33,31,28,26,23,20,17,14,11,9,7,5,3,2
E01003591,Reduced Demand,PHEV cars,Number,15,21,25,27,29,32,35,39,44,49,53,57,61,57,54,50,46,43,39,34,30,26,21,17,13,10,7,5,3
E01003592,Reduced Demand,PHEV cars,Number,11,15,18,20,21,24,26,28,32,36,39,42,45,43,40,37,34,32,29,26,22,19,16,13,10,8,5,4,3
E01003593,Reduced Demand,PHEV cars,Number,13,18,21,23,24,26,29,31,34,38,41,44,46,44,41,38,35,32,29,26,23,19,16,13,10,7,5,4,2
E01003594,Reduced Demand,PHEV cars,Number,14,19,22,24,25,28,30,32,36,39,43,46,48,46,43,40,37,34,31,27,24,20,17,14,11,8,6,4,3
E01003595,Reduced Demand,PHEV cars,Number,10,14,16,18,19,21,22,24,27,30,32,34,36,34,32,30,28,25,23,20,18,15,13,10,8,6,4,3,2
E01003596,Reduced Demand,PHEV cars,Number,12,17,19,21,22,24,26,28,31,34,37,40,42,40,37,35,32,29,27,24,21,18,15,12,9,7,5,3,2
E01003597,Reduced Demand,PHEV cars,Number,12,17,20,21,23,25,27,29,32,36,39,41,44,41,39,36,33,30,28,25,22,18,15,12,10,7,5,4,2
E01003598,Reduced Demand,PHEV cars,Number,13,17,20,22,24,26,28,30,34,38,41,44,47,44,41,39,36,33,30,26,23,20,16,13,10,8,6,4,3
E01003599,Reduced Demand,PHEV cars,Number,9,12,14,16,17,19,21,23,26,29,31,34,36,34,32,30,28,25,23,20,18,15,13,10,8,6,4,3,2
E01003600,Reduced Demand,PHEV cars,Number,10,14,16,18,19,21,23,25,28,31,33,36,38,36,34,31,29,26,24,21,19,16,13,11,8,6,4,3,2
E01003601,Reduced Demand,PHEV cars,Number,15,21,24,27,28,31,34,37,42,46,50,54,57,54,50,47,43,40,36,32,28,24,20,16,13,9,7,5,3
E01003602,Reduced Demand,PHEV cars,Number,15,21,24,26,28,30,33,35,39,43,47,50,53,50,47,44,40,37,34,30,26,22,19,15,12,9,6,4,3
E01003603,Reduced Demand,PHEV cars,Number,15,20,24,26,28,30,33,36,41,45,49,52,56,52,49,46,42,39,35,31,28,24,20,16,12,9,7,5,3
E01003604,Reduced Demand,PHEV cars,Number,14,19,23,25,27,29,32,35,40,44,48,52,55,52,49,45,42,38,35,31,27,23,19,16,12,9,7,5,3
E01003605,Reduced Demand,PHEV cars,Number,13,18,21,23,25,27,30,32,36,40,44,47,50,47,44,41,38,35,31,28,25,21,17,14,11,8,6,4,3
E01003607,Reduced Demand,PHEV cars,Number,14,19,22,24,26,28,30,32,36,40,43,46,49,46,43,40,37,34,31,28,24,21,17,14,11,8,6,4,3
E01003608,Reduced Demand,PHEV cars,Number,14,19,22,24,26,29,31,34,38,42,46,49,52,49,46,43,40,36,33,30,26,22,18,15,11,9,6,4,3
E01003611,Reduced Demand,PHEV cars,Number,15,21,24,26,28,30,32,35,39,43,46,49,52,49,46,43,40,37,33,30,26,22,18,15,11,9,6,4,3
E01003615,Reduced Demand,PHEV cars,Number,15,21,24,25,27,29,31,33,37,40,43,46,48,45,43,40,37,34,30,27,24,20,17,13,10,8,6,4,3
E01003616,Reduced Demand,PHEV cars,Number,16,22,25,27,29,31,33,35,39,43,46,49,52,49,46,43,40,36,33,29,25,21,18,14,11,8,6,4,3
E01003618,Reduced Demand,PHEV cars,Number,16,22,25,27,28,30,33,35,39,42,45,48,51,48,45,42,39,36,32,29,25,21,18,14,11,8,6,4,3
E01003619,Reduced Demand,PHEV cars,Number,14,20,23,24,26,28,30,32,35,38,41,44,46,44,41,38,35,32,29,26,23,19,16,13,10,7,5,4,2
E01003621,Reduced Demand,PHEV cars,Number,8,11,13,15,16,18,20,22,27,29,32,34,36,34,32,30,28,25,23,20,18,15,12,10,8,6,4,3,2
E01003622,Reduced Demand,PHEV cars,Number,9,12,15,16,18,20,22,25,28,32,35,38,40,38,36,33,31,28,25,22,19,17,14,11,9,6,5,3,2
E01003623,Reduced Demand,PHEV cars,Number,9,12,14,16,17,20,22,24,27,31,34,37,39,37,35,32,30,27,25,22,19,16,13,11,8,6,4,3,2
E01003624,Reduced Demand,PHEV cars,Number,9,12,14,16,17,20,22,24,28,31,34,37,39,37,35,33,30,28,25,22,20,17,14,11,9,7,5,3,2
E01003625,Reduced Demand,PHEV cars,Number,12,17,20,22,23,26,28,30,34,38,41,44,46,44,41,38,35,32,29,26,23,20,16,13,10,8,6,4,3
E01003626,Reduced Demand,PHEV cars,Number,11,15,18,20,21,23,25,27,31,34,37,40,42,40,37,35,32,29,27,24,21,18,15,12,9,7,5,3,2
E01003627,Reduced Demand,PHEV cars,Number,12,17,20,22,23,26,28,30,34,38,41,44,47,44,41,38,36,33,30,26,23,20,16,13,10,8,6,4,3
E01003628,Reduced Demand,PHEV cars,Number,13,17,20,22,24,26,28,31,34,38,41,44,47,45,42,39,36,33,30,27,23,20,17,13,10,8,6,4,3
E01003629,Reduced Demand,PHEV cars,Number,10,13,16,17,18,20,22,24,27,30,32,34,37,35,32,30,28,26,23,21,18,16,13,10,8,6,4,3,2
E01003630,Reduced Demand,PHEV cars,Number,13,17,20,22,23,26,28,30,34,38,41,44,46,44,41,38,35,32,29,26,23,20,16,13,10,8,6,4,3
E01003631,Reduced Demand,PHEV cars,Number,10,14,16,18,19,21,23,25,29,32,35,38,40,38,36,33,31,28,25,23,20,17,14,11,9,7,5,3,2
E01003632,Reduced Demand,PHEV cars,Number,13,19,22,24,26,29,32,34,39,43,47,51,54,51,48,45,41,38,34,31,27,23,19,15,12,9,6,4,3
E01003633,Reduced Demand,PHEV cars,Number,11,15,18,19,21,23,25,28,31,35,38,41,44,41,39,36,33,30,28,25,22,18,15,12,10,7,5,4,2
E01003634,Reduced Demand,PHEV cars,Number,10,14,17,18,20,22,24,26,29,33,36,38,41,38,36,34,31,28,26,23,20,17,14,12,9,7,5,3,2
E01003635,Reduced Demand,PHEV cars,Number,13,19,21,23,25,27,29,31,35,38,41,44,47,44,41,39,36,33,30,27,23,20,17,13,10,8,6,4,3
E01003636,Reduced Demand,PHEV cars,Number,12,16,19,21,22,25,27,30,34,37,41,44,47,44,41,39,36,33,30,26,23,20,16,13,10,8,6,4,3
E01003637,Reduced Demand,PHEV cars,Number,11,15,18,19,21,23,25,27,30,33,36,39,41,39,36,34,31,29,26,23,20,17,14,12,9,7,5,3,2
E01003638,Reduced Demand,PHEV cars,Number,21,30,35,38,42,46,51,56,64,71,78,85,90,85,80,74,69,63,57,51,45,38,32,26,20,15,11,8,5
E01003639,Reduced Demand,PHEV cars,Number,17,24,28,32,34,38,42,46,53,60,66,71,76,71,67,62,58,53,48,43,38,32,27,21,17,12,9,6,4
E01003640,Reduced Demand,PHEV cars,Number,19,27,31,35,38,43,47,52,59,66,73,79,84,79,74,69,64,59,53,47,42,36,30,24,18,14,10,7,5
E01003641,Reduced Demand,PHEV cars,Number,16,22,26,29,32,35,39,43,49,55,61,66,70,66,62,58,53,49,44,40,35,30,25,20,15,12,8,6,4
E01003642,Reduced Demand,PHEV cars,Number,15,21,25,28,30,34,38,41,47,53,58,63,67,63,59,55,51,47,42,38,33,28,24,19,15,11,8,6,4
E01003643,Reduced Demand,PHEV cars,Number,20,28,33,37,40,44,48,53,61,68,74,80,85,81,76,71,65,60,54,48,42,36,30,24,19,14,10,7,5
E01003644,Reduced Demand,PHEV cars,Number,16,23,27,30,32,36,39,43,49,55,60,65,69,66,62,57,53,49,44,39,35,30,25,20,15,12,8,6,4
E01003645,Reduced Demand,PHEV cars,Number,20,28,33,37,40,45,49,54,61,69,75,81,86,82,77,71,66,60,55,49,43,37,31,25,19,14,10,7,5
E01003646,Reduced Demand,PHEV cars,Number,13,19,23,25,28,31,35,39,45,51,56,61,65,61,58,54,50,45,41,37,32,28,23,18,14,11,8,5,4
E01003647,Reduced Demand,PHEV cars,Number,13,18,21,24,26,30,33,37,43,48,53,58,62,58,55,51,47,43,39,35,31,26,22,18,14,10,7,5,3
E01003648,Reduced Demand,PHEV cars,Number,15,21,25,28,30,34,38,42,49,55,61,66,71,67,63,59,54,50,45,40,35,30,25,20,16,12,8,6,4
E01003649,Reduced Demand,PHEV cars,Number,15,21,25,28,31,35,39,43,50,57,62,68,73,69,64,60,55,51,46,41,36,31,26,21,16,12,9,6,4
E01003650,Reduced Demand,PHEV cars,Number,12,17,20,23,25,28,31,34,40,45,50,54,58,55,51,48,44,40,37,33,29,25,20,16,13,10,7,5,3
E01003651,Reduced Demand,PHEV cars,Number,15,21,25,28,31,35,38,43,49,56,61,67,71,67,63,59,54,50,45,40,35,30,25,20,16,12,8,6,4
E01003652,Reduced Demand,PHEV cars,Number,12,17,21,23,26,29,32,36,42,47,52,56,60,57,53,50,46,42,38,34,30,25,21,17,13,10,7,5,3
E01003653,Reduced Demand,PHEV cars,Number,10,14,16,18,20,23,25,28,33,37,41,44,47,45,42,39,36,33,30,27,23,20,17,13,10,8,6,4,3
E01003654,Reduced Demand,PHEV cars,Number,13,18,22,25,27,31,35,39,45,51,57,62,66,62,58,54,50,46,42,37,33,28,23,19,15,11,8,5,4
E01003655,Reduced Demand,PHEV cars,Number,12,17,21,24,26,30,33,37,43,49,54,59,63,60,56,52,48,44,40,36,31,27,22,18,14,10,8,5,3
E01003656,Reduced Demand,PHEV cars,Number,14,20,23,26,29,33,36,40,46,52,58,63,67,63,59,55,51,47,42,38,33,28,24,19,15,11,8,6,4
E01003657,Reduced Demand,PHEV cars,Number,21,30,35,40,44,49,55,61,70,79,87,95,101,95,90,83,77,71,64,57,50,43,36,29,22,17,12,8,6
E01003658,Reduced Demand,PHEV cars,Number,11,16,19,22,24,28,31,34,40,45,50,55,59,55,52,48,45,41,37,33,29,25,21,17,13,10,7,5,3
E01003659,Reduced Demand,PHEV cars,Number,16,23,27,31,34,38,42,47,54,61,67,73,78,73,69,64,59,54,49,44,39,33,27,22,17,13,9,6,4
E01003660,Reduced Demand,PHEV cars,Number,14,20,24,27,30,34,38,43,50,57,63,68,73,69,65,60,56,51,46,41,36,31,26,21,16,12,9,6,4
E01003661,Reduced Demand,PHEV cars,Number,16,22,27,30,34,39,43,48,56,64,71,77,83,78,74,69,63,58,53,47,41,35,29,24,18,14,10,7,5
E01003662,Reduced Demand,PHEV cars,Number,12,18,21,24,27,31,35,39,45,51,57,62,66,63,59,55,51,46,42,38,33,28,23,19,15,11,8,6,4
E01003663,Reduced Demand,PHEV cars,Number,15,22,27,30,34,38,43,48,56,64,71,77,83,78,73,68,63,58,52,47,41,35,29,24,18,14,10,7,5
E01003664,Reduced Demand,PHEV cars,Number,15,22,26,30,33,38,43,47,55,63,70,76,81,77,72,67,62,57,52,46,40,35,29,23,18,14,10,7,5
E01003665,Reduced Demand,PHEV cars,Number,13,18,22,25,28,32,36,40,47,53,59,64,69,65,61,57,53,48,44,39,34,29,24,20,15,12,8,6,4
E01003666,Reduced Demand,PHEV cars,Number,15,22,26,30,33,38,43,48,56,63,70,76,82,77,73,68,62,57,52,46,41,35,29,23,18,14,10,7,5
E01003668,Reduced Demand,PHEV cars,Number,14,20,23,26,29,33,36,40,46,52,57,62,66,63,59,55,51,46,42,38,33,28,23,19,14,11,8,5,4
E01003669,Reduced Demand,PHEV cars,Number,15,21,26,29,31,35,39,43,50,57,62,68,72,68,64,60,55,51,46,41,36,30,25,20,16,12,8,6,4
E01003670,Reduced Demand,PHEV cars,Number,15,22,26,29,32,36,40,44,51,57,63,68,73,69,65,60,56,51,46,41,36,31,25,20,16,12,9,6,4
E01003671,Reduced Demand,PHEV cars,Number,15,22,26,29,32,36,40,44,51,58,64,69,74,70,65,61,56,51,47,42,36,31,26,21,16,12,9,6,4
E01003672,Reduced Demand,PHEV cars,Number,12,17,20,23,25,28,31,35,40,45,50,54,57,54,51,47,44,40,36,33,28,24,20,16,12,9,7,5,3
E01003673,Reduced Demand,PHEV cars,Number,15,21,25,28,31,35,39,43,49,56,61,67,71,67,63,59,54,50,45,40,35,30,25,20,15,12,8,6,4
E01003674,Reduced Demand,PHEV cars,Number,17,24,29,32,35,40,44,49,57,64,70,76,82,77,72,67,62,57,52,46,40,34,28,23,18,13,10,7,4
E01003675,Reduced Demand,PHEV cars,Number,16,22,26,29,31,34,38,42,47,53,58,63,67,63,59,55,51,47,42,38,33,28,23,19,14,11,8,5,4
E01003676,Reduced Demand,PHEV cars,Number,20,27,32,36,39,43,47,52,59,66,72,78,83,79,74,69,64,58,53,47,41,35,29,23,18,13,10,7,4
E01003677,Reduced Demand,PHEV cars,Number,20,29,34,37,41,45,50,54,62,69,76,82,87,83,77,72,67,61,55,49,43,36,30,24,19,14,10,7,5
E01003678,Reduced Demand,PHEV cars,Number,20,28,33,37,40,44,49,53,61,68,74,80,86,81,76,71,65,60,54,48,42,36,30,24,18,14,10,7,5
E01003679,Reduced Demand,PHEV cars,Number,23,31,37,41,45,50,55,60,68,76,84,90,96,91,85,79,73,67,61,54,47,40,33,27,21,15,11,8,5
E01003680,Reduced Demand,PHEV cars,Number,16,23,27,30,32,36,39,43,49,55,60,65,69,66,61,57,53,47,44,39,34,29,24,19,15,11,8,6,4
E01003681,Reduced Demand,PHEV cars,Number,20,28,33,36,39,44,48,53,60,67,74,80,85,80,75,70,65,59,54,48,42,35,29,24,18,14,10,7,5
E01003682,Reduced Demand,PHEV cars,Number,20,27,32,36,39,43,48,52,59,66,73,79,84,79,74,69,64,59,53,47,41,35,29,23,18,13,10,7,5
E01003683,Reduced Demand,PHEV cars,Number,12,16,19,22,24,26,29,32,37,42,46,50,53,50,47,44,41,37,34,30,26,23,19,15,12,9,6,4,3
E01003684,Reduced Demand,PHEV cars,Number,11,16,19,21,23,26,29,32,36,41,45,49,52,49,46,43,40,36,33,30,26,22,18,15,11,9,6,4,3
E01003685,Reduced Demand,PHEV cars,Number,11,16,19,21,23,26,29,31,36,41,45,48,52,49,46,43,39,36,33,29,26,22,18,15,11,9,6,4,3
E01003686,Reduced Demand,PHEV cars,Number,11,16,19,21,23,26,28,31,36,41,45,48,52,49,46,43,39,36,33,29,26,22,18,15,11,8,6,4,3
E01003688,Reduced Demand,PHEV cars,Number,11,15,18,20,22,25,28,30,35,39,43,47,50,47,44,41,38,35,32,28,25,21,18,14,11,8,6,4,3
E01003689,Reduced Demand,PHEV cars,Number,9,13,15,17,19,21,23,26,30,33,37,40,42,40,37,35,32,30,27,24,21,18,15,12,9,7,5,3,2
E01003690,Reduced Demand,PHEV cars,Number,18,25,29,32,35,38,42,45,51,57,62,67,71,67,63,58,54,49,45,40,35,30,25,20,15,11,8,6,4
E01003691,Reduced Demand,PHEV cars,Number,15,21,25,27,29,32,35,38,43,48,52,56,59,56,53,49,45,42,38,34,29,25,21,17,13,10,7,5,3
E01003692,Reduced Demand,PHEV cars,Number,21,29,34,37,40,44,48,52,59,65,71,76,81,76,72,67,62,57,51,46,40,34,28,23,17,13,9,7,4
E01003693,Reduced Demand,PHEV cars,Number,21,29,34,37,40,44,48,52,59,66,71,77,82,77,72,67,62,57,52,46,40,34,28,23,18,13,10,7,4
E01003694,Reduced Demand,PHEV cars,Number,17,24,28,30,33,36,39,43,48,53,58,63,66,63,59,55,51,46,42,38,33,28,23,19,14,11,8,5,4
E01003695,Reduced Demand,PHEV cars,Number,15,21,25,27,29,32,35,38,43,47,52,56,59,56,52,49,45,41,37,33,29,25,20,16,13,10,7,5,3
E01003696,Reduced Demand,PHEV cars,Number,19,27,32,35,37,41,45,48,55,61,66,71,76,71,67,62,58,53,48,43,37,32,26,21,16,12,9,6,4
E01003697,Reduced Demand,PHEV cars,Number,21,30,35,38,41,45,49,53,60,67,73,78,83,78,73,68,63,58,53,47,41,35,29,23,18,13,10,7,4
E01003698,Reduced Demand,PHEV cars,Number,14,20,23,26,29,33,37,41,47,53,59,64,69,65,61,57,52,48,44,39,34,29,24,19,15,11,8,6,4
E01003699,Reduced Demand,PHEV cars,Number,15,21,25,29,32,36,40,44,51,58,64,69,74,70,66,61,57,52,47,42,37,32,26,21,16,12,9,6,4
E01003700,Reduced Demand,PHEV cars,Number,19,27,32,37,40,46,51,56,66,74,82,89,95,90,84,79,73,67,60,54,47,40,33,27,21,16,11,8,5
E01003701,Reduced Demand,PHEV cars,Number,15,21,25,29,32,36,40,44,51,58,64,70,74,70,66,61,57,52,47,42,37,32,26,21,16,12,9,6,4
E01003702,Reduced Demand,PHEV cars,Number,18,25,30,34,38,43,47,53,61,69,76,83,89,84,79,73,68,62,56,50,44,38,31,25,19,14,10,7,5
E01003703,Reduced Demand,PHEV cars,Number,26,37,44,50,55,62,70,77,90,101,112,121,130,123,115,107,99,91,82,74,66,55,46,37,28,21,15,11,7
E01003704,Reduced Demand,PHEV cars,Number,14,20,24,27,30,34,38,42,49,55,61,66,71,67,63,58,54,49,45,40,35,30,25,20,15,12,8,6,4
E01003705,Reduced Demand,PHEV cars,Number,20,28,34,38,41,46,51,56,65,73,80,86,92,87,82,76,70,65,58,52,46,39,32,26,20,15,11,8,5
E01003706,Reduced Demand,PHEV cars,Number,16,23,27,30,33,37,41,45,51,58,64,69,73,69,65,61,56,51,47,42,36,31,26,21,16,12,9,6,4
E01003707,Reduced Demand,PHEV cars,Number,18,25,30,33,36,40,45,49,56,63,69,75,80,75,71,66,61,56,51,45,40,34,28,23,18,13,10,7,4
E01003708,Reduced Demand,PHEV cars,Number,17,24,29,32,35,39,43,47,54,61,67,72,77,73,68,63,59,54,49,44,38,33,27,22,17,13,9,6,4
E01003709,Reduced Demand,PHEV cars,Number,19,26,31,35,38,42,47,51,59,66,72,78,83,79,74,69,64,58,53,47,41,35,29,24,18,14,10,7,5
E01003710,Reduced Demand,PHEV cars,Number,18,26,30,34,37,41,45,50,57,64,70,76,81,76,72,67,62,57,51,46,40,34,29,23,18,13,10,7,4
