LSOA11CD,Parameter,Unit,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000110,Non-domestic heat pump,Number,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,16
E01000111,Non-domestic heat pump,Number,0,0,2,3,4,5,5,6,7,7,8,9,10,11,14,17,20,23,26,28,31,33,36,38,41,43,46,48,51,51
E01000112,Non-domestic heat pump,Number,0,0,1,1,2,2,3,3,3,4,4,5,5,6,10,13,17,20,24,27,31,34,37,41,44,47,50,53,56,57
E01000113,Non-domestic heat pump,Number,0,0,2,4,5,6,6,7,7,7,8,8,9,9,11,13,14,15,16,17,18,18,18,18,18,19,20,20,21,21
E01000114,Non-domestic heat pump,Number,0,0,2,3,5,5,5,5,5,6,6,6,6,7,9,10,12,14,16,18,19,21,23,24,26,27,29,31,32,32
E01000115,Non-domestic heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,5,5,5,6,6,6,6,6,6,7,7,7
E01000116,Non-domestic heat pump,Number,0,0,1,2,3,3,4,5,5,6,7,8,8,9,10,12,13,14,15,16,17,18,18,19,19,20,21,21,22,22
E01000117,Non-domestic heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4
E01000118,Non-domestic heat pump,Number,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,12,13,14,15,15
E01000119,Non-domestic heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4
E01000120,Non-domestic heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
E01000121,Non-domestic heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,4,4,5,6,7,8,8,9,10,11,11,12,13,13
E01000122,Non-domestic heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01000123,Non-domestic heat pump,Number,0,0,1,1,2,2,2,2,2,2,2,2,2,2,4,5,7,8,10,11,13,14,15,17,18,20,21,22,24,23
E01000124,Non-domestic heat pump,Number,0,0,0,1,1,1,2,2,2,2,3,3,3,4,9,14,19,24,29,34,38,43,48,52,57,61,66,70,74,74
E01000125,Non-domestic heat pump,Number,0,0,1,2,2,2,3,3,3,3,3,3,3,3,6,8,10,12,14,16,18,20,22,24,26,27,29,31,33,33
E01000126,Non-domestic heat pump,Number,0,0,1,1,2,2,2,3,3,3,3,3,3,4,6,8,10,12,14,15,17,19,21,23,24,26,28,29,31,31
E01000127,Non-domestic heat pump,Number,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,4,5,5,6,7,8,9,10,11,11,12,13,14,15,15
E01000128,Non-domestic heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4
E01000129,Non-domestic heat pump,Number,2,3,5,7,9,10,10,11,11,12,12,13,13,14,16,19,21,23,24,26,26,27,28,28,27,28,29,30,31,31
E01000130,Non-domestic heat pump,Number,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,5,5,6,7,7,8,8,9,10,10,11,11
E01000131,Non-domestic heat pump,Number,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,5,6,7,7,8,9,9,10,11,11,12,12
E01000132,Non-domestic heat pump,Number,0,0,1,1,1,2,2,2,2,2,2,2,3,3,4,6,7,8,9,11,12,13,14,15,17,18,19,20,21,21
E01000133,Non-domestic heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4
E01000134,Non-domestic heat pump,Number,0,0,1,1,2,2,2,2,2,2,3,3,3,3,5,6,8,9,11,12,14,15,17,18,20,21,23,24,25,25
E01000135,Non-domestic heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,5,6,8,9,11,12,13,15,16,18,19,20,22,23,23
E01000136,Non-domestic heat pump,Number,0,0,0,1,1,1,1,2,2,3,3,3,4,4,6,9,11,14,16,18,20,22,24,26,28,30,32,33,35,35
E01000137,Non-domestic heat pump,Number,0,0,1,2,3,3,4,5,6,7,8,9,10,10,12,14,15,16,18,19,20,21,21,22,23,23,24,24,25,25
E01000138,Non-domestic heat pump,Number,0,0,1,1,2,2,2,3,4,4,5,6,6,7,8,9,10,10,11,12,12,13,13,13,14,14,14,15,15,15
E01000139,Non-domestic heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,27
E01000140,Non-domestic heat pump,Number,1,1,3,4,6,6,7,7,7,7,8,8,8,8,11,13,15,16,18,19,20,20,20,20,20,21,22,23,23,23
E01000141,Non-domestic heat pump,Number,0,0,2,3,4,5,6,7,8,10,11,12,14,15,22,29,36,43,49,55,62,68,73,79,85,90,96,101,107,107
E01000142,Non-domestic heat pump,Number,0,0,1,1,2,2,3,3,4,5,5,6,7,7,8,9,10,11,11,12,13,13,13,14,14,14,15,15,15,15
E01000143,Non-domestic heat pump,Number,0,0,1,2,3,3,4,4,4,4,4,4,4,5,7,9,10,12,14,16,18,19,21,23,25,26,28,30,31,31
E01000144,Non-domestic heat pump,Number,0,0,2,4,6,6,7,7,8,8,8,9,9,10,16,22,27,32,35,38,40,42,43,43,42,45,47,49,51,50
E01000145,Non-domestic heat pump,Number,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,6,7,9,10,11,13,14,16,17,18,20,21,22,22
E01000146,Non-domestic heat pump,Number,0,0,2,3,4,5,5,5,5,5,5,5,6,6,7,8,9,10,10,11,11,11,11,11,11,12,12,13,13,13
E01000147,Non-domestic heat pump,Number,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
E01000148,Non-domestic heat pump,Number,0,0,1,1,2,2,2,2,2,2,3,3,3,3,7,10,14,17,21,24,28,31,34,38,41,44,47,50,54,53
E01000150,Non-domestic heat pump,Number,0,0,2,4,6,6,7,7,8,9,9,10,11,11,15,18,21,24,27,29,32,35,37,40,42,45,47,50,52,52
E01000151,Non-domestic heat pump,Number,0,0,1,2,3,3,3,3,4,4,4,4,4,5,7,9,11,13,15,16,18,20,22,23,25,27,28,30,32,32
E01000152,Non-domestic heat pump,Number,0,0,1,1,1,2,2,2,2,2,2,2,2,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,19
E01000153,Non-domestic heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,5,6,6
E01000154,Non-domestic heat pump,Number,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,5,5,6,7,7,8,8,9,9,10,10,10
E01000155,Non-domestic heat pump,Number,0,0,2,3,5,5,7,8,10,11,13,14,16,18,22,27,31,35,39,42,46,49,52,55,58,61,64,67,70,70
E01000156,Non-domestic heat pump,Number,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,5,5,6,6,5,5,5,5,6,6,6,6
E01000157,Non-domestic heat pump,Number,0,0,1,2,3,3,4,4,5,6,7,8,8,9,12,14,17,19,21,23,26,28,29,31,33,35,36,38,40,40
E01000158,Non-domestic heat pump,Number,0,0,1,2,3,4,4,4,4,4,5,5,5,5,8,11,13,16,19,21,24,26,29,31,33,36,38,40,43,43
E01000159,Non-domestic heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2
E01000160,Non-domestic heat pump,Number,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6
E01000161,Non-domestic heat pump,Number,0,0,3,5,7,8,8,9,9,9,10,11,11,12,15,18,22,25,28,31,34,37,40,43,45,48,51,54,57,57
E01000162,Non-domestic heat pump,Number,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,5,6,8,9,10,11,13,14,15,17,18,19,20,22,22
E01000163,Non-domestic heat pump,Number,0,0,2,3,5,5,5,6,6,6,6,7,7,7,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,38
E01000164,Non-domestic heat pump,Number,0,0,1,1,1,2,2,3,4,5,5,6,7,8,10,13,15,17,19,21,23,24,26,27,29,30,32,33,34,34
E01000165,Non-domestic heat pump,Number,0,0,0,1,1,1,1,2,2,2,3,3,3,3,4,5,6,7,8,9,9,10,11,11,12,13,13,14,14,14
E01000166,Non-domestic heat pump,Number,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,6,7,8,9,10,11,13,14,15,16,17,18,18
E01000167,Non-domestic heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4
E01000168,Non-domestic heat pump,Number,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,4,5,6,7,7,8,9,10,10,11,12,12,12
E01000169,Non-domestic heat pump,Number,0,0,2,3,5,5,5,5,6,6,6,6,6,6,8,9,10,11,12,13,14,15,16,17,18,18,19,20,21,21
E01000170,Non-domestic heat pump,Number,0,0,1,2,3,3,4,4,5,6,7,7,8,9,12,16,19,22,25,28,31,34,37,40,42,45,48,50,53,53
E01000171,Non-domestic heat pump,Number,0,0,2,4,6,6,7,7,8,8,9,9,10,10,16,22,28,34,40,46,51,57,62,68,73,78,84,89,94,94
E01000172,Non-domestic heat pump,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,4,4,4,4,5,5
E01000173,Non-domestic heat pump,Number,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
E01000174,Non-domestic heat pump,Number,0,0,1,2,3,4,4,5,5,6,6,7,7,7,9,10,11,11,12,13,14,15,15,16,17,17,18,18,19,19
E01000175,Non-domestic heat pump,Number,0,0,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5
